,0
602,"Ensure disabled-friendly access to public utilities, public buildings, and transport."
603,Ensure maximum economic independence of the disabled by creating more income generation models for the disabled.
604,Facilitate establishment of an Institute of Vocational Training for the Disabled in every district with public-private partnership.
605,Provide special incentive for the adoption of a disabled child.
606,Support voluntary organizations working for the care of the disabled.
607,38 BJP MANIFESTO - LOK SABHA ELECTION 2009 MINORITY COMMUNITIES HEALTHY DIET OF DEVELOPMENT The BJP repudiates the division of Indian society along communal lines which has been fostered by the Congress and the Left in pursuit of their vote-bank politics.
608,Categorisation of communities as ‘minorities’ perpetuates notions of imagined discrimination and victimhood; it reinforces the perception of the ‘minority’ identity as separate from the national identity.
609,"The BJP remains committed to a common Indian identity that transcends community, caste and gender, with every Indian an equal participant in the building of a prosperous nation and an equal beneficiary of that prosperity."
610,Pluralism is a sine qua non for any democracy and the BJP cherishes the diversity that is also the strength of Indian society and lends vibrancy to our national fabric.
611,"But pluralism should strengthen, not weaken our national resolve."
612,It is an unfortunate fact that Muslims form a substantial part of the underprivileged.
613,"The principal reason for this is the fact that the Congress, a dominant presence in power for six decades, has secured minority support through the politics of fear rather than a healthy diet of development."
614,"The BJP will implement a set of policies committed to a massive expansion of modern education among Muslims, particularly for the girl child, through a new nationwide network of schools, in a public-private partnership programme."
615,"This will include, but not be limited to: Capital assistance in new educational projects, both for basic and technical education, in low-income minority areas."
616,Each project will be vetted for viability by a team of professionals within a maximum of six months.
617,"Cash incentives for the education of the girl child, based on attendance and performance."
618,Incentives will rise for those girls who get admission into recognised colleges for higher education.
619,Computer centres will be set up in low income urban areas and the most backward districts of the country.
620,"The Ministry of Minority Affairs, today a stagnant source of toxic politics, will be revitalised into a hub for economic projects specifically targeted towards employment creation."
621,There will be special emphasis on crafts and small-scale industries that have been traditional employers of minorities.
622,"The neglect of the Congress-led UPA Government was evident in the fact that even monies allotted for minority welfare programmes in States like Maharashtra were largely, if not wholly, unspent."
623,"Youth are the owners of the future, and it is our duty to make them a dynamic social and economic engine for upliftment."
624,The young do not live only in cities.
625,"In districts BJP MANIFESTO - LOK SABHA ELECTION 2009 39 like Murshidabad in Bengal, young girls are being forced by poverty into making bidis on pathetic wages."
626,Dynamic intervention is needed to improve income levels where such jobs exist and to create fresh avenues of employment where they do not.
627,The unfortunate phase of confused loyalties in some minority sections is over.
628,Generations have been born in free India who are as committed to the nation as the nation is committed to them.
629,"The success stories of Muslims in sports, cinema, industry and a host of other fields, as individuals and team players, makes every Indian proud."
630,Terrorism does not have a religion.
631,Those who espouse terrorism have stepped outside the moral code of their religion into barbarism.
632,We must lift community-relations from the morass of misunderstanding.
633,"A vibrant, modern India can have no place for either the perpetrators or the exploiters of fear."
634,"Religious Conversions The BJP will facilitate, under the auspices of noted religious leaders, the setting up of a permanent inter-faith consultative mechanism to promote harmony among and trust between communities."
635,"This mechanism will also be used for a sustained and sincere Inter-Faith Dialogue between leaders of the Hindu and Christian communities on all aspects of life, including the issue of religious conversions."
636,"The dialogue should be held in the spirit of the unanimous report of the Inter-Faith Dialogue on Conversions, which was organised at the Vatican in May 2006 by the Pontifical Council for Inter-Faith Dialogue and the World Council of Churches, Geneva."
637,"40 BJP MANIFESTO - LOK SABHA ELECTION 2009 HEALTH FOR ALL INDIA’S WEALTH, PEOPLE’S HEALTH Access to quality and affordable healthcare remains a dream for a vast majority of our people."
638,This is truly ironical because India is rapidly emerging as a global destination for medical care for foreigners.
639,"The BJP will launch a massive programme, through public-private participation, to introduce a ‘Health for All’ scheme based on an innovative insurance policy."
640,"Under this scheme, the premium of BPL families will be paid by Government."
641,Beneficiaries will have access to Government and private hospitals for cashless treatment.
642,We will make the ‘108’ telephone service – for medical emergencies – universally accessible throughout India in 12 months.
643,One of our main targets will be to eradicate the curse of malnutrition.
644,"We will do so by revamping existing programmes and launching a multi-pronged war against malnutrition across the nation, especially in the under-developed areas, with the help of State Governments."
645,All resources will be provided to achieve this goal.
646,"The BJP will also initiate action on the following: Set up a National Regulatory Authority for private hospitals, nursing homes and special care facilities to ensure quality services, affordable fees and prevent/punish malpractice."
647,"While private sector participation in health care is welcome, it cannot become a source of unrestricted and unrestrained profit-making at the expense of the people."
648,"Ongoing work on setting up six additional All-India Institutes of Medical Sciences in various parts of the country, which were proposed by the NDA Government but not acted upon by the UPA, will be expedited."
649,Similar institutions will be set up in other places to broad-base access to specialised medical care.
650,"Incentives and disincentives will be introduced for State Governments to improve the quality of primary health care, maternal health care, and child health care."
651,Targets will be set for achieving significant reduction in maternal and infant mortality by improving the Janani Suraksha Yojana.
652,The successful initiative of the BJP Government in Gujarat in this regard will be used as a model.
653,Preventive health care by way of inoculation against diseases and dissemination of information will receive focussed attention.
654,A national programme will be launched to vaccinate adults and children against all forms of hepatitis.
655,BJP MANIFESTO - LOK SABHA ELECTION 2009 41 Substantial investment will be made in promoting Ayurved as an alternative therapy.
656,Full support will be extended to the promotion of Unani system of medicine and homoeopathy.
657,The promotion of Yoga will receive all Government assistance.
658,Clean drinking water is one of the best barriers against common but often fatal diseases.
659,The BJP proposes to make access to clean drinking water a fundamental right for all citizens.
660,Population Stabilisation The BJP views the people of India as productive assets of society.
661,"To maximise their productivity, they have to be provided with access to health, education, technology and skills, which, in turn, require additional resources."
662,This will be possible if we are able to stabilise India’s population.
663,"Towards this end, the BJP will address three priority issues: Recognition of close linkages between sustainable development and population stabilisation."
664,"Link population programmes with other development initiatives like health, education, nutrition and poverty eradication programmes."
665,Follow a non-coercive and gender sensitive approach for population stabilisation.
666,"ONE EARTH, GREEN EARTH CREATING THE RIGHT ENVIRONMENT The BJP will pursue national growth objectives through an ecologically sustainable pathway that leads to mitigation of greenhouse gas emissions."
667,We recognise that containing global warming is essential to protecting life and security of people and environment.
668,Mitigating the threat by building a low carbon economy is the biggest economic opportunity of the 21st century.
669,"The BJP endorses the principle of “common but differentiated responsibilities”, as enshrined in the UN Framework Convention on Climate Change."
670,"We look at ‘Climate Change’ in the context of the promises made by the international community for technology transfer and additional financing since Rio, which have remained unfulfilled."
671,The BJP will actively pursue the transfer of critical technologies that can have a significant impact on reducing carbon emissions.
672,"Bearing in mind concerns on environment and related climate change issues, the BJP will: Give appropriate importance to containing climate change."
673,42 BJP MANIFESTO - LOK SABHA ELECTION 2009 Lay importance on energy security and sustainable energy pathways by setting clear targets for energy efficiency and renewable energy.
674,"Bring about a complete shift in subsidy from chemical fertilisers to rewarding farmers for pursuing conservation and enhancement of local crop varieties, thereby enhancing the conservation of local agro-biodiversity."
675,Offer attractive support prices and incentives for traditional rain-fed crops and promote markets for them.
676,This will be coupled with a decentralised Public Distribution System that will mop up excess production of local food and distribute it among those households that are food deficit locally.
677,A decentralised PDS will be more climate smart since it will eliminate excessive costs of transportation and storage.
678,Revisit laws for protecting forests and reserve parks to make them more effective in preventing encroachment and man-animal conflict.
679,All resources will be provided for protecting forestland and animal reserves; wilful destruction of forests and killing of wildlife for profit or pleasure will fetch stringent punishment.
680,"A permanent Task Force will be set up for the protection and preservation of tigers, lions and other wild cats."
681,A separate Task Force will look after the protection and preservation of elephants.
682,A third Task Force will look after bird sanctuaries.
683,They will be duly empowered to take whatever steps are necessary to achieve their goals.
684,Provide incentives to encourage institutions and individuals to switch over to energy- saving devices and eco-friendly designs for housing and workplace.
685,"Full support will be given for developing low-energy, low-cost technology by both public and private sectors."
686,A Group of Experts will be set up to formulate target-driven objectives towards this end.
687,Encourage citizens’ participation in protecting the environment and curbing pollution.
688,Schools will be involved in promoting environment and ecology-related issues among children.
689,Adopt a mission-mode approach to clean all rivers.
690,"Launch a national programme for citizens’ participation in reforestation, agro-forestry and social forestry by planting a billion trees every year."
691,Importance given to programmes to arrest the melting of Himalayan glaciers from which most major rivers in North India originate.
692,BJP MANIFESTO - LOK SABHA ELECTION 2009 43 ADMINISTRATIVE ISSUES & CENTRE-STATE RELATIONS WE ARE COMMITTED TO GOOD GOVERNANCE The BJP will set up a Group of Ministers to study the report of the Administrative Reforms Commission and submit its recommendations within six months.
693,"Given the importance of these reforms to our pursuit of the goal of Good Governance, the BJP proposes to implement them through an appropriate body under the Prime Minister’s Office."
694,We will strive to bring about absolute transparency in Government’s decision-making process.
695,Corruption at any level of Government will be dealt with swiftly.
696,We will place Centre-State relations on an even keel through the process of consultation.
697,The genuine grievances of States will be addressed in a comprehensive manner.
698,The moribund National Development Council will be revived and made into an active body.
699,"While every effort will be made to meet the development aspirations of the people and make authority accountable to the citizens, no concessions will be made to separatist and insurgent groups."
700,"Jammu & Kashmir Jammu & Kashmir was, is and shall remain an integral part of the Union of India."
701,"Its status is non-negotiable and, as successive elections have comprehensively demonstrated, the people of Jammu & Kashmir see themselves as part of the Indian national mainstream."
702,The BJP will be guided by the following principles while dealing with issues related to Jammu & Kashmir: 2.
703,The territorial integrity of India is inviolable.
704,The unanimous Parliamentary Resolution of 1994 reiterates this point and shall remain the cornerstone of future decisions and actions of our Government.
705,"To meet the aspirations of the people of Jammu & Kashmir and ensure rapid progress of this State, the BJP will promote an agenda of equal development of its three regions — Jammu, Kashmir and Ladakh."
706,"All support, including financial, will be provided to the State Government for this purpose."
707,"The Pandits who had to leave their home and hearth in the Kashmir Valley on account of separatist violence and terrorism are fully deserving of all support and assistance, which will be provided to them in full measure."
708,"Their return to the land of their ancestors with full dignity, security and assured livelihood will figure high on the BJP’s agenda."
709,The long-pending problems and demands of refugees from Pakistan-occupied Kashmir will be addressed.
710,44 BJP MANIFESTO - LOK SABHA ELECTION 2009 Article 370 poses a psychological barrier for the full integration of the people of Jammu & Kashmir with the national mainstream.
711,The BJP remains committed to the abrogation of this Article.
712,Small States The BJP has always been in favour of formation of smaller states.
713,"It was during the NDA’s rule that the three small states of Uttarakhand, Jharkhand and Chhattisgarh were cre- ated."
714,"Keeping in mind its commitment to good governance and all-round development, the BJP in future, too, would encourage the cause of establishment of smaller States."
715,"In consonance with its policy, the BJP supports the creation of Telangana as a separate State of the Union of India."
716,"We will sympathetically examine and appropriately consider the long pending demands of the Gorkhas, the Adivasis and other people of Darjeeling district and Dooars region."
717,"North-East Poor governance, corruption and insurgency have resulted in the resources-rich north- eastern States lagging behind."
718,The physical distance between the North-East and New Delhi has contributed to the widening of psychological distance.
719,The NDA years saw the Union Government actively pushing a development agenda for the north-eastern States.
720,A similar but more robust agenda will be crafted by the BJP in power for the welfare of every north-eastern State and the region’s rapid development.
721,"In doing so, the BJP will be guided by the following: Immediate steps will be taken to stem the tide of illegal immigration from Bangladesh to Assam and other North-Eastern States."
722,The construction of the India-Bangladesh border fence will be completed without any further delay.
723,"A special cell will be set up to monitor the detection, detention and deportation of illegal immigrants."
724,Insurgent groups will be dealt with firmly.
725,"Simultaneously, the grievances of a section of the youth will be identified and addressed."
726,The land and culture of indigenous ethnic groups will be protected.
727,Flood control in Assam and river water management will receive special attention.
728,"Appropriate resources will be allocated for land development, agriculture and allied activities, housing, nutrition, health, education, rural connectivity and irrigation."
729,New institutions of higher education in engineering and medical sciences will be set up.
730,"Job-generating schemes will be initiated, especially in the services sector, to address the problem of unemployment in the region."
731,Tourism and traditional skills-based industries will be given a big boost.
732,Special emphasis will be given to connectivity with and within North-Eastern States.
733,BJP MANIFESTO - LOK SABHA ELECTION 2009 45 Hill States & Desert States The BJP recognises the special needs and unique problems of the hill and desert States.
734,"In consultation with the Governments of these States, a development-based, State-specific model will be evolved so that the aspirations of the people can be met."
735,"Union Territories Given their unique status, Union Territories will receive special attention."
736,We will focus on developing and strengthening the economy of Union Territories.
737,"Tourism will be promoted; tribal welfare and rights will receive full attention; and, infrastructure and coastal area development will be given top priority."
738,Andaman & Nicobar Islands and Lakshdweep Islands The BJP is committed to the protection and integrated development of our island territories.
739,"Judicial Reforms The BJP will initiate a set of judicial reforms to deal with the issue of appointment of judges, tackling the backlog of cases and other problems that exist at various levels of the judiciary."
740,"Towards this end, the BJP will: Streamline the appointment procedure of judges in the higher judiciary through the National Judicial Commission and introduce guidelines on objective criteria to determine merit."
741,Double the number of courts and the judicial strength of the sub-ordinate judiciary in five years.
742,Create a Fund for Modernisation of Courts to improve the physical and operational infrastructure of courts.
743,"Set up a separate class of courts for cases involving specified commercial laws such as the Contract Act, Negotiable Instruments Act, and other business laws."
744,These would deliver quicker justice and be partly funded by charging both litigants a ‘Fast Track’ fee.
745,"Reform the criminal justice system to make dispensation of justice simpler, quicker and more effective on the basis of the Malimath Committee Report."
746,Computerise and network courts all over the country for improving their efficiency.
747,Extend fast track courts to all layers of the judiciary.
748,Expand alternative disputes redressal mechanisms through Lok Adalats and Tribunals.
749,"46 BJP MANIFESTO - LOK SABHA ELECTION 2009 Appoint a Judicial Procedural Reforms Committee which will suggest, in six months, how to halve the time taken to conduct every trial, civil or criminal."
750,The aim would be to ensure that three-fourths of all cases are completed within 12 months.
751,Halve the number of cases in which the Government is a litigant in the next three years.
752,"Electoral Reforms The BJP will seek, through consultation with other parties, to evolve a method of holding Assembly and Lok Sabha elections simultaneously."
753,"Apart from reducing election expenses for both political parties and Government, this will ensure a certain stability for State Governments."
754,"Panchayati Raj Institutions To empower self-governance at the grassroots level, the BJP will strengthen Panchayati Raj institutions."
755,"Towards this end, it will: Work for the effective financial and administrative empowerment of Panchayati Raj institutions and Urban Local Bodies in respect of funds, functions and functionaries."
756,There will be further devolution of powers by amending the Constitution.
757,"The institution of the Gram Sabha will be strengthened to enable a full discussion on development projects, scrutinise the allocation and spending of funds, and evaluating the performance of elected and Government functionaries."
758,BJP MANIFESTO - LOK SABHA ELECTION 2009 47 PRESERVING OUR CULTURAL HERITAGE Ram Setu Ram Setu is our national heritage.
759,Millions want to visit it and it can be developed as a centre of cultural tourism.
760,For millions it is a place of pilgrimage.
761,Saving Rama Setu is to save the vast thorium deposits which are the future source of our energy.
762,Thorium technology will ensure India’s energy security.
763,"BJP will, therefore, look for an alternative alignment for the proposed Sethu-Samudram Channel Project (SSCP)."
764,Ram Temple There is an overwhelming desire of the people in India and abroad to have a grand temple at the birth place of Sri Ram in Ayodhya.
765,"The BJP will explore all possibilities, including negotiations and judicial proceedings, to facilitate the construction of the Ram Temple in Ayodhya."
766,Ganga Ganga occupies a special place in the Indian psyche.
767,It is most unfortunate that it has been thoroughly neglected even after India attained freedom.
768,It is a pity that even after six decades of independence Ganga continues to be thoroughly polluted and is drying.
769,"The BJP will ensure the cleanliness, purity and uninterrupted flow of Ganga, and will take all measures, legal and administrative, in this regard."
770,Necessary financial and technical assistance will be provided on priority.
771,"In addition, a massive ‘Clean Rivers Programme’ will be launched across the country with the participation of voluntary organisations."
772,"Cow and its Progeny In view of the recent judgement by the constitutional bench of the Supreme Court, and in keeping with the Directive Principles of State Policy as contained in the Constitution, necessary legal framework will be created to protect and promote cow and its progeny."
773,"In view of the contribution of cow and its progeny to agriculture, socio-economic and cultural life of our country, the Department of Animal Husbandry will be suitably strengthened and empowered for the protection and promotion of cow and its progeny."
774,A National Cattle Development Board will be set up to implement a programme for the improvement of indigenous livestock breeds.
775,48 BJP MANIFESTO - LOK SABHA ELECTION 2009 Monasteries and Temples The BJP shall ensure autonomous administration of Maths and Mandirs.
776,These institutions have been the heart and hub of dharmic and cultural life and traditions of Indian society.
777,Huge properties were offered to Maths and Mandirs by society for running their religio-cultural activities and service projects for the benefit of all.
778,The management of such institutions should be freed from Government control and handed over to autonomous bodies constituted by the followers and devotees of those seats.
779,Necessary legal framework will be provided for this purpose.
780,All dharmic activities will be considered as ‘charity’ with appropriate tax incentives.
781,A special cell will be created to make dharmic organisations’ interface with government agencies hassle-free.
782,A National Mission for beautifying and improving the infrastructure and amenities at pilgrimage centres of all faiths will be launched.
783,"Waqf Properties The BJP will examine the recommendations of the Joint Parliamentary Committee regarding Waqf properties headed by Shri K Rahman Khan, Deputy Chairman, Rajya Sabha, and would, in consultation with Muslim religious leaders, take steps to remove encroachments from and unauthorised occupation of waqf properties."
784,Heritage Sites The ASI will be provided with appropriate resources for the maintenance of all national heritage sites and prevent their vandalisation in any form.
785,"Languages Indian languages are repositories of our rich literature, history, culture, art and scientific achievements."
786,Many of our dialects are important source for knowing our heritage.
787,Samskrit and Tamil have made remarkable contributions in this regard.
788,B.J.P.
789,would promote Indian languages and measures for the development of all Indian languages including Urdu will be taken by providing adequate resources so that they become a powerful vehicle for creating a knowledge society.
790,"Bharatiya Janata Party 11 Ashok Road, New Delhi-110001 BJP MANIFESTO - LOK SABHA ELECTION 2009 49"
