,0
504,The	Indian	National	Congress	has	more than doubled the Minimum Support Prices	(MSP)	for	farmers	for	wheat	and paddy	from	2004-05	to	2013-14.
505,The	MSP for	other	cereals	increased	three-fold.
506,We will continue our endeavour to provide higher MSP to increase profitability of agriculture	for	our	farmers.
507,The Indian National Congress will provide concessional loans to groups/ collectives	of small	and	marginal	farmers and women farmers upto ₹ 5 lakh to enable them to gain better access to inputs	and	services.
508,We are aware that the deceleration in investment in manufacturing has been a serious concern.
509,We propose to take strong measures to promote the manufacturing industry.
510,"Utmost priority will be given to the implementation the National of Manufacturing Policy to enhance the share	of manufacturing	in	GDP	to	25%	by 2022,	which	will	be	achieved	by	an	annual growth	rate	for	the	sector	in	the	range	of 12-14%."
511,We are committed to creating National Investment Manufacturing Zones	as	greenfield	integrated	industrial townships	to	make	India	a	manufacturing hub of the world.
512,16 new world-class are There of lakhs families in our belts coastal depend that fishing on for their livelihood.
513,"To enhance their welfare, a new Ministry	of Fisheries	will	be	established and all steps will be taken to further enhance	their	livelihood	security."
514,"The Indian National Congress, honouring	the	commitment	made	in	the 2009 Manifesto, enacted the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013."
515,"The Indian National Congress will ensure fast and fair implementation of the Act such that farmers, landowners and livelihood losers get adequate compensation for their	acquired	land."
516,"The deTailed aCTion plan 2014 -2019 The	Indian	National	Congress	will	strive to lower interest rates for farmers to ensure	they	are	able	to	access	extension services	and	agriculture	inputs	like	seeds, water,	fertilizers	etc."
517,accelerating industrial and Manufacturing growh The Indian National Congress commits to 10%	growth	in	manufacturing	and	an	increase in contribution of manufacturing sector’s share	to	25%	of GDP.
518,We	will	also	support rapid	acceleration	in	exports.
519,cities have already been notified across the	country.
520,The Indian National Congress is committed to the creation of industrial corridors	to	catalyse	economic	growth	and give	a	focused	thrust	to	manufacturing	in the	country.
521,The	Delhi-Mumbai	Industrial Corridor has decisively moved into the implementation phase.
522,"Conceptual planning of the Bengaluru-Mumbai Economic Corridor, Chennai-Bengaluru Industrial	Corridor	and	Amritsar-Kolkata Industrial Corridor has been completed and work for implementation of these Corridors	will	start	soon."
523,We	will	endeavour to create a stable and predictable business environment.
524,We will ensure that the interface between government and	industry	is	simplified	and	will	usher in comprehensive regulatory changes in this regard.
525,This will include optimising the use of electronic platforms and minimising human interface wherever possible.
526,"Redundant procedures will be weeded	out	and	the	E-biz	Project	will	be implemented across the country, which will ensure ‘single window electronic clearances’ platform for all investors, embracing its fold all regulatory approvals of the Central and State governments."
527,in 34 35 The Indian National Congress will continue to pay special attention to industries	in	the	North	East.
528,"It	will	also work to establish better connectivity, collection	centres	and	market	linkages	for these	areas	and	provide	special	incentives for	entrepreneurs	from	the	region."
529,"The Indian National Congress will come out with a transparent policy for development of natural resources and have a special purpose vehicle for this, which will be responsible for judicious allocation, striking a balance between present	requirements	and	future	demands."
530,It will also ensure that an independent r e g u l a t o r monitors the of process such allocation.
531,"The Indian N a t i o n a l C o n g r e s s r e c o g n i z e s the need creating for flexibilities labour market, the in especially	in	the	export-oriented	industry, given	the	cyclical	nature	of demand."
532,The Indian National Congress is committed to protecting the interests of labour through	more	progressive	labour	laws.
533,The	policies	to	encourage	foreign	direct investment	pursued	by	the	Congress-led UPA Government ensured that India remained amongst the top 3 investment destinations globally.
534,"Over the last 4 years, India received foreign investment of US$	175	billion."
535,The	Indian	National Congress is committed to sustaining an investment climate which is welcoming supportive of Foreign Direct and Investment.
536,The Indian National Congress will strengthen	multilateral	trade	systems	and investment flows for future prosperity.
537,The Congress-led UPA government has embarked	on	a	path	of greater	economic integration.
538,The trade in goods and services	has	exceeded	US$	1	trillion	and we will ensure that this gets doubled within	a	period	of 5	years.
539,infrastructure The Indian National Congress is of the in rural areas.
540,We will continue to invest in creating an extensive and world-class transportation network which will connect people	across	the	country.
541,The	Indian	National	Congress	will	launch a “National Road Transport Safety Programme”.
542,Road Accidents will be halved	within	five	years	by	strong	willed political	commitment	to	this	Programme.
543,The	Programme	will	make	every	possible effort to change the road safety culture while	establishing	clear	road	safety	norms.
544,The	Indian	National	Congress	recognizes that	the	Indian	Railways	is	the	lifeline	of the Nation and is committed to railway The deTailed aCTion plan 2014 -2019 firm belief that infrastructure will serve as the backbone of India’s growth.
545,We pledge to spend $1 trillion on upgrading India’s infrastructure	in	the	coming	decade.
546,Transport India is growing very rapidly and transport is a foundational pillar of that growth.
547,The Indian Railways is the world’s largest rail network and currently carries 822.4 crore people	a	year.
548,"During	the	UPA	government, the	total	goods	carried	by	the	railways	doubled to 1 billion tonnes."
549,"The Congress-led UPA governments have built or upgraded 17,394 km of highways."
550,There has been a ten-fold increase in investment in road construction modernisation.
551,We will ensure effective implementation	of the	recommendations of the	Sam	Pitroda	Committee.
552,The	Indian	National	Congress	will	ensure that	all	million-plus	cities	are	covered	by High	Speed	Rail.
553,"We	have	begun	work	on	the	Western	and Eastern Dedicated Freight Corridors, which	will	revolutionise	freight,	transport in India, making it more efficient."
554,The Indian National Congress is committed to	ensuring	these	projects	are	completed in	a	time-bound	manner.
555,"36 37 We have over the last decade, used the Public	Private	Partnership	model	to	unveil world-class airports in Delhi, Mumbai, Hyderabad and Bangalore and the Airports	Authority	of India	has	upgraded several others."
556,"As the demand for air travel is increasing tremendously, we will upgrade	and	create	new	infrastructure	for air	travel	across	the	country."
557,The	Indian	National	Congress	will	ensure adequate	funding	and	timely	development of Regional Rapid Transit Systems.
558,"The work of preparation of Feasibility Studies	of Regional	Rapid	Transit	System (RRTS)	corridors	for	the	three	prioritized corridors: Delhi- S o n i p a t - Pa n i p a t , D e l h i - G u r g a o n - Rewari-Alwar,	Delhi- Ghaziabad-Meerut	is already being done."
559,We will ensure these are	fast-tracked.
560,"We	are	committed in investing to and upgrading the logistics,	infrastructure	and	development of the port sector in India."
561,We will continue	to	work	in	this	direction.
562,"The Indian National Congress will emphasise	development	of India’s	inland waterways,	which	totals	about	14,500	kms in length, along with coastal shipping."
563,We	will	work	to	set	up	terminals	at	major ports	and	providing	adequate	road	and	rail connectivity to inland water and coastal terminals	and	non-major	coastal	ports.
564,Energy India’s	power	generation	capacity	more	than doubled to 2.34 lakh MW over the past decade.
565,"To promote equitable and inclusive access to energy, we have recently increased the number of subsidised cooking gas cylinders per household to 12 per year."
566,"The Indian National Congress will continue to enable the provision of clean, efficient and affordable	energy	for	all."
567,"The is Indian National Congress committed to the establishment of a clearly	defined	policy	for	fair,	transparent equitable and time bound development of natural	resources."
568,"The	Indian	National Congress	will	immediately	put	in	place	a Special	Purpose	Vehicle	for	this	which	will be	responsible	for	a	judicious	allocation, of resources on the basis of usage and not arbitrarily, while striking balance a b e t w e e n p r e s e n t requirements and future d e m a n d s . We will also ensure that an i n d e p e n d e n t regulator	monitors	the	process	of natural resource	allocation,	in	a	manner	that	best serves	the	interests	of the	Nation."
569,"We will effectively implement the National	Mission	on	Energy	Efficiency	to improve	energy	efficiency	in	all	areas	of the	economy	including	power,	transport, urban housing, consumer goods and in rural	housing."
570,"We	will	work	to	ensure	greater	access	to electricity; 100% access in urban from current 94% and 90% access in rural areas	from	current	67.3%	under	the	Rajiv commitment to creating revamping urban governance, low-income housing, and making investments	in	infrastructure."
571,"inclusive cities, increasing large vote and also results in under-franchise of urban	areas."
572,We	will	ensure	this	issue is	revisited	so	that	constituencies	can	be adjusted	to	reflect	population	changes.
573,Gandhi Grameen Vidyutikaran Yojana (RGGVY).
574,"We are mindful of the fact that while we have worked to increase access to its availability remains an electricity, area of concern."
575,The Indian National Congress	will	work	to	improve	the	quality and unit consumption of electricity in rural areas.
576,Women being the main energy users and primary energy suppliers are worst affected	by	restricted	LPG	supply.
577,There still exists a strong disparity between urban and rural areas.
578,"We need to work to India’s the 74th Amendment With Constitution devolving power to urban local bodies, and through the Jawaharlal Nehru National Urban Renewal Mission (JNNURM), we have given a major impetus to	urban	development	in	India."
579,30 crore Indians currently live in towns and cities.
580,"Within 20-25 years, another 30 crore people	will	get	added	to	this."
581,"Recognising	the challenges	of urbanisation	ahead,	the	Indian by initiative landmark JNNURM was a undertaken the Congress-led government; it put the urban agenda centrestage with major investments in urban infrastructure."
582,We also launched a revamped JNNURM-II with more local funding and more powers to governments.
583,"JNNURM-II is giving priority	to	the	strengthening	of human	and institutional capabilities, local planning and improvement in governance."
584,"We will to continue implement	this with vigour and focus to ensure	better	sewage facilities, roads and multi-modal public transport."
585,"The deTailed aCTion plan 2014 -2019 effectively to increase household access to LPG and kerosene, especially the availability	to	rural	households."
586,"We will give a new thrust to new and renewable energy, including hydel, solar and	nuclear	energy."
587,We will ensure accelerated implemented of the Jawaharlal Nehru National Solar Mission and launch a “National Wind Energy	Mission”.
588,urban development The Indian National Congress affirms its National	Congress	is	committed	to	adopting a	proactive	approach	to	address	them.
589,"The	Indian	National	Congress	will	ensure that	Mayors	and	Municipal	Chairpersons have	fully	functional	powers,	so	that	they can	operate	as	Chief Executives	Officers of cities with executive powers and responsibilities and not just ceremonial positions."
590,We	will	also	increase	the	tenure of Mayors.
591,Urban	constituencies	are	rapidly	growing in population and the disparity between constituencies increasing.
592,This undermines the principle of equality of is housing The Indian National Congress will continue to work towards providing affordable and quality	housing	for	all	sections The	Indira	Awaas	Yojana	will	be	expanded to cover all poor rural households.
593,Financial assistance for this will include money to not only construct a pucca house	but	also	individual	sanitary	toilets and	drinking	water	connections.
594,"For	urban	areas,	the	Rajiv	Awaas	Yojana will	be	expanded	to	cover	all	poor	urban households."
595,The Scheme is expected to 38 39 cover	250	cities	by	the	end	of the	2017.
596,Funds have already been released to 162 cities for undertaking preparatory activities	under	Slum	Free	City	Planning Scheme.
597,Our	priority	will	be	time-bound implementation	of this	initiative.
598,"conduct - a professional agency (NEAMA) time- rigorous to bound environmental appraisals and recommend environmental clearances, where appropriate, in a time-bound and transparent	manner."
599,and We will endeavour to ensure a Right to Homestead	for	all	poor	households.
600,We	will	endeavour	to	ensure	Title	Deeds are	given	to	those	who	have	been	living on lands for more than two decades.
601,"environment We	will	put	water	conservation	at	the	heart of our	programmes	for	agriculture,	rural and	urban	development."
602,"This	will	be	done by focusing all current programmes on augmenting	water	through	decentralized systems, conserving water through all means	and	promoting	recycling	and	reuse of water	in	all	sectors."
603,"Water	is	a	public right, but also a public responsibility."
604,"An overwhelming number of women, especially	in	rural	India	still	use	polluting biomass for cooking, which puts an unbearable	health burden on them."
605,The Indian National Congress is committed to providing clean cooking fuel across the	country	in	an	accelerated	manner	in order to address this.
606,"We will launch “Green National Accounts” by 2016-17, to ensure that the costs of environmental degradation are clearly reflected in India’s national accounts."
607,We	will	also	develop	indicators that	will	provide	data	to	the	public	on	the state of our natural resources.
608,"The Congress-led government launched the Jawaharlal Nehru National Solar Mission	under	which	we	set	the	ambitious target of deploying 20,000 MW of grid connected solar power by 2022."
609,We will ensure this target is met well in	advance.
610,"We	will	also	launch	a	major	new	“National Mission on Wind Energy” to harness the power of this clean and renewable source	of energy,	which	has	tremendous untapped	potential	in	India."
611,India is one of the world’s mega biodiverse countries.
612,We will continue to give the highest priority	to	protecting this	biodiversity.
613,The deTailed aCTion plan 2014 -2019 We will continue to strongly advance India’s and protect interests inter- in national climate and environmental other negotiations.
614,"innovation, information and Communication Technology The Indian National Congress will give a renewed thrust to use of Information and Communication	Technology	(ICT)."
615,"the Under Indian National Congress’s leadership, the country is moving towards transformation	through	‘Democratisation	of Information’."
616,"Efforts are underway to use ICT tools to herald transparency, efficiency, We believe that while pricing of water must ensure that users internalise ethics of conservation, it is also imperative that it be sustainable and affordable."
617,We will promote these principles in all our programmes for water and waste management.
618,The Indian National Congress will take up the cleaning of rivers on a large scale.
619,The National Ganga River Basin Authority has begun the ambitious task of cleaning	the	Ganga	River.
620,"We	will	use similar models of creating empowered, well-funded agencies to clean other major	rivers	in	the	country."
621,"We	will	engage	tribal	and	forest-dwelling communities more centrally in forest management, and ensure they get benefits from forest produce, including bamboo and other non-timber forest produce."
622,"We will ensure that revenues from forest-based activities, including from wildlife tourism, are shared with local communities."
623,This will serve as a bedrock for making forest conservation more	durable	and	effective.
624,We	will	continue	to	implement	the	various missions under the National Action Plan on Climate Change with purpose and determination.
625,40 41 The Indian National Congress committed is to sustainable development in its true spirit.
626,"We will continue to accord the highest priority to environmental and protection to ensure that all people in India have the right to a clean environment, which secures their health, livelihood	and	nutritional	well-being."
627,The Indian National Congress has always prioritised conservation of our national environment.
628,It was Smt.
629,"Indira Gandhi who raised the importance of this agenda as	the	only	visiting	Head	of State	at	the	UN Conference on Human Environment, 1972."
630,"The Indian National Congress has enacted various laws for environmental protection, including the National Green Tribunal Act, 2010."
631,"The	Indian	National	Congress	will	bring a	Bill	to	set	up	a	National	Environmental Appraisal and Monitoring Authority accountability	and	accessibility	to	create	more inclusive and responsive structures, which are in tune with the needs of 21st century India."
632,"In fields such as agriculture, financial services, commerce, education and health, this	ICT-led	Democratisation	of Information is revolutionising service delivery, citizen interface through innovative practices."
633,New tools under this will	be	the	biggest	game	changer	for	bringing about	larger	systems	reform.
634,accountability and The	Indian	National	Congress	will	ensure that all Indian residents have a unique Aaadhar number.
635,This will serve as a proof of identity	and	proof of residence.
636,It	will	also	enable	access	to	services	(like opening	a	bank account) for a vast majority of Indians.
637,The Indian N a t i o n a l is Congress c o m m i t t e d to using the Paisa Aapka Aapka	Haath	platform	for	all	government programmes.
638,"Direct	Benefit	Transfer	will ensure time-bound delivery of benefits at	the	individual’s	doorstep,	and	remove corruption	and	leakages."
639,The Indian National Congress will increase the annual expenditure on science and technology to at least 2 % of GDP.
640,This has to come from both government and industry.
641,Steps will be taken	to	encourage	the	corporate	sector to	invest	in	Research	and	Development.
642,"The Indian National Congress will connect all 2.5 lakh Gram Panchayats with	high-speed	broadband connectivity within 18 months, with a view of improving public delivery mechanism."
643,"The vision is to transform governance and service delivery in areas such as health, education and agriculture, and unleash	local	innovation	capacity."
644,We will ensure the passage of the Electronic	Delivery	of Service	Bill	2011.
645,"We	will,	in	accordance	with	the	Bill,	work to effectively deliver all public services (like passports, ration cards and driving licenses)	electronically."
646,We will work to establish a Rapidly Deployable Multi-Protocol Wireless interoperable Communication system; fighting Corruption The	Indian	National	Congress	re-emphasizes it’s	commitment	to	better	delivery	of services while	eliminating	corruption	and	leakages.
647,The Indian National Congress gave the people of India the Right To Information (RTI).
648,The	RTI	has	been	our	most	powerful weapon in the fight against corruption.
649,Few governments have had the courage to enact legislation that rendered their processes more transparent and open to scrutiny.
650,"In recognition of a widespread public concern over the issue of corruption we passed the Lokpal	and	Lokayuktas	Act,	2013."
651,The deTailed aCTion plan 2014 -2019 across	all	the	services	engaged	in	disaster management.
652,"that We	will	ensure	effective	implementation of the India Inclusive Innovation Fund innovative enterprises can so profitably, scalably, and competitively engage citizens at the bottom of the economic pyramid."
653,We recognize the need for grassroots innovation and will ensure	this	initiative	is	well	funded.
654,We currently import popular branded hardware in the IT sector.
655,We will give special tax incentives for setting up manufacturing for such products in India.
656,"With	the	passage	of the	Right	to	Information Act, 2005 the Indian National Congress empowered	the	people	with	the	biggest	tool to fight corruption and ensure transparency of public	service	delivery	systems."
657,"The	recent landmark Whistleblowers Protection Act, 2014	is	another	step	in	our	efforts	to	create a society free of corruption."
658,"The Indian National	Congress	will	give	the	highest	priority to	the	passage	of the	following	Bills: The Right of Citizens for Time Bound Delivery of Goods and Services and Redressal of their Grievances Bill, 2011 has the potential to be the second RTI."
659,We will ensure its passage.
660,Redressal of public grievances at the grassroots 42 43 level	within	a	specified	period	of time	is necessary	to	ensure	good	governance.
661,Prevention of Bribery of Foreign Public Officials and Officials of Public International Organizations Bill 2011 to criminalise bribes offered by foreign officials	and	organisations.
662,"The of Prevention Corruption (Amendment) Bill, which enlarges the definition	of taking	a	bribe	and	covering commercial	organizations."
663,"The Public Procurement Bill, 2012 regulates public procurement by all Ministries and Departments	of the Central	government, Central	Public	Sector and Enterprises controlled bodies Central by government to ensure	transparency, and fair and equitable treatment of bidders."
664,This will promote competition and enhance efficiency	in	procurement	processes.
665,the governance reforms The Indian National Congress will give the highest priority to ensuring accessibility and transparency	in	governance	systems.
666,The Indian National Congress will ensure that the recommendations of the second Administrative Reforms Commission are implemented	in	letter	and	spirit	and	monitored at	every	step.
667,Electoral	Reforms We	will	ensure	appropriate	electoral	reforms to	make	the	political	process	more	transparent and	accountable.
668,legal and The Indian National Congress has always demonstrated its steadfast commitment to electoral	reforms.
669,"This	includes	strengthening for judicial the disqualifying those convicted of specified crimes, disqualifying persons convicted of crimes against women and weaker sections and disqualifying those who subvert the integrity	of the	electoral	process."
670,"framework The Indian National Congress is fully progressive and sensitive to the needs of people,	particularly	the	poor	and	the	weaker sections of society."
671,Many recommendations have been made from time to time.
672,The Judiciary	has	also	made	suggestions.
673,We	will accord	the	highest	priority	to	instituting	these reforms.
674,Legal	and	Judicial	Reforms We	will	bring	in	a	new	wave	of far	reaching	legal and judicial reforms aimed at transforming the	current	legal	system.
675,The Indian National Congress considers an independent	judicial	system	as	a	corner	stone of our Constitutional democracy and the of judges	increased	by	almost	50%.
676,Fast-track courts have been continued and supported.
677,There has been significant investment in improving	the	infrastructure	and	the	working conditions of legal education	has	been	substantially	expanded.
678,judges.
679,"Judicial and For the first time in decades, pendency of cases	has	begun	to	come	down	even	as	new filings	have	been	going	up."
680,"In	the	2014-2019 period, the Indian National Congress will bring	in	a	new	wave	of far	reaching	legal	and judicial reforms aimed at transforming the current	legal	system."
681,of appointing judges through a Judicial Commission.
682,The Bill will be enacted after	consultation	and	consensus	building over the mechanisms proposed in the Bill.
683,"We will support all initiatives to make the higher and lower judiciaries truly representative of the diversity of our society,	especially	with	respect	to	gender, caste, religion and region."
684,This will be done in consultation with and with the guidance	of the	Chief Justice	of India	and his/her companion judges and without derogation from the independence of the	judiciary.
685,The deTailed aCTion plan 2014 -2019 Judicial Accountability The Congress-led UPA government i n t r o d u c e d Judicial the Accountability Bill to bring about more transparency in the appointment of judges.
686,We	shall	make every	effort	for	the	enactment	of this	bill at the earliest.
687,Reducing Delays The Indian National Congress government will support all measures taken by the judiciary to improve court management so as to ensure quick and timely	disposal	of cases.
688,A	strategy	will	be developed	for	disposing	of long	delayed cases.
689,Due	consideration	will	be	given	to expanding	use	of fast-track	courts.
690,Access to Justice The Indian National Congress will continue and strengthen legal aid for guardian of the rights and liberties of our people and the values of our Constitution.
691,A	sound	judicial	system	is	also	central	to	our economic	growth	and	social	transformation.
692,"In	the	last	ten	years,	UPA-I	and	UPA-II	have delivered the largest and fastest expansion of our legal and judicial system ever in our history."
693,The	government	has	produced	a	clear road	map	for	judicial	reform	and	established	a National	Mission	for	Justice	System	Delivery and a National Court Management Systems Committee	housed	in	the	Supreme	Court	and operating	under	its	auspices.
694,"The	funding	of the judicial system, including through funds made available by the Finance Commission, has	witnessed	a	quantum	increase."
695,The	number Protection	of Human	Rights The Indian National Congress remains committed to the resolute defence of human	rights	in	India	consistent	with	our Constitution and with the international law	and	covenants.
696,"The	Indian	National	Congress	will	enact a law to ensure that consensual sexual relations	between	adults	of the	same-sex, are not criminalised."
697,"Judicial	Appointments The Indian National Congress has introduced a Judicial Appointments Bill in	Parliament	establishing	a	new	method 44 45 a favour in of special m o n i t o r i n g system	for	timely disposal of all involving cases for elections, i n t r o d u c i n g t r a n s p a r e n c y in financing of political	activities and	in	expanding state	funding	for	elections."
698,The Indian National Congress will continue	its	efforts	to	enact	the	Women’s Reservation Bill to ensure one-third reservation	for	women	in	Parliament	and State	legislatures.
699,Police	Reforms The Indian National Congress will continue the	process	of police	modernisation.
700,We	will ensure	our	police	forces	are	well-trained	and sensitive	to	the	needs	of the	citizens.
701,The Indian National Congress believes that police administration must become more the indigent.
702,"Additionally, we will also establish a cadre of public defenders who will assist indigent litigants from different	social	backgrounds."
703,We will continue to promote and strengthen Gram Nyayalayas across the country.
704,internal security The Indian National Congress will continue to	deal	firmly	with	internal	security	threats.
705,The	Indian	National	Congress	has	always	given the	highest	priority	to	internal	security.
706,"Over the	last	few	years,	spending	has	been	increased, intelligence has been strengthened and	more	personnel have	been	recruited in police and paramilitary	forces."
707,"As a result, overall incidence of crime has reduced."
708,We to will continue pursue our internal security agenda with determination.
709,The	Indian	National	Congress	recognises the fundamental need to give a sense of security to every Indian.
710,"It vows to mobilize all the resources of the State to maintain law and order and provide maximum	possible	security	to	all	Indians, against	both	external	and	internal	threats."
711,We	will	ensure	that	our	police	forces	are fully	equipped	with	the	modern	weapons and	technology.
712,Deployment	of specialist battalions	and	recruitment	of additional personnel	will	also	be	pursued.
713,We	will	continue	to	address	the	challenge of Left	Wing	Extremism	with	a	firm	hand.
714,"We	will	strengthen	the	numbers,	equipment and infrastructure for our security forces posted	in	these	areas,	even	as	we	continue	to pursue	a	development	agenda	to	empower the	people	in	these	areas."
715,defence and Welfare of ex-servicemen The Indian National Congress is committed to rapid modernisation of our defence forces.
716,India’s security preparedness will be based on a comprehensive security doctrine that combines conventional and strategic measures.
717,The	Indian	National	Congress	has	always given	the	highest	priority	to	the	welfare	of Ex-Servicemen	and	their	families.
718,One	of the	first	achievements	of the	first	Indian National	Congress-led	UPA	government was the creation of the Department of Ex-Servicemen’s Welfare.
719,"In pursuance of our	continued	commitment,	the	Indian National Congress led UPA-II has now fulfilled the long-standing demand of One	Rank-One	Pension,	a	key	campaign promise	of the	Indian	National	Congress in	2009."
720,This	will	bring	tremendous	relief to	the	families	of Ex-Servicemen.
721,"A “National for Ex-Servicemen” will be established to Commission The Indian National Congress remains committed to building peaceful, stable and mutually beneficial relations with all major powers	and	all	our	Asian	neighbours."
722,"India	will	continue	to	benefit	from	global opportunities and contribute to world- wide efforts in creating and managing institutions to deal with challenges like climate change and sustainable development, non-proliferation, international trade and cross-border terrorism."
723,The	Indian	National	Congress	will	strive to	mobilize	support	for	India’s	permanent membership	in	the	UN	Security	Council.
724,The deTailed aCTion plan 2014 -2019 Global	Terrorism must be combatted with determination and cooperation.
725,"We will be engaged in creating a robust framework of intelligence sharing, cutting out finacial terrorist flows outfits, and stopping money laundering, to address the issue of terrorism."
726,"to India has emerged as a critical bridge between the developed world and the developing world, along with Brazil, China	and	South	Africa."
727,At	the	same	time we have our own unique position that combines	the	cumulative	heritage	of Non- Aligned-Movement and its advocacy of freedom	for	African	countries	and	steady support for Palestine.
728,We will continue to support the goodwill nurtured for decades	amongst	socialist	countries.
729,The continued and rapid modernisation of our	Defence	Forces	is	imperative.
730,The Indian National Congress shall ensure that	this	process	of procuring	the	finest state-of-the-art	equipment	is	carried	out in an atmosphere of efficiency and full transparency.
731,is thus imperative India	has	emerged	as	one	of the	world’s largest	importers	of defence	equipment; to encourage it indigenous manufacturing every way.
732,This will also generate substatial employment.
733,"To this end, we shall work towards giving a fresh impetus to upgrading our existing manufacturing capabilities while creating new avenues for	expanding	military	capability."
734,in provide	a	further	impetus	to	programmes designed	for	the	welfare	of their	families and expand opportunities for them in Nation building and other productive activities.
735,5.
736,On	the	strategic	front	India	will	maintain a credible deterrence and second strike capability.
737,We	shall	continue	the	missile programme to meet potential threats in the	region.
738,foreign policy The Indian National Congress is committed to the articulation and implementation of a robust	and	dynamic	foreign	policy.
739,"46 47 for We will work to strengthen the South Regional Asian Association Cooperation (SAARC) framework and endeavour	to	meaningfully	realise	a	South Asian	economic	community,	as	economic engagement	is	critical	to	realising	the	true potential	of this	region."
740,"We expect to proceed with our mutual efforts with China to work through established a instruments resolution of differences of perception about	the	border	and	the	Line	of Actual Control (LAC), even as our economic cooperation	and	multi-lateral	cooperation continue	to	grow."
741,towards We will continue to extend all possible humanitarian	and	development	assistance to	enable	the	Tamil-speaking	people	and other	minorities	to	rebuild	their	lives	in	a dignified	manner.
742,"We	will	work	with	other countries, to prevail upon Sri Lanka to ensure a credible, objective, time-bound inquiry	into	allegations	of human	rights violations	and	excesses	committed	by	the Sri	Lankan	forces	during	the	concluding phases of the operations against the LTTE."
743,"For	Afghanistan,	we	believe	the	real	threat is not within but from terrorism from beyond	its	borders."
744,"If the	peace	process remains Afghan owned and Afghan driven,	we	will	work	to	support	it."
745,"For	the	Indian	National	Congress,	a	Manifesto	is	more	than	a	catalogue of promises	and	pledges	to	be	forgotten	after	elections	are	over."
746,It	is	an	agenda	for	governance	to	be	followed	diligently	and	meticulously.
747,"It	is	an	agenda	for	good	governance	on	which	progress	must	be	reported to	the	people	of the	country,	regularly,	in	a	transparent	manner."
748,It	is	in	this	spirit	that	the	Congress-led	UPA	government	has	been	releasing a	“Report	to	the	People”	every	year.
749,This	will	continue.
750,The	2014	Lok	Sabha	elections	will	offer	stark	choices.
751,"On	the	one	side	is	the	Indian	National	Congress	with	its	long	track	record	of achievements	and	accomplishments,	with	its	vision	and	values	bequeathed	to	it by	a	most	remarkable	generation	of Indians	led	by	Mahatma	Gandhi."
752,The deTailed aCTion plan 2014-2019 an appeal Protecting Indians from exploitation or remain a paramount concern of the Indian National	Congress.
753,overseas threats will On Pakistan we will encourage the new government’s	stated	position	to	improve relations with India but calibrate the dialogue consistent with delivery on accountability for 26/11 as well as dismantling of the infrastructure of terrorism	on	Pakistani	soil.
754,"On Sri Lanka, we will engage with that country to ensure that the Tamil- speaking people and other minorities have	full	equality	and	equal	rights	under the law."
755,"We will continue to press the Government	of Sri	Lanka	to	implement the 13th Amendment create autonomous provinces, especially the provinces of the North and the East."
756,"and 48 On	the	other	side	is	an	ideology	of hate,	bigotry	and	prejudice,	an	ideology	that negates	the	very	idea	of India	that	has	been	cherished	by	us	for	centuries."
757,"On	the	one	side	is	the	Indian	National	Congress,	which	celebrates	and	rejoices in	the	multitude	of diversities	of India."
758,On	the	other	side	is	an	ideology	that	seeks	to	impose	uniformity in	the	name	of unity.
759,"A	vote	for	the	Indian	National	Congress	is	a	vote	for	fulfilling	the	aspirations of the	youth	of our	nation,	for	ensuring	that	women	lead	a	life	of dignity."
760,"Economic	growth,	social	harmony,	empowerment	of weaker	sections	and strengthening	of democratic	institutions	have	to	all	go	hand-in-hand."
761,"It	is	only	the	Indian	National	Congress	that	will,	by	its	very	character, ensure	that	this	happens."
