,0
438,"The BJP believes that those who have been excluded from playing a participatory role in the nation-building process by being stigmatised as ‘disabled’, should be empowered so that they become productive, proud citizens of our country."
439,"Towards this end, we propose to: Order a special survey to collect data about the number of people who are physically and otherwise disabled and the nature of their disability; Use this data to formulate policies aimed at empowerment rather than merely welfare; Actively campaign to remove social prejudices; Sensitise the bureaucracy to the needs and aspirations of   the disabled people; Provide employment in all suitable categories of government service through a policy of equal opportunity; Give incentives to the private sector to provide disabled people with job opportunities; Offer medical, counselling and rehabilitation facilities at health care centres by increasing budgetary allocation and encouraging state governments to make a matching contribution; and, Ensure that disabled people have access to public utilities and services."
440,"Our Minorities Wherever and whenever the Bharatiya Janata Party has been in power, it has ensured peace and security for all sections of society, irrespective of their religious identity."
441,The BJP is committed to further strengthen this achievement.
442,This is in stark contrast to the insecurity faced by minority communities under Congress rule.
443,We have been steadfastly opposed to appeasement as state policy since it benefits only those sections which profess regressive and retrograde social norms in the guise of protecting their religious beliefs.
444,"The BJP will be guided by its policy of ‘justice for all, appeasement of none’."
445,"A resurgent India will enter the 21st century with the resolve of one nation, one people and one culture."
446,"To achieve this goal, we will: Guarantee all minority communities equal opportunity for economic development; Lay stress on education and vocational training; Provide incentives to those who are self-employed, especially artisans, and those who want to set up their own business enterprise; Launch community programmes to create awareness among women members of minority communities; Ensure equality for all and discrimination against none on grounds of religion in matters of education by amending Article 30; Disband the Minorities Commission and entrust its responsibilities to the National Human Rights Commission;   3 ."
447,"Set up special courts for speedy trial of those accused of participating in communal riots; Protect wakf property from being usurped and misused by unscrupulous individuals and organisations and help wakf boards to become self-sustaining bodies so that they do not have to be dependent on government doles; Set up trusts along the line of the Tirupati Temple Trust with official nominees for managing the affairs of dargahs; Ensure that no religious property is misused or usurped; Ban all foreign funds irrespective of the organisation which is the recipient; Make fraudulent conversions, including those done by holding out the promise of economic or social benefits, to punishable offence and introduce a system of registering all conversions; Ban the publication of job advertisements that mention religious identity as a criterion; and, Set up a Commission of Inquiry (similar to the Neogi Commission) to inquire into the activities of foreign missionaries and other organisations that have been receiving foreign funds."
448,"Human Rights The BJP subscribes to the view that human dignity, justice for all and protection of the individual from the tyranny of the state are among the basic tenets of Hindutva."
449,"We are committed to upholding the human, democratic and civil rights of every individual, irrespective of the person’s caste, creed, religion or gender."
450,"But, we will not allow this commitment to be used as a shield by those who commit inhuman atrocities and thus forsake their claim to human rights."
451,"The BJP believes that the state should be fair to all citizens, but firm while dealing with those who militate against civil society."
452,The BJP will not allow any foreign interference in our country’s internal affairs on the pretext of monitoring human rights violations.
453,"We will: Strengthen the existing National Human Rights Commission through more powers, additional resources and better infrastructural support;   Disband the Minorities Commission, which has only succeeded in feeding separatist sentiments and giving rise to imagined grievances, and entrust its responsibilities to the National Human Rights Commission; Take swift action on the basis of the Commission’s findings and punish the guilty; and, Include the study of human, democratic and civil rights in school curricula."
454,"Displaced Communities: Protecting their Rights Separatist violence and Islamic fundamentalism/terrorism in Jammu and Kashmir has forced more than 300,000 people, including 250,000 Kashmiri Pandits and Punjabi and Dogra Hindus, apart from thousands of Sikhs and even some Muslims, to flee their homes and hearths."
455,Most of the displaced Pandits are living in abysmal conditions in refugee camps in Jammu and other parts of the country.
456,"Together, they perhaps form the largest internally displaced community in the world, forced to live as refugees in their own motherland, condemned to the mercy of an uncaring and callous Congress government at the Centre and its puppet administration in Jammu and Kashmir."
457,"The Bharatiya Janata Party has mobilised its own resources, men and material to provide succour to these unfortunate victims of government apathy and terrorist violence."
458,But a lot more needs to be done.
459,"Similarly, thousands of Buddhist Chakmas have fled the Chittagong Hill Tracts in Bangladesh in the face of persecution by Muslim settlers from the plains and the Bangladesh Rifles."
460,Most of them are at present living in camps in Tripura.
461,"Regardless of the grim future that awaits them back home, the Government of India has shown unnecessary haste in trying to repatriate them—an action that is largely motivated by the petty politics of the Congress."
462,The BJP is opposed to such forced repatriation in the absence of foolproof security guarantees from the Government of Bangladesh.
463,The escalating conflict in Sri Lanka between Sinhalese and Tamils is posing a demographic threat to South India with a large number of Tamil refugees beginning to pour into this region.
464,"Such a movement is bound to increase the influence of the LTTE which may, in turn, promote separatist tendencies."
465,"3 must also address ourselves to the concerns of nonresident Indians, especially those who had settled in Hong Kong and now find the future uncertain with Britain handing over this territory to China in 1997."
466,"The BJP proposes: For Kashmiri Pandits As urged by them for social cohesion and cultural preservation, designate the Pandits who have been forced out of Kashmir Valley as an internally displaced community."
467,"Provide adequate financial relief, proper health, housing, education and employment facilities on a priority basis to all displaced families."
468,Take adequate steps to protect their assets and properties in Kashmir Valley till such time they are able to return home.
469,Elections in the Valley should be held only after the displaced people are able to return to their homes.
470,Ensure proper documentation of the displaced Pandits and their assets.
471,"For Chakma refugees Resettle Chakma refugees, the bulk of whom are at present in Tripura, in camps in other contiguous States and provide financial support to their governments so that they do not have to take on the economic burden."
472,Provide full citizenship to those Chakmas who do not want to return to Bangladesh and whose children were born in India.
473,"Negotiate with Bangladesh for the phased repatriation of those Chakmas who want to return, provided Dhaka guarantees their safety and well-being."
474,Ensure full security for the Chakmas who live in refugee camps so that they are not harassed or threatened.
475,Maintain an official register of Chakma refugees and their whereabouts.
476,For Sri Lankan Tamil refugees House them in refugee camps and monitor their movements.
477,Prevent their association with local organisations or opening local chapters of Sri Lankan organisations.
478,Screen the antecedents of the Tamil refugees and disallow asylum to those who have or had links with Tamil terrorists.
479,Maintain a register of all such refugees.
480,Repatriate Tamil refugees as soon as the situation is conducive for their safe-being.
481,For non-resident Indians Provide citizenship to those Hong Kong based Indians who wish to return to their motherland.
482,Help rehabilitate the returning Hong Kong based Indians.
483,Examine afresh difficulties in granting dual citizenship to non-resident Indians all over the world.
484,"   3 Identity, Our Culture The Cornerstone of Bharatiyata The Bharatiya Janata Party believes that modernisation does not mean the mechanical imitation of a particular way of life."
485,"It will redefine the concept of development to accommodate the Bharatiya way of living, belief system and values to reach the ultimate goal of Bharatiyata."
486,"We hold that it is necessary to emphasise the linkage of development elements to cultural elements, including local relevance, relevance to geographical and environmental factors, historical traditions, traditional knowledge and skills."
487,We believe that cultural factors play an important role in energising a nation.
488,"For a resurgent India whose people can proudly flaunt their Bharatiyata, the BJP will: Strengthen and revitalise our cultural institutions; Revive and rejuvenate our positive cultural traditions and values; Include Indian cultural studies and ‘Naitik Siksha’ as part of school curriculum; Establish a Bharatiya Sanskriti Kendra in each district; Declare all places of pilgrimage as national heritage centres; Encourage the study of Sanskrit and strictly enforce the three-language formula in schools; Promote Bharatiya classical music and performing arts through state support; and, Discourage indecent representation of women in advertisements and publications; young minds."
489,Sex and violence on the silver screen are beginning to gnaw at the moorings of our cultural ethos.
490,"To check this abuse of popular cinema, the BJP will:   Provide film-making the status of industry so that producers can be made accountable for their resources and expenses; Enable film-makers through suitable provisions in law to raise resources from financial institutions to curb the influence of underworld financiers and mafia dons; Analogous to the concept of the Customs ‘green channel’, provide automatic certification for films which do not contain explicit scenes and dialogues of violence and sexproducers and exhibitors of such films will not have to wait in the queue for Censor Board clearance."
491,"Deterrent punishment will be meted out to any producer who abuses the facility; theatre owners who screen such films will also be penalised; Exempt quality films, which will be certified as ‘Q’ from entertainment tax; Encourage viewers to form local Darshak Sanghs—on the lines of consumer organisations—to monitor the quality of films being screened in their area; Set up special theatres at district headquarters and metropolitan cities for screening art and quality films; Appoint 50 per cent women on the Censor Board and Censor Panels; Create a special fund for promoting regional cinema; and, Introduce legislation to ensure minimum wages and retirement benefits for film extras and crew members."
492,   3 Youth — Our Future In the Vanguard of Change Our youth form the backbone of our vibrant nation and they alone can shape the destiny of this country.
493,"The BJP has a tryst with the youth of India and will harness their creative energy for bringing about social, cultural and political change."
494,"We will aim at transforming Yuva Sankalpa into Yuva Shakti, which, in turn, will be the catalyst for reinvigorating India."
495,We will inculcate in the country’s youth a sense of pride in our ancient traditions and heritage.
496,We will instil in them a sense of self-confidence so that they can take their rightful place in the vanguard of change.
497,"Towards this end, through its policies and programmes, the BJP will: Inculcate in the youth a sense of being indebted to society at large and thus prepare them to repay this debt by involving themselves in development programmes and social, cultural and economic activities; Initiate schemes both at Government and Non-Government levels to achieve overall development of young talent; Mobilise the youth to fight regressive and retrograde social practices and customs by making community service a compulsory and integral component of college and university curricula; Set up a National Youth Commission and a Youth Development Bank to design and implement comprehensive employment oriented education policies as well channelise youth power for the purpose of nation-building; Encourage the youth to form ‘Yuva Sena’ and ‘Dharti   Raksha Vahini’ for voluntary community service with the ultimate aim of generating employment; Launch a massive self-enterprise programme to provide employment opportunities to the educated unemployed; Allocate adequate time for youth programmes on Doordarshan; Promote sports through enhanced expenditure on training and rehabilitate sportsmen after they retire from the field; Establish a network of youth hostels throughout the country and provide travel concessions; and, Encourage the study of yoga and promote our cultural heritage by incorporating them in educational curriculum."
498,"   3 Achievements Peace, Progress and Prosperity Wherever and whenever the Bharatiya Janata Party has formed a state government, it has provided the people with a caring, fair, clean and strong administration."
499,"The emphasis of our state governments, be it in Rajasthan, Gujarat, Delhi or Maharashtra (where it shares power with the Shiv Sena), or earlier in Uttar Pradesh, Himachal Pradesh and Madhya Pradesh, has been on ensuring peace, progress and prosperity."
500,The distinctive feature of our State Governments is their singular achievement in curbing communal and caste conflict.
501,This is in stark contrast to the situation that prevails in States ruled by the Congress or the Janata Dal where the law and order machinery has virtually collapsed.
502,A shining example of our achievement on this front is the communal peace that prevails in Maharashtra which till recently was wracked by riots and social conflict.
503,"Similarly, the BJP government in Gujarat has ensured peace."
504,This has been achieved by cracking down on anti-social and anti-national activity.
505,"The underworld mafia, which flourished under Congress rule, has been brought to book."
506,The criminal-politician nexus has been broken.
507,"Blackmarketeers, and other criminals, who survived because of Congress patronage, have been put behind bars or are facing prosecution."
508,The emphasis on enforcing law and order is not without reason.
509,"For, unless there is peace, there cannot be progress and prosperity."
510,"In the field of development, our state governments have focused their attention on the rural sector, because the majority of our people live in the villages."
511,"Not only have effective steps been taken to solve the problems of our farmers, but innovative   schemes have been introduced to generate employment and fight the scourge of poverty."
512,"For instance, the BJP government in Rajasthan has earmarked more than 60 % of Plan allocation for rural areas."
513,As many as 12.86 lakh farmers and artisans have benefited from the state government’s decision to write off loans amounting to more than Rs 300 crores.
514,The state government has also written off irrigation loans amounting to Rs 124 crores and introduced more effective means of irrigation.
515,"Tax relief on seeds, a wide range of agricultural produce and equipment has further helped the farmers."
516,"Similarly, the state government has reduced sales tax on fertlizers and made a five-fold increase in agricultural loans."
517,"On the social front, the government has introduced innovative schemes like Gopal Gram Yojana and Saraswati Yojana."
518,The first scheme not only aims at improving the quality of livestock but also providing people with a sustained income.
519,"Similarly, Saraswati Yojana has a two-fold purpose: Universalising primary education and providing employment to the educated youth of the villages."
520,Schemes like Shiksha Karmi Project and Guru-Mitra Yojana have also contributed immensely to increasing literacy levels.
521,"Vikalp, a specially designed family planning programme based on incentives and which protects the girl child, has been immensely successful."
522,The Rajasthan Government has also introduced a new industrial policy to attract both Indian and foreign investors.
523,The policy has already begun to pay rich dividends.
524,The government has signed MOUs for the setting up of new power plants.
525,"Soon, the state shall have the largest solar power plant."
526,"In Gujarat, the BJP government has maintained communal harmony in the trouble-prone areas."
527,"Latif, a notorious criminal involved in bootlegging and anti-social activities, has been put behind bars."
528,His underworld activities in the border areas of Kutch and Saurashtra have come to a grinding halt.
529,"Those involved in adulteration of petrol with solvents, which had become an extremely profitable crime during Congress rule, are facing prosecution."
530,"With law and order restored, the state government has turned its attention on development activity."
531,Work on the Sardar Sarovar Project is progressing at a remarkable speed.
532,Bonds worth Rs 300 crores were issued and the amount obtained in seven days from   3 cooperative sector.
533,"Simultaneously, those displaced because of the project have been rehabilitated, On the industrial front, the state government has adopted an investor-friendly policy which has evoked a tremendous response."
534,An increasing number of Non-Resident Indians have begun to show keen interest in investing in Gujarat.
535,"At the same time, the interests of the agricultural sector are not being ignored."
536,"For instance, 42 % of the power generated in the state is channelised for agricultural use, compared to 34 % for industry."
537,New power plants are being commissioned to meet future requirements.
538,"In the last three years of Congress rule, not a single MW was added to the installed capacity."
539,"On the social front, the state government has reduced bus fares by 20%, a move which has brought tremendous relief to millions of people."
540,Poor families are being provided with wheat at Rs 2 per kg.
541,More than 40 lakh families have already been covered by this poverty alleviation scheme.
542,"The biggest success of the Gujarat Government has been the Gokul Gram Yojana, a scheme to develop the villages and provide a better quality of life to villagers."
543,"The aim is to make the 18,090 villages of the State self-reliant and provide them with basic facilities ranging from roads to drinking water to schools and proper sanitation."
544,"Since this is a participatory model of development, the government has sought the people’s participation."
545,The response has been tremendous: Even NRIs have come forward to contribute to the scheme.
546,"To empower women, the state government has introduced schemes like Kuvarbai-nu-Mameru and Ghar Divda."
547,Daughters of poor families receive financial support at the time of their marriage.
548,Tribal girls have been provided with bicycles so that they can attend school.
549,The Daridra Naray a Yojana has encouraged children from poor families to attend school.
550,"Under this scheme, children get free uniforms and books in addition to monetary incentives."
551,"On the agricultural front, farmers are now allowed to buy land in any part of the state."
552,New insurance policies have been introduced to provide extensive cover.
553,"The quality of seeds, pesticides and fertilizers has been improved and there has been a three-fold increase in the allocation for drip irrigation."
554,Farmers   today get adequate power supply.
555,"In Maharashtra, the Shiv Sena-BJP Government has spared no effort to break the vicious grip which the mafia had established over the administration."
556,The law and order machinery has been strengthened and the police made accountable.
557,"In Maharashtra, too, the emphasis has been on restoring law and order and implementing schemes aimed at providing a better quality of life for the people."
558,This is most obvious in the rural areas where even small farmers today are provided with power for their pumps and insurance cover for their crops.
559,The government has undertaken a massive programme to provide drinking water to every village.
560,"To protect the poor from inflation, the state government has frozen the prices of five essential commodities."
561,"The poorest of the poor are covered by the jhunka-bhakar scheme: For a rupee, a person can have a meal."
562,"Those who cannot afford to pay for health care, have been provided with free health services."
563,Meritorious students from poor families are being provided with all incentives to ensure that they do not drop out of schools.
564,A programme has been adopted to provide free housing to 40 lakh slum-dwellers in Mumbai.
565,The state government has initiated steps to ensure that those who perpetrate crimes against women are punished immediately.
566,Kamdhenu Yojana provides women with sustained employment.
567,"For the girl child, a special scheme has been introduced to ensure that her education and health care needs are taken care of."
568,The Maharashtra Government has taken the first bold step to dismantle the practice of polygamy.
569,Above all the state government has restored probity in public life: They have provided the people with a clean and transparent administration.
570,The Enron deal was scrapped because the cost was inflated.
571,"A committee of experts renegotiated the deal with Enron and the new agreement has resulted in savings worth Rs 25,000 crores."
572,"The cost per unit of power has also been brought down by 54 paise The biggest gain is that by bringing down the project cost, the Maharashtra Government has set new parameters for power projects elsewhere in the country."
573,The BJP Government in Delhi has achieved the unique   3 of fulfilling 94 of the 100 promises which the party had made within two years.
574,This despite the fact that the state government is hamstrung by restrictions imposed by the Union Government.
575,The focus has been on improving the quality of life of a common man.
576,"The BJP had promised that if voted to power, it would pursue the prosecution of those involved in the November 1984 anti-Sikh riots."
577,We are proud of the fact that our government has successfully reopened the investigations which were suppressed by the Congress.
578,Some of the guilty people have been brought to book.
579,The others will also be brought to justice.
580,The BJP Government has provided Delhi with a corruption-free administration.
581,Several steps have been taken to end ‘inspector raj’ and simplify rules and regulations.
582,Schemes have bean introduced for employment generation and to encourage entrepreneurs.
583,Those living in slums have been provided with basic amenities.
584,"These are only some of our achievements, the highlights of our governments’ performance."
585,Much more remains to be done and we are committed to completing the task we have set for ourselves.
586,   Let’s Commence A New Chapter This then is the blueprint which the Bharatiya Janata Party will implement on coming to power.
587,"The task will be undertaken by the party’s inspiring team of leaders, each one of whom has an unmblemished record of self-less service to the nation."
588,"It is through this blueprint that the BJP will bring about radical change in the country’s polity, society and economy."
589,"It is this blueprint which will be the bedrock of a new India where every citizen shall be free from fear, hunger and discrimination."
590,This blueprint will pave the way to the next century and the new millennium.
591,But to implement our commitments we need your support.
592,The sweeping change that has become so necessary to save the nation can be brought about only with your help.
593,"To begin with, you have to change the leadership at the helm of the country’s affairs and vote out the Congress."
594,"The time has arrived for a nationalist government which will lead India from the dark curse of poverty to prosperity; which will free the administration from the clutches of criminals and restore probity in public life; which will reinvest the state with authority and strengthen our security forces; and, which will secure our country’s frontiers so that we do not have to suffer once again the humiliations of this millennium."
595,Such a government can be provided only by the BJP.
596,The past five decades have been a tragic story of missed opportunities and self-serving opportunist politics.
597,The Congress has abused power and authority for the benefit of few and to the detriment of millions of Indians.
598,The leaders of the Janata Dal have demonstrated their inability to think beyond themselves.
599,"The Left parties, orphaned by the passing away of Communism all over the world, are struggling to come to terms with an ideological vacuum."
600,"3 of these parties can boast of ideological commitment, moral courage and political conviction."
601,"On the other hand, the BJP has emerged as the only national alternative, a party that stands apart for its ideology, commitment and courage."
602,We are standing at an important crossroad of our nation’s history.
603,The BJP appeals to all patriotic Indians to join the noble mission of national reconstruction the task of creating a strong and prosperous India.
604,"Let us be partners in a new era of equality, peace and progress."
605,Vande Mataram!
