,0
540,Loans from the Rural Electrification Corporation will be given for this.
541,"Our Steps to Strengthen the Rural Cooperative Movement To unveil a National Rural Cooperatives Policy which will review the working of the cooperative sector so far, simplify rules and regulations governing the functioning of cooperative societies and introduce necessary reforms to bring this sector in line with the reforms in the rest of the national economy."
542,The policy will also recommend measures to promote the cooperative movement in States where it is weak and ailing.
543,Free cooperatives from political and bureaucratic interference.
544,Take effective steps to eliminate corruption and nepotism in cooperative bodies.
545,Ensure that rural cooperatives are not only commercially viable but also promote equity and social justice.
546,Make entry in passbooks mandatory for all money deposits.
547,Only those entirely dependent on agriculture will be allowed to become members of farmers’ cooperative societies.
548,"Ensure free, fair and timely elections to cooperative bodies."
549,"Encourage collaboration between the cooperative sector and the corporate sector in the areas of marketing, manufacturing, technology transfer, mobilization of investible resources and exports."
550,"All necessary measures will, however, be taken to ensure that the interests of small and medium farmers are not only protected but promoted by such collaborative ventures."
551,The BJP will enact the long-pending Multi-State Cooperative Act.
552,Multiple and often conflicting laws and agencies governing cooperative banks and other rural financial institutions will be streamlined.
553,1 Steps to Implement Land Reforms Enforce the implementation of land ceiling laws in all States.
554,Set up designated courts to quickly deal with all land ceiling disputes and monitoring enforcement of verdicts.
555,Expedite distribution of ceiling surplus land among landless farmers.
556,Monitor the use of the distributed land to prevent its alienation from beneficiaries.
557,Reclaim cultivable land lying fallow.
558,Time-bound registration of all lands.
559,Decide ownership rights at the level of Gram Panchayats without any delay.
560,"Our Steps to Improve Rural Education Re-orient education in villages and rural towns to address the varied needs of agriculture, agro-processing, agri- services, management and other areas of the rural economy."
561,Agriculture and related subjects will be specially included in the curriculum in rural schools.
562,Give a big boost to technical and vocational education as it is crucial to the development of rural human resources.
563,Set up a chain of Krishi Vidyalayas in each block to enrich the knowledge content and expertise of young people who are engaged in farming and farm-related activities.
564,"Increase facilities for informal farm education, short- term courses, seminars, field trips, etc."
565,for the benefit of practicing agriculturists.
566,Give a major boost to rural R&D by strengthening the link between agricultural universities and top achievers in the farming community.
567,"Our Steps to Ensure Cow Protection THE BJP regretfully observes that, despite Article 48 of the Constitution, millions of cows and cow progeny are slaughtered every year, most of them for export, thereby causing irreparable harm to agriculture and villages."
568,"Keeping in view Article 48, the BJP will:   Impose a total ban on the slaughter of cows and cow- progeny, including bulls and bullocks and prohibit all trade, including export (state as well as private) in beef."
569,Create a policy that will result in improved cattle breeding.
570,Exempt the income of Goshalas and Pinjrapoles from tax.
571,"The BJP recognizes the fact that from times immemorial, cow-protection has remained of the basics of Indian culture and Indian agriculture and it is on the patient back of the cow and its progeny that the entire structure of Indian agriculture rests."
572,"Over seven crore animals are employed in farming operations in Indian villages, more than 80 per cent of the rural transport needs are met by the bullock cart."
573,Our livestock is also an effective protection against environmental degradation.
574,   1 Foreign Policy Protecting India’s National Interest THE end of the Cold War has brought with it hopes of an era of peace and harmony.
575,"We see many welcome new manifestations in our collective attitudes towards resolving longstanding international issues of common concern relating to the environment, health, economic development and conflict resolution."
576,"While the possibilities are immense, some old habits persist."
577,We see a renewed tendency by some big powers to dominate and to impose conditionalities to advance their political and economic interest even if it is detrimental to others.
578,There are also perceived notions of civilizational conflicts as also spurts in conflicts.
579,This demands that India’s national interest must be protected and pursued more vigorously.
580,"Our diplomacy must, therefore, be proactive rather than being merely reactive without sacrificing the values of peace, equality and cooperation."
581,In the recent past we have seen a tendency to bend under pressure.
582,This arises as much out of ignorance of our rightful place and role in world affairs as also from a loss of national self- confidence and resolve.
583,A nation as large and capable as ourselves must make its impact felt on the world arena.
584,A BJP Government will demand a premier position for the country in all global fora.
585,"The BJP rejects the notion of nuclear apartheid and will actively oppose attempts to impose a hegemonistic nuclear regime by means of CTBT, FMCR and MTCR."
586,We will not be dictated to by anybody in matters of security requirements and in the exercise of the nuclear option.
587,We will pursue our national goals and principles steadfastly.
588,Briefly these are: To give India a role and position in world affairs   commensurate with its size and capability; To promote sovereign equality among nations.
589,The BJP rejects all forms of political and economic hegemonism and is committed to actively resisting such efforts; To vigorously pursue endeavors for India to become a permanent member of the United Nations Security Council.
590,We believe that the existing arrangements in the UN are tilted in the favor of certain countries to serve their narrow interest.
591,"We are committed to the reform of the UN; To re-orient Indian diplomacy to our economic and commercial goals and to ensure that our missions abroad play a more active and supportive role in meeting these; To ensure greater coordination between the ministries and agencies responsible for external affairs, defence, finance, international trade and our external and internal intelligence; To promote greater regional and civilizational relationship and strive for Asian solidarity in general and the development of the South Asian Association for Regional Cooperation in particular."
592,"Integral to this would be renewed efforts to improve bilateral relationships with all neighboring countries without any third party mediation or interference; To have greater interaction with more African nations and to build ties with our traditional friends like Kenya, Nigeria, South Africa, Tanzania, Zambia and Zimbabwe; To place relations with the USA on a more even based on mutual respect, shared values and congruence of interests."
593,"We expect the United States to be more sensitive to India’s security and economic interests; To further develop the long and traditional relationship with Russia by increased cooperation in trade, technology, defence and other security related areas."
594,"India and Russia have many common interests in Asia and we will strive for greater cooperation to serve them; To strengthen political and economic relations with the European Unions, ASEAN countries, Japan, South Korea, South Africa, Iran, the Arab nations, Israel, Central Asian   1 and fellow Commonwealth nations; To take active steps to persuade Pakistan to abandon its present policy of hostile interference in our internal affairs by supporting insurgent and terrorist groups."
595,"The BJP affirms unequivocally India’s sovereignty over the whole of Jammu and Kashmir, including the areas under foreign occupations; To improve relations with China by seeking speedy resolution of the outstanding border problem."
596,Even while doing so we will seek greater cross-border trade and cooperation in other areas.
597,We are also concerned about China continuing transfer of advanced weapons and technologies to Pakistan as this has a vital bearing on our ties with China; To support a united Sri Lanka within which the legitimate aspirations of the Tamil people should be fully accommodated.
598,"The BJP greatly regrets the continuing bloodshed particularly since the Indian people have long standing, traditional and fraternal ties with the Sri Lankan people; To maintain the unique, warm and friendly relations with Nepal with which India has the closest cultural, religious and historical ties."
599,We will seek to widen existing areas of cooperation and also develop new avenues of fruitful cooperation.
600,We recognize in particular the great scope for increasing cooperation in the energy and environment related areas.
601,"A BJP Government will seek to resolve all outstanding issues quickly; To further improve relationship with Myanmar with India has a long border and age-old cultural, religious and historical ties."
602,"There is much scope for greater cooperation in the fields of defence, security, economy and culture; To further consolidate the close and friendly ties between India and Bhutan; To reinforce the improving relations with Bangladesh."
603,"We however continue to view with concern the unabated illegal infiltration into India from that country and will seek the active participation of the Bangladesh authorities   in curbing this; and, To take an active role in seeking an early and peaceful resolutions of the internecine Afghan conflict particularly since its continuance has adverse security implications for India and the development of trade and economic cooperation with countries in the region."
604,The BJP re-affirms its commitment to peace amongst all nations; to the prosperity of the peoples of the world; and to an enhanced role for India in world affairs as befits this great and ancient civilization.
605,   1 Nation’s Security Suraksha for Country and Citizens THE nation faces grave challenges to its integrity and security as never before.
606,The internal and external security environment has deteriorated sharply in the last decade.
607,The previous Governments have been found wanting in their efforts and determination to face these threats and are responsible for this.
608,"Since 1991, the country’s defence budget has been declining in real terms."
609,They have declined from 3.4 per cent of the GDP in 1989-90 to a mere 2.2 per cent this year.
610,Successive weak and irresolute Governments have imperiled national security.
611,There is a mistaken view that there is a conflict between national security and economic development.
612,But these two go hand-in-hand.
613,"There cannot be economic development without commensurate security preparation and the reverse, too, is equally true."
614,The dimensions and directions of present and future threats need to be constantly analyzed and evaluated.
615,"In the glaring absence of governmental interest and inter-ministerial coordination, the mechanisms for this have fallen into disuse."
616,The armed forces have been ignored in defence policy planning.
617,Misguided bureaucratic interference has demoralized the higher echelons of the armed forces and has also had a telling effect on defence preparedness.
618,The BJP Government will take immediate steps to reverse such negative trends and establish coordination between the armed forces and the Government at all levels.
619,The BJP notes with concern the inadequate pace of defence research and development despite abundant talent available in DRDO.
620,Inadequate budgetary support is a major reason for this.
621,"The inordinate delays in the LCA, nuclear submarine and guided   missiles, and other programmes are matters of particular concern."
622,Our scientists and technologists are second to none and it is lack of political will and clarity on strategic issues that is the main cause of the delay.
623,"Defence production performance, too, has not been up to the mark."
624,The performance of defence production units need to be monitored more closely and brought up to acceptable commercial and international standards.
625,A National Commission will study and analyze the trends in defence technologies and appropriately advise the Government on the development and induction of advanced weapons.
626,External Security THE frenetic pace of military expansion and modernization by some of our neighbors and the growing pressure and power of foreign navies in the Indian Ocean compel us to take the state of our defence preparedness very seriously.
627,We also cannot remain oblivious to the new developments in weapon technology and the induction of very advanced conventional weapons systems in the region by some power.
628,These must be neutralized.
629,"We are, therefore, committed to: Establish a National Security Council to constantly analyze security, political and economic threats and render continuous advice to the Government."
630,"This Council will undertake India’s first-ever Strategic Defence Review to study and analyze the security environment and make appropriate recommendations to cover all aspects of defence requirements and organization; Re-evaluate the country’s nuclear policy and exercise the option to induct nuclear weapons; Expedite the development of the Agni series of ballistic missiles with a view to increasing their range and accuracy; Increase the radius of power projection by inducting appropriate force multipliers such as battlefield surveillance systems and air-to-air refueling; Enhance the traditional and technical capabilities of our external intelligence agencies and also to increase the interaction and co-ordination with user departments; and, Place para-military forces in sensitive border areas under   1 full control of the Indian Army."
631,"Jai Jawan THE country is justly proud of its soldiers who constantly brave the elements, endure extreme hardships and risk their lives to defend the nation."
632,Service in the armed forces must be made attractive for young people and must be considered a honour.
633,"Consequently: The BJP Government will take measures to make employment in the armed forces more rewarding and secure for soldiers greater respect of society; The BJP Government will suitably improve living and service conditions and expeditiously rectify existing anomalies; The BJP Government will recognize the services and sacrifices of retired personnel and attend to their problems immediately; The BJP Government will increase the benefits and compensation to widows and dependents of service personnel who die in action; The BJP Government will be committed to increasing avenues of lateral induction into other security forces and other Government departments/undertakings/agencies for retired officers and jawans; and, The BJP Government will appoint a committee to examine the question of retirement age at different levels in the armed forces and make appropriate recommendation to this effect."
634,"Internal Security THE BJP will give utmost attention to security-sensitive areas in the North, the North-East and the South."
635,The BJP Government will review the role and performance of the police organizations and take urgent steps to revitalize them.
636,We recognize the need for the permanent cadre officers in CPO’s to have greater avenues for advancement.
637,"The BJP Government will ensure far greater co-ordination between the armed forces, police organizations and the administration   in areas beset with insurgency and terrorism."
638,Armed insurgents and foreign mercenaries will be eliminated.
639,Our security forces will be given a free hand to deal with armed insurgency and terrorism.
640,The BJP Government will revamp the intelligence agencies to enhance their effectiveness and ensure greater coordination with security and police forces.
641,Central and State Police Forces will be reorganized and modernized while simultaneously improving working and living conditions of their personnel.
642,Jammu and Kashmir WE welcome the restoration of an elected Government in the State.
643,The BJP Government will take suitable measures for establishing a durable peace in the State to promote progress and prosperity.
644,"Repeated massacres of Hindus in Kashmir show that unless the State Government takes the business of curbing militancy seriously, a durable peace will be hard to achieve."
645,The BJP Government will strive for a more structured coordination between the Central forces and the State Government.
646,North-East THE conditions in the North-Eastern States continue to be disturbed.
647,The situation in Assam in particular has worsened in the last few years.
648,It is the Congress Party’s manipulative and corrupt politics that have contributed most to this.
649,"Poor governance, corrupt and callous administration, the flow of narcotics and foreign interference have together contributed to the rapid deterioration of the law and order situation."
650,The unchecked and unabated illegal infiltration from Bangladesh has been the single largest causative factor in destabilizing the region.
651,The spread of heroin addiction and HIV infection in some States is cause for utmost concern.
652,The BJP will give socio-economic problems of this region high priority as lack of development has helped anti-national and separatist elements in their attempt to foment disaffection.
653,We believe development is one of the effective antidotes against such attempts.
654,The distance between this region and Delhi has further heightened their sense of alienation.
655,Nothing has been done in   2 past 50 years to bridge this physical and emotional distance.
656,The BJP commits itself to forging new and strong economic and emotional bonds between the North-East and the rest of India.
657,"Therefore, we propose to do the following in the North-East: Draw up and implement a comprehensive development programme, focusing on basic communications infrastructure like roads, railways, bridges and air link; Harness the immense hydro-electric potential in the region both for rapid development of these States as well as for augmenting the power supply of eastern States, thus enabling the North-East region to mobilise additional resources; Put into place effective checks and balances to prevent seepage of development funds which should reach the people of the region and not be pocketed by a corrupt few."
658,Strengthen the North-Eastern Council to effectively oversee and speed up the social and economic development of the region.
659,"The security apparatus will be strengthened to check infiltration, stem the flow of narcotics and weapons and eliminate insurgents; Provide all citizens in the region with identity cards; It will strengthen the North-Eastern Council to effectively oversee and speed up the social and economic development of the region; Repeal the Illegal Migrants Determination by Tribunal Act (IMDTA) and strengthen existing immigration laws and rules; and, Enact new laws and rules to make illegal infiltration difficult and deny the extension of benefits of citizenship to such entrants."
660,Illegal Infiltration THE Congress and United Front Governments for their own narrow and selfish reasons have been deliberately negligent of this problem.
661,The total number of illegal infiltrators from Bangladesh is officially ascertained at over 1.7 crore.
662,The adverse impact of   this on our economy and social and political order poses problems of grave magnitude.
663,This cannot be allowed to continue.
664,Our Government will: Take more stringent measures to intercept illegal infiltrators and turn them back.
665,Fencing of the border wherever possible will be urgently taken up.
666,"Border patrolling will be intensified; Initiate steps to detect illegal infiltrators and delete their names from electoral rolls; and, Maintain a national register of citizens."
667,The BJP has the vision and the political will to transform India into a prosperous and powerful nation in the initial decades of the next century.
668,A strong and secure India is an essential requisite for this.
669,   2 Social Philosophy Rooted in Integral Humanism THE Bharatiya Janata Party’s social agenda flows from its ideology of Integral Humanism.
670,"Our ideology rules out contradictions between society and its very components, as also between society and the individual."
671,"Our concern for the last man in the last row is as deep as that for the first man in the first row, if not more."
672,"The BJP’s concept of social justice, therefore, does not seek to create rifts and schisms between various sections of society, but aims at removing social and economic disparities that have resulted in denial of a share in power, impoverishment and erosion of human dignity."
673,"An ideal society is not one that is compartmentalized in segments, but is an integral whole, harmonious and conflict-free."
674,"Hence, we subscribe to Samajik Samarasata (social harmony) and Samajik Nyaya (social justice) and strive to avoid social strife."
675,"Equal Rights for all in Satta (power), Sampatti (prosperity) and Samman (dignity) The BJP will actively promote a casteless socio-economic order that will effectively provide access to equal opportunity for all citizens, irrespective of their caste, creed, religion and gender."
676,"The BJP will, if necessary through legislation, dismantle practices, customs, beliefs, usages and institutions, which in any manner hurt the dignity of an individual."
677,The BJP will ensure that the place of an individual in society is not determined on the basis of his/her birth.
678,"Untouchability: A Crime Against Humanity The BJP will remove the last vestiges of untouchability, which we believe is an unpardonable crime against humanity."
679,The BJP will strive to inculcate an ethos of equality in social and inter-personal relationships.
680,"A befitting National Memorial in honour of Dr. Babasaheb Ambedkar, who dedicated his life to the cause of social justice, will be erected at Chaityabhoomi in Mumbai on the lines of national memorials like Raj Ghat, Shanti Van and Vijay Ghat."
681,Our Commitment to the Welfare of Scheduled Castes and Scheduled Tribes NEARLY four-and-a-half decades of Congress rule and the recent UF regime have failed to empower the Scheduled Castes and the Scheduled Tribes.
682,"While thousands of crores have been spent, ostensibly for their welfare, Scheduled Castes and Scheduled Tribes face increasing impoverishment and marginalization."
683,Eighty per cent of members belonging to these sections of Indian society have been pushed below the poverty line.
684,"The BJP is committed to the social, economic and political empowerment of the Scheduled Castes and Scheduled Tribes, so that the wrongs of the past are corrected in a time-bound manner for a better future."
685,"To fulfill our commitment, we will be guided by a policy whose highlights are as follows: Existing institutions and Constitutional safeguards for Scheduled Castes and Scheduled Tribes will be strengthened and made operationally more effective."
686,"The provision of special facilities and preferential opportunities, including reservations, will be implemented in a manner so as to benefit the broadest cross-section and largest number of SCs and STs."
687,The reservations policy will be backed up with a statute and all backlogs will be cleared within a specified time- frame.
688,Special tribunals will be set up under CAT to expeditiously deal with complaints of non-implementation of the reservations policy and related grievances.
689,2 .
690,All cases of atrocities against members of the Scheduled Castes and Scheduled Tribes will be promptly inquired into and the guilty punished through special courts.
691,A comprehensive development package will be introduced for the economic empowerment of Scheduled Castes and Scheduled Tribes.
692,"The highlights of this package will include: (a) Setting up of a credit agency on the lines of NABARD to meet individual and institutional credit needs; (b) Vocational training, skill upgradation and financial assistance to encourage greater participation in cottage and rural industries and other means of self- employment; (c) Food-for-education schemes to raise literacy levels; (d) A comprehensive national programme of minor irrigation facilities for irrigable land held by SCs and STs; (e) Endowing every landless rural family of the SCs and STs with land and ensuring sustenance level of income through requisite facilities; (f) Amending the existing forest policy to provide Vanvasis their rightful share of minor forest produce; (g) Processing claims of Vanvasis and Girijans for pattas in forest and hill areas promptly; and, (h) Separate development plans for tribals living in the plains."
693,The specified allocation for the Special Component Plan (17 per cent) for Scheduled Castes and the Tribal Sub- Plan (8 per cent) for Scheduled Tribes within the total Plan allocation will be strictly followed both at the Centre and in the States.
694,Every effort will be made to ensure that allocated funds do not lapse and are spent as per Plan provisions.
695,The pernicious practice of carrying night soil will be eliminated and all those engaged in scavenging rehabilitated.
696,"Allotment of pattas for land, home site and homes in the names of wives/widows/ daughters."
697,These will be properly   drawn up and handed over to actual beneficiaries; Unifying the Banjaras under a common category and ensuring that they are benefited by the Minimum Needs Programme; Necessary steps to stop the exploitation of tribals by contractors and to free them from indebtedness.
698,"We will consider enacting a law whereby the outstanding debts of those tribals who have paid back the principal amount and 50 per cent of the capital as interest, will be written off; Stringent action to prevent tribal land alienation through conversion of tribal land for industrial and other purposes; A National Policy for the ‘total rehabilitation’ of families displaced by development projects."
699,"The policy will include social, economic, educational, environmental, occupational and cultural aspects; An engineering and a medical college will be set up in the national capital in honour of Maharishi Valmiki and Babasaheb Ambedkar."
700,"Fifty per cent seats in these institutions will be reserved for students from Scheduled Castes, Scheduled Tribes and OBCs; Panchayat institutions in scheduled areas and tribal areas will be made effective and functional in the light of Bhuria Committee’s recommendations; Claims for inclusion into the ST list by erstwhile ‘criminal’ tribes and others will be entrusted to a commission for recommendations."
701,Our Commitment to the Welfare of Socially and Educationally Backward Classes THE BJP is committed to ensuring social and economic justice to the Other Backward Classes.
702,This is integral to our concept of Social Harmony (Samajik Samarasata).
703,We reject the divisive and casteist politics of our adversaries that have neither economically empowered the bulk of the OBCs nor reduced their educational backwardness.
704,"We propose to: Continue with the current reservations policy for the Other Backward Classes till they are socially and educationally   2 with the rest of society; Provide training, financial support and management facilities for upgradation of skills in traditional industries and professions of OBCs; Take corrective and remedial measures in view of recent macro-economic policy decisions that have rendered several sections of people belonging to the OBCs jobless; and, Make the National Backward Classes Finance Development Corporation fully operational."
705,"Our Commitment to Minorities: Towards Equal Opportunity and Prosperity THE BJP’s concept of Positive Secularism is: Justice for All, Appeasement of None."
706,"In the name of ‘secularism’, the Congress and the United Front parties have shamelessly pandered to communalism and indulged in ‘vote-bank politics’."
707,"As a result, members of the minority communities have been reduced to nothing more than numbers to be played with at the time of elections."
708,"While these parties have gained, the minorities have lost—as also has India."
709,"The minorities have been cynically used for the purpose of garnering votes these past 50 years, but their socio-economic problems have remained unattended."
710,"The true meaning of ‘secularism’, equal respect for all faith—sarva panth samadar—has been perverted by the pseudo-secularists into appeasement of regressive elements."
711,The coming election provides a window of opportunity to the minorities to take a fresh look at the options that are available to them.
712,They should not go blindly with the so-called ‘secular’ parties that have done nothing to solve their real socio-economic problems.
713,"Instead, they should make a clean break with the past and support the BJP."
714,"The patron-client relationship advocated by others is different from what we offer—equal rights, equal opportunities, equal privileges and equal responsibilities."
715,"Above all, we have proved in the States where the BJP is in power that we can maintain communal peace and harmony; we can ensure security of life and property; and, we can protect the honour and dignity of the minority communities."
716,"In keeping with this commitment, we will: Provide all minority communities with equal opportunities   for prosperity; Encourage access to education which is the key to social and economic progress; Give all incentives to artisans, especially those involved in traditional arts and crafts; Initiate special self-employment schemes and the requisite training programmes; Launch community programmes for raising the level of awareness among women members of the minority communities and providing them with education; Amend Article 30 of the Constitution suitably to remove any scope of discrimination against any religious community in matters of education; Entrust the responsibilities of the Minorities Commission to the Human Rights Commission, thus providing greater protection to members of minority communities; Set up special courts to try cases of communal violence and, if necessary, amend existing laws to provide for exemplary punishment to those inciting or taking part in communal or sectarian violence."
717,"The BJP’s commitment is to create a riot-free India; Protect wakf properties from being usurped by unscrupulous individuals and help wakf boards to develop these properties for the welfare of poor Muslim families; and, Ban job advertisements which require applicants to declare their religion."
718,Our Commitment to Kashmiri Pandits SEPARATIST and sectarian militancy in Jammu and Kashmir during the late ’80s and right up to the mid ’90s resulted in mass migration from the Valley and other areas in Kashmir.
719,"More than 300,000 people, including 250,000 Kashmiri Pandits and Pandits, and Punjabi and Dogra Hindus, apart from Muslims, were forced to flee their home and hearth in the Valley by terrorists and fundamentalists."
720,The BJP promises immediate action to help those displaced from the Kashmir Valley and other parts of the State.
721,"Towards this end, we propose to: Work with the Jammu and Kashmir Government to evolve   2 feasible scheme for the phased return of the displaced people, especially the Pandits, to their ancient land; Provide all assistance to the Jammu and Kashmir Government in order to ensure that the displaced people receive adequate financial assistance, health care, housing, education and employment facilities till such time they are able to return to their land; Evolve a rehabilitation package, including adequate assistance to rebuild houses that have been destroyed, that will be an incentive for returning to the Valley; and, Ensure that their security is in no way imperiled after they have returned to the land from which they were forced out against their will."
722,"Our Commitment to Human Rights THE BJP believes that upholding human dignity, ensuring justice for all and protecting citizens from the tyranny of the State are integral to India’s ancient traditions and together form the cornerstone of civil society."
723,A just State is one that is kind but also firm in dealing with those who seek to undermine the foundations of a civil society.
724,"We will: Make the National Human Rights Commission a more effective body by providing it with more powers, additional resources and better infrastructural support; Publicize the findings of the National Human Rights Commission and take action against those found guilty on the basis of irrefutable evidence; Inculcate among security forces a greater appreciation of the need to safeguard innocent citizens from being harassed in insurgency-affected areas; and, Include the study of human, civil and democratic rights in school and college curriculum."
725,Prevent foreign interference in the internal affairs of our country under the guise of monitoring human rights violations.
726,Non-Resident Indians THE BJP believes that Mother India has a special responsibility towards her children abroad.
727,"We will depart from the current   policy of disinterest and disregard for Non-Resident Indians and actively pursue a policy that will nourish the umbilical link between all people of Indian origin, wherever they may be, with their motherland."
728,"We propose to: Create conditions conducive to the return of talented Non-Resident Indians so that they can fulfill their desire to serve their motherland; Strengthen the economic, social, cultural, emotional and spiritual links between Mother India and her children abroad; Re-examine difficulties in granting dual citizenship to Non-Resident Indians; Mobilize Non-Resident Indians to effectively lobby India’s case with the Governments and business establishments of their host country as well as in international fora."
729,"In this context, it would be instructive to study the role of Jews and Chinese in the USA in mobilizing opinion favorable to their countries; Encourage Indians living abroad to project their national identity even while retaining their respective regional and linguistic identities; Introduce fresh incentives for Non-Resident Indians to invest in their motherland, like China has done with the Chinese people living abroad; Play an active role in ensuring job and social security for Non-Resident Indians working in the Gulf and South- East Asian countries with special emphasis on preventing exploitation and providing legal assistance; and, Revitalize the ties between Mother India and people of Indian origin living in countries like Guyana, West Indies, Fiji, Mauritius and South Africa."
730,   2 Shakti Empowerment of Women THE BJP believes that true human development cannot take place without the empowerment of women.
731,It is not enough to talk about removing discrimination against women and establishing gender equality.
732,"We need to create new mechanisms for the social, political and economic advancement of women as also to generate social awareness on gender issues."
733,"One such mechanism is empowerment, including empowerment through enactment of laws."
734,Yet another mechanism is capacity-building through education and skill acquisition.
735,The BJP pledges itself to legal and policy level initiatives to remove discrimination against women and to ensure that their rights and dignity are not trampled upon.
736,Special emphasis will be laid on the rights of the girl child.
737,"To harness the full potential of Nari Shakti, the BJP will: Provide free education to women up to graduation, including professional studies like medicine and engineering; Immediately seek the passage of the Bill reserving 33 per cent seats for women in all elected bodies, including the Lok Sabha and State Assemblies; Actively promote the legal and economic rights of women which must be equal to those of men and not subject to the debilitating clauses of personal laws; Entrust the Law Commission to formulate a Uniform Civil Code based on the progressive practices from all traditions."
738,This Code will: (a) Give women property rights; (b) Ensure women’s right to adopt; (c) Guarantee women equal guardianship rights;   (d) Remove discriminatory clauses in divorce laws; (e) Put an end to polygamy; (f) Make registration of all marriages mandatory.
739,"Create conditions in society and workplace to ensure equal opportunities in matters of employment and promotion; Enact and enforce an anti-sexual harassment code; Enforce the principle of equal wages for equal work, both in the organized as well as unorganized sector; Encourage the introduction of part-time and take-home job schemes for working mothers; Promote a health-care system, especially in rural areas, that will focus on the non-reproductive health needs of women; Provide assistance to single and working mothers and introduce a forward-looking housing policy for their benefit; Work with State Governments to establish adequate number of working women’s hostels and short-stay homes for destitute women; Make women partners in the management of community assets and properties in rural areas; Enroll the help of panchayats to set up latrines for women in rural areas; Expand the scope of the existing micro-credit system through an enlarged corpus to which both the Union and State Governments, apart from banks, will make liberal contributions; Encourage the setting up of cooperative societies in rural and urban areas to be managed by women for the benefit of women entrepreneurs; Introduce skill-based training programmes and self- employment schemes which are area-specific and job- specific; Design special functional literacy programmes for women who have been denied access to education; Amend laws that deal with molestation, rape and dowry, to provide for in-camera trial, swift justice and tough deterrent punishment as well as rehabilitation of the   2 of these crimes; Amend the Prevention of Immoral Traffic Act to make clients as culpable as commercial sex-workers; Strictly enforce age of consent laws and launch a vigorous campaign against child prostitution by making it a cognizable offense; Establish family courts in residential areas for speedy disposal of family dispute; Mention of mother’s name will be made mandatory on all official documents, starting from a child’s birth certificate to a person’s death certificate; Set up special courts in every district for the expeditious trial of all civil and criminal cases in which women are the accused; Rapidly induct more women in the police force and appoint women to senior positions as well as increase the number of ‘Crimes Against Women Cells’ so that no police station area is left uncovered by the year 2003; Enact and strictly implement a special law to deal with domestic violence against women; Promote a social agenda designed to discourage negative influences and end discrimination against the girl child in any form; Strictly enforce the existing laws that prohibit unethical practices like pre-natal sex-determination tests, female foeticide and infanticide; Invest in the girl child’s health, nutrition and education, from infancy through adolescence, by formulating appropriate programmes and incentive schemes; Universalize primary and secondary education to narrow the gender gap; Prevent media’s projection of women in any manner that demeans them or hurts their dignity; and, Set up a national-level apex women’s development bank on the lines of NABARD and SIDBI."
740,There is need for setting up a dedicated development bank to cater to the financing needs of women entrepreneurs and the vast number of self-employed women.
741,   Our Population Policy Making it a People’s Movement THE BJP views India’s runaway population growth with all the concern it deserves.
742,"Expected to hit the one billion mark by the year 2001, India’s population is set to overtake that of China unless the growth rate is checked and then reversed."
743,The danger of a runaway population growth is there for all to see: A rapidly expanding population means a slower rate at which development can be effected.
744,"While India was one of the first countries in the world to recognize the need to control the growth of its population in order to ensure a better distribution of the fruits of development, successive Union Governments have failed in the implementation of this important programme."
745,Excesses during the Emergency have given way to complacence and dangerous negligence.
746,"The BJP will put population-related issues, including family planning, firmly back on the national agenda."
747,"The BJP believes that the country’s runaway population growth can be arrested and rolled back through increased awareness, facilitating access to family planning measures, persuasive Government policies and rapid development."
748,It is an universally acknowledged fact that ‘development is the best contraceptive.’ But we realize that Government alone cannot fulfill this gigantic task.
749,The Government’s efforts must be supplemented by a vigorous people’s movement.
750,"In addition, the BJP proposes to: Formulate a National Population Policy by acting on the reports of the National Development Council and the Swaminathan Committee."
751,"This Policy will seek to bring the population growth close to stabilization by the year 2010; Provide incentives to those who opt for the ‘two-child’   2 and high incentives to those who embrace the ‘single- child’ norm; Take all measures for reducing infant mortality rates and improving child health; Promote women’s education, employment and empowerment since these can be effective means of population control as they will allow women a decisive role in regard to their reproductive health and family planning; Introduce disincentives which will apply to all sections of society in order to discourage large, unsustainable families; Ensure universal access to family planning information and quality contraceptive facilities by involving non- government organizations and promote awareness among the people, especially women, through counseling, educational programmes and widest use of modern multimedia capabilities; Introduce family planning methods and facilities that will allow women greater freedom of choice without imperiling their health as well as support research relating to these methods; Encourage women to seek reproductive health services as well as launch a special campaign to educate local communities about negative practices; Offer a special incentive in the form of a fixed deposit that will mature in 21 years for those couples who have only a girl child or those who adopt a girl child under a ‘Dattak Putri Yojana‘; Make family planning an integral part of our development policies to ensure widest applicability of these incentives and disincentives and provide motivation for a small family norm; and, Ensure that the legal age of marriage is strictly implemented."
752,"   Our Policy for India’s Youth Yuva Shakti for Rashtra Shakti OUR youth are the strength of the family, village, locality and the community."
753,They are also the biceps or triceps of the nation.
754,"They are the most idealistic, inspired and energetic section of our nation."
755,"But in the absence of a driving national vision and a credible national leadership, their energy has remained dormant or got misdirected."
756,"Today, the youth of India see the BJP with great hope and we see them with equally great hope as the inheritors of India in the 21st century."
757,"The BJP recognizes their immense creative potential to effect positive social, cultural and political changes."
758,We pledge to create a conducive environment and a supportive policy framework for the full realization of this potential.
759,"Towards this end, we will unveil a National Youth Policy, for the implementation of which our Government will set aside substantial budgetary resources."
760,A permanent National Youth Commission will be set up to monitor the implementation.
