,0
613,"Congress promises to pass an Anti-Discrimination Law to prohibit discrimination on the basis of religion, caste, gender or language in the supply of goods and services that are made available to the public in general such as housing, hostels, hotels, clubs, etc."
614,"Congress will re-introduce and pass the Grievance Redressal Bill, 2011 to provide for mandatory, time-bound grievance redressal."
615,"Rules under the Whistle-Blowers Protection Act, 2014 will be made to operationalise the Act."
616,Congress promises to ensure that the law is not weakened or diluted.
617,32 32 Sushasan—Good Governance Through Independent and Accountable Institutions / 33 / 33 27 Federalism and Centre-State Relations A basic feature of the Constitution of India is the principle of federalism.
618,"Congress acknowledges that, over the last 5 years, this principle has been eroded to the detriment of the States."
619,Congress believes that a large country like India cannot be administered by the Central Government alone.
620,"In fact, in most matters concerning the daily lives of the people, it is the State Government that is close to the people and, in some matters, it is the Local Government (Municipality or Panchayat) that is even closer to the people."
621,We will review the distribution of legislative fields Congress promises to revive the Backward in the Seventh Schedule of the Constitution and build a consensus on transferring some legislative fields from List III (Concurrent List) to List II (State List).
622,We will reduce the size of Ministries and Departments in the Central Government in such areas where sufficient capacity has been built by the State Governments.
623,Regions Grant Fund and the Integrated Action Plan that were implemented under UPA and achieved significant results.
624,The States in the North East have a special place and there are special provisions in the Constitution.
625,"For the North Eastern States, the Congress promises to: a."
626,"Restore Special Category status to the Congress promises to give primacy to State North Eastern States; Governments in subjects such as school educa- tion, primary and secondary health care, child nu- trition, drinking water, sanitation and distribution of electricity, and ensure that the Central Government plays a supportive role to State Governments."
627,"Congress promises to take forward the idea of the GST Council of Ministers and establish such Councils for Agriculture, Education and Healthcare."
628,We will implement the recommendations of the Fifteenth Finance Commission and will urge the States to implement the recommendations of their respective State Finance Commissions.
629,"Congress, as the author of the 73rd and 74th Constitution Amendments, will prevail upon the States to implement those provisions in letter and spirit and devolve funds, functions and functionar- ies upon the Panchayats and Municipalities."
630,We will work with State Governments to empower Panchayats and Municipalities through devolution of funds including a share of GST revenues.
631,We will explore the possibility of direct central grants to Panchayats and Municipalities that was tried successfully in 1988-89 under the Government of Shri Rajiv Gandhi.
632,b.
633,"Withdraw the infamous Citizenship Amend- ment Bill, which caused widespread resent- ment; c. Enhance financial assistance to the Autono- mous District Councils in acknowledgement of their importance to the North Eastern States."
634,Congress will give Special Category status to Andhra Pradesh as promised by Dr. Manmohan Singh on 20 February 2014 in the Rajya Sabha.
635,Congress promises full statehood to Puducherry.
636,"Congress promises to amend the Government of National Capital Territory of Delhi Act, 1991 to make it clear that the Lieutenant Governor shall act on the aid and advice of the Council of Minis- ters except in matters concerning the 3 reserved subjects."
637,"Congress promises a statutory Council each for the Union Territories of Andaman & Nicobar Islands, Lakshadweep, Daman & Diu and Dadra & Nagar Haveli to deliberate and to advise the Lieutenant Governor."
638,28 Local Self Governments Congress was the proponent and author of the Constitution 73rd and 74th Amendments.
639,"Panchayati Raj lies at the core of good governance in our country, where the majority of citizens live outside metropolitan cities."
640,Congress promises to take further measures to strengthen the concept of Local Government—Panchayats and Municipalities.
641,We will remove all provisions stipulating pre- qualifications (such as minimum education) for candidates at elections to local bodies.
642,Congress will work with State Governments to ensure that a share of GST revenue is allocated to Panchayats and Municipalities.
643,Congress promises to enhance the role and au- thority of the Gram Sabhas in matters concerning the villages and Panchayats.
644,Congress will make it obligatory for the Gram Sabha to meet at least twice a year.
645,Congress promises to ensure that the authority of the Gram Sabha under the following Acts is obeyed and upheld and the said Acts are imple- mented in letter and spirit: a.
646,"The Panchayats (Extension to Scheduled Areas) Act, 1996 b."
647,"The Forest Rights Act, 2006 c. The Land Acquisition Act, 2013 29 Judiciary Congress promises that the independence and integrity of the judiciary will be maintained and protected at all costs."
648,Congress will introduce a Bill to amend the Con- stitution to make the Supreme Court a Consti- tutional Court that will hear and decide cases involving the interpretation of the Constitution and other cases of legal significance or national importance.
649,"Congress will introduce a Bill to amend the Con- stitution to establish a Court of Appeal between the High Courts and the Supreme Court, to hear appeals from judgments and orders of High Courts."
650,The Court of Appeal will sit in multiple Benches of 3 judges each in 6 locations.
651,"We will enhance representation at all levels of the judiciary for women, SC, ST, OBC, minorities and other under-represented sections of society."
652,We will allocate sufficient funds annually to pro- vide the necessary infrastructure for the judiciary.
653,Congress promises to fix the retirement age of judges of High Courts and the Supreme Court at 65 years.
654,The retirement age for judicial members in Commissions and Tribunals shall also be 65 years.
655,This will prevent post-retirement assign- ments for serving judges and allow more opportu- nities for qualified persons to serve as judges or judicial members.
656,Congress will work with the judiciary to improve the administration of courts by introducing modern technology and appointing professionals for court and roster management.
657,We will encourage the judiciary at all levels to adopt technological tools to track cases and expedite the hearing and decisions on cases.
658,"Learned, independent and upright judges are the core of the judiciary."
659,Congress promises to es- tablish a National Judicial Commission (NJC) that will be responsible for selection of judges for appointment to the High Courts and the Supreme Court.
660,"The NJC will be comprised of judges, jurists and parliamentarians and will be serviced by a secretariat."
661,Names of suitable candidates will be placed in the public domain and the reasons for selection will be published to ensure that the en- tire process is transparent.
662,"Once the new system is in place, we will endeavour to fill every vacancy in the High Courts or Supreme Court within 2 months."
663,"Congress will establish, by law, an independent Judicial Complaints Commission to investigate complaints of misconduct against judges and rec- ommend suitable action to Parliament."
664,"34 Sushasan—Good Governance Through Independent and Accountable Institutions / 35 / 35 30 Review of Laws, Rules and Regulations Freedom is the hallmark of our open and democratic Republic."
665,The purpose of law is regulation in order to strengthen freedom.
666,Laws must be just and reasonable and reflect our Constitutional values.
667,31 Electoral Reforms The greatest challenge to free and fair elections is the Election Commission’s inability to prevent the use of black money in election campaigns and the use of inducements to influence voters.
668,We will take steps to curb and eliminate this menace.
669,Congress believes that we are an over-legislated and over-regulated country.
670,"Laws, Rules and Regulations have proliferated and restricted freedoms."
671,"Consequently, there are severe restric- tions on innovation, enterprise and experimentation, and economic growth has suffered."
672,"Congress will initiate a total and comprehensive review of all laws, rules and regulations to: a."
673,Repeal instruments that are outdated or unjust or unreasonably restrict the freedoms of the people; b.
674,Amend instruments to bring them in accord with the Constitutional values of a democracy; and c. Codify and reduce the number of instruments that must be complied with by a citizen.
675,"Specifically, Congress promises to: Decriminalise laws that are essentially laws direct- ed against civil violations and can be subjected to civil penalties; Omit Section 499 of the Indian Penal Code and make ‘defamation’ a civil offence; Omit Section 124A of the Indian Penal Code (that defines the offence of ‘sedition’) that has been misused and, in any event, has become redundant because of subsequent laws; Amend the laws that allow for detention without trial in order to bring them in accord with the spirit, and not just the letter, of the Constitution as well as International Human Rights Conventions; Pass a law titled the Prevention of Torture Act to prohibit the use of third-degree methods during custody or interrogation and punish cases of torture, brutality or other police excesses; Amend the Armed Forces (Special Powers) Act, 1958 in order to strike a balance between the powers of security forces and the human rights of citizens and to remove immunity for enforced disappearance, sexual violence and torture."
676,"Amend the laws to declare that every investiga- tion agency that has the power to search, seize, attach, summon, interrogate and arrest will be subject to the restrictions imposed on the police by the Constitution, the Code of Criminal Procedure and the Indian Evidence Act; and Amend the Code of Criminal Procedure and related laws to affirm the principle that ‘Bail is the rule and jail is the exception:’ At the administrative level, Congress promises to: a."
677,Release immediately all remand and under trial prisoners facing charges punishable with imprisonment of 3 years or less who have spent 3 months in prison; b.
678,Release immediately all remand and under trial prisoners facing charges punishable with imprisonment of 3 to 7 years who have spent 6 months in prison; and c. Institute comprehensive prison reforms recognizing the principle that prisoners enjoy human and legal rights and that prisons are institutions of correction.
679,"Congress will initiate a comprehensive review of all laws, rules and regulations to repeal instruments that are outdated or unjust or unreasonably restrict the freedoms of the people."
680,We will scrap the opaque Electoral Bond Scheme that was designed to favour the ruling party.
681,Congress promises to set up a National Election least 50 per cent of the EVMs will be matched against the physical count of the voting slips in the corresponding VVPATs.
682,Fund to which any person may make a contribu- tion.
683,Funds will be allocated at the time of elec- tions to recognised political parties in accordance with criteria laid down by law.
684,We will allocate substantially more free airtime on All India Radio and Doordarshan at the time of elections to recognised political parties in accordance with criteria laid down by law.
685,Congress will ensure that EVMs and VVPATs are tamperproof.
686,"During counting, the count in at 32 Police Reforms ‘Police’ and ‘Law & Order’ are State subjects."
687,Con- gress promises to consult State Governments and reach a consensus on the police reforms directed by the Supreme Court in the Prakash Singh case.
688,"Based on the consensus, Congress will pass a Model Police Act that the States will be advised to adopt and enact in the State Legislatures."
689,"The objectives of the Model Police Act will be to make the police forces modern, technology- enabled, people-friendly, and upholders of human rights and legal rights."
690,"Provisions will be made in the Model Police Act to: Congress promises to work with State Governments to augment the size of their police forces, to fill current vacancies within 18 months and to lay down a schedule for annual recruitment, taking into account anticipated vacancies."
691,We will work with State Governments to ensure that their police forces reflect the diversity of the population of the State and gives greater represen- tation to under-represented sections.
692,We will ensure that State police forces reserve 33 per cent of all vacancies in direct recruitment and promotion for women constables and officers.
693,a.
694,Make the State police force accountable to an independent Police Accountability Commis- sion as well as to give an annual report to the State Legislature.
695,b. Decentralise the police force in the State and to involve the community in the oversight of the police force.
696,"c. Cause investigations into cases of communal ri- ots, lynchings and gang rapes by a special wing of the State police under the direct command of the State Headquarters of the police."
697,36 Sushasan—Good Governance Through Independent and Accountable Institutions / 37 / 37 Swabhimaan— Self-Esteem for The Deprived 33 Media and Freedom of The Media Congress firmly believes that the media must be free and self-regulated.
698,"In recent times, sections of the media have abused or surrendered their freedom."
699,"Nevertheless, we be- lieve that self-regulation is the best way to correct the abuse of media freedom."
700,"Congress promises to amend the Press Council of India Act, 1978 to strengthen the system of self-regulation, protect the freedom of journalists, uphold editorial indepen- dence and guard against government interference."
701,Congress will amend the Press Council of India Act to empower the Council to deal with the menace of fake news and paid news.
702,"We will work with the Press Council of India and associations of newspapers and media to formu- late and enforce a Code of Conduct on reporting in situations of natural disaster, communal conflict, riots, terrorist attacks and war in order to ensure a balance between the need to inform, need for restraint, maintenance of law and order, and interest of national security."
703,"Congress will pass a law to curb monopolies in the media, cross-ownership of different segments of the media and control of the media by other business organisations."
704,Congress will refer cases of suspected monopolies to the Competition Commission of India.
705,Congress promises to pass a law to preserve the freedom of the Internet and to prevent arbitrary and frequent shutdowns of the Internet.
706,We will work with State Governments to formulate rules to require the police to extend protection to journalists working in conflict areas or investi- gating matters of public interest and to journalists whose lives are threatened or otherwise in danger.
707,"Congress promises to amend the Cinematograph Act, 1927 to restrict censorship of films to grounds of national security and obscenity."
708,We will direct the Central Board of Film Certification to certify films according to transparent and reasonable criteria.
709,"34 Perspective Planning and The New Planning Commission In a federal system comprising States and a Central Government with numerous ministries and departments administering specific subjects, it is necessary to have an expert body to a."
710,Independently evaluate competing claims; b. Mediate between the Central and State Governments and between the Ministry of Finance and the various departments regarding allocation of funds; c. Monitor the utilisation of funds; and d. Assess and evaluate the gap between expenditure and outcomes.
711,The Planning Commission performed these functions besides other functions.
712,The BJP Government’s decision to abol- ish the Planning Commission was thoughtless and absurd.
713,"Congress will scrap the Niti Aayog, which has proved to be a noisy and incompetent intermed- dler."
714,Congress promises to constitute a Planning Commission with re-defined responsibilities such as to formulate medium and long-term perspective plans and to function as an independent expert body to perform crucial functions in a federal system.
715,Congress promises that the new Planning Commis- sion will be a lean organisation with renowned economists and financial experts as members as- sisted by a small but high-quality team of scholars from different fields and support staff totalling a maximum of 100 persons.
716,38 39 / 39 Congress will pass the Constitution (Amendment) Bill to provide for reservation of 33 per cent of seats in the Lok Sabha and State Legislative Assemblies in the first session of the 17th Lok Sabha and in the Rajya Sabha.
717,We will amend the Service Rules to reserve for women 33 per cent of appointments to posts in the Central Government.
718,"35 Women’s Empowerment and Gender Justice Historically, Congress has been at the forefront of the struggle for women’s rights, equality and empowerment."
719,"India’s only woman Prime Minister, Smt."
720,"Indira Gandhi, belonged to the Congress."
721,We passed many laws that empowered women.
722,We mainstreamed gender in government schemes.
723,Congress promises to pass the Constitution Congress will pass a model legislation to establish (Amendment) Bill to provide for reservation of 33 per cent of seats in the Lok Sabha and State Legislative Assemblies in the first session of the 17th Lok Sabha and in the Rajya Sabha.
724,a separate investigative agency to investigate heinous crimes against women and children and urge State Governments to enact a law to establish such an investigative agency.
725,We will amend the Service Rules to reserve for women 33 per cent of appointments to posts in the Central Government.
726,"The Equal Remuneration Act, 1976 will be enforced effectively."
727,We will review all laws that stipulate wage rates to provide that men and women are paid the same wage for similar work.
728,We will stipulate that every Special Economic Zone shall have working women’s hostels and safe transport facilities to increase the participation of women in the labour force.
729,We will repeal any provision of law that prohibits Congress pioneered the women’s self-help group (SHG) movement that today boasts of 87 lakh groups.
730,Congress also launched the National Rural Livelihoods Mission (NRLM – Aajeevika).
731,"We prom- ise to launch NRLM-2 to make SHGs a key instru- ment for the economic empowerment of women, to increase livelihood opportunities and to usher in transformative social change."
732,"We will work with State Governments to imple- ment a programme to provide single, widowed, divorced, abandoned or destitute women a dignified and secure life."
733,night shifts for women.
734,Congress promises to launch a programme to ap- Sufficient night shelters will be built for migrant women workers.
735,Adequate number of safe and hygienic public toilets for women will be provided in towns and cities.
736,"Sanitary napkin vending machines will be installed in public spaces, schools and colleges."
737,"Congress promises a comprehensive review of the Sexual Harassment of Women at Workplaces Act, 2013 and will extend the Act to all work- places."
738,We will additionally institute measures to address all forms of harassment of women.
739,"point an Adhikar Maitri in every Panchayat to serve as a paralegal to educate women on, and assist them in the enforcement of, their legal rights."
740,We will pass suitable legislation to make registration of marriages compulsory and we will enforce the law prohibiting child marriages.
741,Congress promises to expand ICDS and provide a crèche in every Anganwadi based on need and demand.
742,"36 Scheduled Castes, Scheduled Tribes and Other Backward Classes The Constitution of India provides for reservation in employment and educational institutions for the Scheduled Castes, Scheduled Tribes and Other Backward Classes."
743,We must do even more to ensure justice to the historically disadvantaged sections of our people.
744,"Congress promises a holistic agenda of affirmative action for SCs, STs and OBCs who constitute a little more than 75 per cent of the population."
745,"Hence, Congress promises to set up an Equal Oppor- tunities Commission, which will recommend affirmative action strategies and policies to achieve equality—and equity—in education, employment and in economic opportunities."
746,We will implement the recommendations of the Equal Opportunities Commission.
747,We will pass a law to restore the original purpose and intent of the 200-point roster system and implement it for the institution as a whole.
748,"Congress promises to fill all backlog vacancies reserved for SCs, STs and OBCs in government, semi-government and central public sector organi- sations within 12 months."
749,"Congress promises to amend the Constitution to provide for reservation in promotion posts for SCs, STs and OBCs."
750,Congress will acquire panchami and mahar lands in the occupation of non-Dalits and distribute the lands to SCs and STs.
751,"We will implement a scheme under which basic amenities such as water, sanitation, electricity and internal roads will be provided in every SC and ST habitation."
752,Special attention will be paid to the educational and health needs of the Scheduled Tribes.
753,"We will increase the number and extend the Rajiv Gandhi National Fellowship, presently available to SCs and STs, to scholars belonging to the OBCs."
754,"In order to enable SCs, STs and OBCs to compete as equals, Congress will require public schools to offer English as a language of study in Classes VI to XII."
755,"Congress promises to pass a law to provide for reservation for SCs, STs and OBCs in private higher education institutions."
756,We will work with State Governments to review the curriculum of schools and include texts on the history and culture of SCs and STs and the contributions made by leaders belonging to these communities.
757,"It will be our national mission to implement, in letter and spirit, the Forest Rights Act, 2006 and to secure for the Scheduled Tribes the rights guar- anteed under the Act."
758,"Congress promises to remove the inconsistencies between the Forest Rights Act and the Compen- satory Afforestation Fund Management and Planning Authority Act, 2005 and to reaffirm the role of the Gram Sabha."
759,We promise a time-bound review of all IFR/CFR claims rejected under the Forest Rights Act and disposal within 6 months.
760,"Meanwhile, we will stop the eviction of the 18.9 lakh households that face imminent eviction."
761,We will establish a National Commission for Non-Timber Forest Produce and offer Minimum Support Prices for such produce to improve the livelihood and income of Adivasis.
762,"Under the Affirmative Action Programme, Congress will ensure that a fair share of government pro- curement and government contracts is given to SCs, STs and OBCs."
763,We will pass a law to require governments to transparently disclose in their budget documents the allocations to SCs and STs under the Special Component Plan for SCs and Tribal Sub-Plan for STs and to prohibit diversion of such funds.
764,37 Jammu & Kashmir Congress has stood witness to the developments in Jammu & Kashmir since the Instrument of Accession was signed on 26 October 1947.
765,Congress affirms that the whole of Jammu & Kashmir is part of India.
766,We also acknowledge the unique history of the State and the unique circumstances under which the State acceded to India that led to the inclusion of Article 370 in the Constitution of India.
767,Nothing will be done or allowed to change the Constitutional position.
768,Congress has long held the view that dialogue is the only way to understand the aspirations of the people of the 3 regions of Jammu & Kashmir and find an honourable solution to their issues.
769,We will take that path.
770,"We will adopt a two-pronged approach: first- ly, uncompromising firmness on the border and ending infiltration; and secondly, absolute fairness in dealing with the demands of the people and winning their hearts and minds."
771,"Congress promises to review the deployment of armed forces, move more troops to the border to stop infiltration completely, reduce the presence of the Army and CAPFs in the Kashmir Valley, and entrust more responsibility to the J&K police for maintaining law and order."
772,The Armed Forces (Special Powers) Act and the Disturbed Areas Act in J&K will be reviewed.
773,Suitable changes will be made in the text of the laws to balance the requirements of security and the protection of human rights.
774,Building a Union of States that is India is a project of inclusiveness.
775,Jammu & Kashmir and its prob- lems deserve a large-hearted approach that will eschew muscular militarism and legalistic formu- lations and look for an innovative federal solution.
776,Congress promises to find such a solution through patient dialogue and talks with all stakeholders in the State.
777,Congress promises the people of J&K talks without pre-conditions.
778,We will appoint 3 interlocutors drawn from civil society to facilitate such talks.
779,"40 Swabhimaan—Self-Esteem for The Deprived / 41 / 41 We will renew the initiatives taken by the UPA government such as UDAAN, HIMAYAT and UMMEED to impart training in skills and create economic opportunities for the youth of J&K."
780,Free and fair elections to the State Legislative Assembly will be held immediately.
781,"We are deeply concerned about the cases of discrimination and harassment of students, traders and others belonging to Jammu & Kashmir in the rest of India and we will ensure their safety and their right to study or do business."
782,39 Religious And Linguistic Minorities The strength and vibrancy of a true democracy are often judged by the rights and protection accorded to its minorities.
783,"In the last 5 years under the BJP Government, hate crimes and atrocities against the minorities and other vulnerable sections of the people have increased manifold."
784,The perpetrators of these crimes walk on the streets with impunity.
785,"38 North Eastern States Congress affirms that the North Eastern States (NES) are a unique and valued part of India that bring into our Union many diverse and rich cultures, languages, traditions and bio-diver- sity."
786,We are committed to defending and protecting the interests of the NES and their people and to ensuring the rapid economic development of the region.
787,Congress promises to restore the Special Catego- Congress will strengthen the North Eastern ry status to the NES.
788,Congress promises an industrial policy for the NES.
789,We will withdraw immediately the widely resented Citizenship Amendment Bill introduced by the BJP Government against the wishes of the people of the NES.
790,We will ensure that no citizen of India is denied in- clusion in the final National Register of Citizens.
791,We will address the issue of illegal immigra- tion into the NES through consultation with the NES and evolve a consensus on the legislative measures that will secure the identity of the indigenous communities.
792,"We will also engage the neighbouring countries, Bangladesh and Myanmar, to address and resolve the issue of illegal immi- gration into India."
793,"Congress will strengthen the security of the bor- ders of the NES with Bangladesh, Myanmar and China, resolve any border issues through dialogue with the neighbouring countries and make the bor- ders ‘borders of prosperity and growth;’ and We will resolve the pending inter-state issues, including boundary issues, in the NES through dialogue or mediation."
794,The importance of border trade to the economy of the NES cannot be overstated.
795,"Regular export and import trade will also create huge economic opportunities, including more jobs, in the NES."
796,"We promise to take bold and innovative measures to enhance trade in general, and border trade in particular, with neighbouring countries and other countries further to the east."
797,Council and take steps to expand and reinforce the original mandate of the Council.
798,We will cause a comprehensive review of the policies and special programmes that are under implementation in the NES and make changes wherever necessary.
799,"Congress promises to substantially increase the budget outlays for infrastructure and social sector development in the NES, especially for railways, roads, communication, connectivity and tourism."
800,We will provide sufficient funds to address the development gaps in education and healthcare.
801,"We will leverage the rich bio-diversity and natural resources of the NES to generate livelihood oppor- tunities in sustainable agriculture, horticulture and organic farming."
802,We will use modern technology to harness the wa- ters of the Brahmaputra and to find a permanent solution to the problems of flood and soil erosion.
803,We will examine the opportunity provided by the mighty Brahmaputra to create a multi-modal trans- port system in the North Eastern region.
804,Congress acknowledges the importance of Autonomous District Councils within the NES and promises to enhance financial assistance to these Councils.
805,We will ensure that tea garden workers are paid wages and given other benefits in accordance with the laws applicable to them and according to the bilateral agreements.
806,"Congress promises to uphold the rights of reli- gious minorities: to non-discrimination, to equal opportunity in employment, to religious freedom and to establish educational institutions guaran- teed under Articles 15, 16, 25, 26, 28, 29 and 30 of the Constitution."
807,"We also promise to uphold the rights of linguistic minorities: to non-discrimination, to equal oppor- tunity in employment and to establish educational institutions guaranteed under Articles 15, 16, 29 and 30 of the Constitution."
808,Congress promises that rules will be made to ensure that the decennial census accurately enumerates the number of people claiming a lan- guage as their mother tongue or as their preferred spoken language.
809,Congress promises to support the promotion of all the languages of our country including languages not included in the Eighth Schedule of the Consti- tution.
810,"We will encourage, as far as possible, the use of such languages, including the languages of Scheduled Tribes and Nomadic Tribes, in the administration of areas where such languages are widely spoken by the people."
811,We support the use of Sign Language that is used by millions of people with disabilities.
812,Congress supports the principle that school educa- tion is best imparted in the mother tongue of the child and promises to support the efforts of State Governments to promote the use of the mother tongue as the preferred medium of instruction.
813,"We will also support the efforts of State Govern- ments to teach the official language(s) of the State, as well as Hindi and English to children of that State."
814,"We will pass a new law in the first session of the 17th Lok Sabha and in the Rajya Sabha to prevent and punish hate crimes such as mob-engineered stripping, burning and lynching."
815,The law will con- tain provisions to compensate the victims and to hold accountable the police and district administra- tion for proven negligence.
816,"The Waqf Properties (Eviction of Unauthorized Occupants) Bill, 2014 will be re-introduced and passed."
817,Waqf properties will be restored to the legal trustees.
818,Congress promises to uphold the character of Aligarh Muslim University and Jamia Millia Islamia as minority educational institutions.
819,We promise that the National Commission for Women and the National Commission for Minorities will be given Constitutional status as in the cases of similar Commissions.
820,Congress will pass a new law in the first session of the 17 th Lok Sabha and in the Rajya Sabha to prevent and punish hate crimes.
821,42 Swabhimaan—Self-Esteem for The Deprived / 43 / 43 We will propose an Amendment to the Constitution to recognise the Braille script and Sign Language as languages.
822,We will establish a National Centre of Research and Excellence for Special Education to ensure that quality education is imparted to children with special needs and children with disabilities.
823,Congress promises to commission an annual social audit of policies and programmes for persons with disabilities.
824,"All assistive and adaptive aids, appliances and devices will be zero-rated under the GST 2.0 regime."
825,43 Rights Of LGBTQIA+ Congress recognises the sexual diversity among people and promises equality and equal rotection of the laws to people with different sexual identities.
826,Congress promises to ensure the effective imple- mentation of the judgment in the Navtej Singh Johar case.
827,We will protect the rights of the LGBTQIA+ community.
828,"We will immediately withdraw the Transgender Bill, 2018, pending in Parliament."
829,"Instead, Con- gress will introduce a Bill that will be consistent with the judgment in the NALSA case."
830,The new Bill will be drafted in consultation with the LGBTQIA+ community.
831,"We will direct that gender sensitivity training, especially for the rights of the LGBTQIA+ community, be made mandatory in all government departments and organisations including the Armed Forces and the Police Forces."
832,40 Denotified Tribes and Semi-Nomadic Tribes Denotified and Semi-Nomadic Tribes have long suffered discrimination and neglect.
833,Congress believes that it is the duty of the Central and State Governments to reach out to these groups and correct these injustices.
834,Congress promises a Special Census and the enumeration of Denotified and Semi-Nomadic Tribes and the integration of the data in the decennial census.
835,We will examine the feasibility of providing compartmental reservation for Denotified and Semi-Nomadic Tribes as citizens belonging to socially and educationally Backward Classes.
836,"We will immediately repeal the Habitual Offenders Act, 1952 that has discriminated against and stigmatised Denotified and Semi- Nomadic Tribes and led to their harassment."
837,"Congress will work with State Governments to impart education and skills to Denotified and Semi-Nomadic Tribes, especially the children, in order that they may find productive jobs and reap the benefits of economic development."
838,41 Senior Citizens Congress acknowledges that about 9 per cent of the population of India is over the age of 60 years and this proportion will increase.
839,"Congress promises to review current policies on senior citizens and make suitable changes, taking into account advances in medical science and technology."
840,"Under the Right to Healthcare Act, we will provide affordable and quality healthcare to senior citizens in hospitals including free diagnostics, out-patient treatment, medicines and hospital treatment."
841,Geriatric wards with sufficient beds will be opened in every district-level hospital.
842,We will introduce well-designed pension and Senior citizens can contribute to the development of the communities in which they live.
843,We will create opportunities for senior citizens to do so.
844,"We will take measures to ensure easy access to legal services and recourse to senior citizens es- pecially in cases of neglect, abuse, abandonment, eviction and financial fraud."
845,health insurance schemes that will guarantee insured persons a life of dignity and comfort when they become senior citizens.
846,"Congress promises to enforce strictly the provi- sions of the Maintenance and Welfare of Senior Citizens Act, 2017."
847,"42 Persons With Disabilities By one estimate, there are 4 crore people in India who are persons with disabilities."
848,"Congress is firmly committed to upholding the rights, dignity and self-respect of persons with disabilities."
849,"We promise a fair deal for persons with disabilities and opportunities for them to be employed, productive and contributing to the welfare of their families and to the progress of our nation."
850,"Articles 15 and 16 of the Constitution will be amended to prohibit discrimination on the ground of ‘disability’ or ‘impairment.’ included in the Right of Persons with Disabilities Act, 2016 and to create awareness on the rights of persons with disabilities."
851,"All public services and public spaces, govern- ment offices and private premises will be made in- clusive and accessible to persons with disabilities."
852,"We will set up an information portal to enable easy access to information on all 21 disabilities Congress promises to direct all Ministries and Departments to cause a quick review of their policy statements and programmes in order to ensure that they acknowledge, protect and promote the rights of persons with disabilities."
853,"44 Swabhimaan—Self-Esteem for The Deprived / 45 / 45 Samman— A Life of Dignity For All Congress promises to enact the Right to Healthcare Act that will guarantee to every citizen the right to healthcare services, including free diagnostics, out-patient care, medicines and hospitalisation through a network of public hospitals and enlisted private hospitals."
854,We will ensure that government expenditure on healthcare and education will be doubled to 3 per cent of GDP and 6 per cent of GDP respectively by 2023–24.
855,"44 Healthcare Healthcare, is a public good."
856,"Full healthcare is the right of every citizen— child, adult and senior citizen."
857,Providing healthcare is a shared responsibility of the Central and State Governments.
858,We recognise that the principal responsibility for providing primary and secondary healthcare lies with the State Governments and the principal responsibility for providing tertiary and super-specialty healthcare lies with the Central Government.
859,Congress promises that the total government expenditure on healthcare will be doubled to 3 per cent of GDP by the year 2023-24.
860,The Annual Budgets will indicate the step up in each year in order to achieve the target in 2023-24.
861,"Congress promises to enact the Right to Health- care Act that will guarantee to every citizen the right to healthcare services, including free diagnostics, out-patient care, medicines and hospitalisation through a network of public hospitals and enlisted private hospitals."
862,We are of the firm belief that the insurance-based model cannot be the preferred model to provide universal healthcare in our country.
863,Congress promises to vigorously promote and implement the free public hospitals-model to provide universal healthcare.
864,Congress will substantially expand the free Dial-an-Ambulance service and put on the road more ambulances in all the districts of India.
865,Trauma and Emergency Centres will be estab- lished on all National and State Highways to cater to the travelling public as well as the population in the surrounding area.
866,"We will expand child healthcare services (pre-natal, post-natal and pediatric) and geriatric services in all public hospitals."
867,"We will implement the Clinical Establishments Act, 2010 to bring accountability to the function- ing of private and public clinical establishments."
868,"Congress promises to promote, and eventually mandate, the digitisation of medical records on the foundation of a robust ICT infrastructure with suitable provisions for privacy, mobility and inter-operability."
869,We promise to formulate a National Telemedi- cine Policy based on international best practices.
870,"India’s current doctor to population ratio is 1:1681 and government doctor to population ratio is 1:11,528."
871,"Congress promises to increase the number of doctors, including specialist doctors, significantly by establishing more medical colleges, increasing the capacity of medical colleges and providing scholarships and loans to medical students."
872,"Congress promises to license pre-qualified institutions in the public sector and private sector to teach and certify medical professionals such as nurses, paramedics and medical technicians."
873,"We will promote AYUSH, the Indian systems of medicine, in the provision of healthcare services and especially in preventive healthcare."
874,Congress will implement a programme that will enable State Governments to revamp and equip the network of primary health centres (PHCs).
875,"PHCs will provide all primary health services, including preventive measures and wellness services, and become referral centres for serious medical cases."
876,We will ensure that all vacancies at all levels in PHCs and in public hospitals are filled within a period of 1 year.
877,We will expand the ASHA programme and appoint a second ASHA worker in all villages with a population exceeding 2500 persons.
878,"Congress promises to implement the National Mental Health Policy, 2014 and the Mental Health Care Act, 2017 in letter and spirit."
879,We will ensure that mental healthcare professionals are appointed in all public district hospitals and that mental healthcare services are provided in such hospitals.
880,46 46 Samman—A Life of Dignity For All / 47 / 47 45 Education Education is a merit good and must be available to all children as a public good.
881,Congress promises that State and Central Governments shall be responsible for providing educational opportunities to all children.
882,"Schools, colleges and universities shall be, mostly, public institu- tions funded through public resources."
883,Private educational institutions may supplement public educational institutions.
884,Congress will propose that School Education be transferred to the State List in the Seventh Schedule of the Constitution while retaining the subject of Higher Education in the Union List.
885,Congress promises that school education from Class I to Class XII in public schools shall be compulsory and free.
886,"Suitable amendments will be made in the Right to Education Act, 2009."
887,We will end the practice of charging special fees for different purposes in public schools.
