,0
666,(cid:1) we will encourage Savings as an important driver of investment and growth.
667,NPAs NPAs have increased sharply over the past few years and the trend continues.
668,BJP will take necessary steps to reduce NPAs in Banking sector.
669,"Also, BJP will set up a strong regulatory framework for the non-banking financial companies to protect the investors."
670,"Taxation UPA Government has unleashed 'Tax terrorism' and 'uncertainty', which not only creates anxiety amongst the business class and negatively impacts the investment climate, but also dents the image of the country."
671,"BJP realizes the importance of having a Tax Policy Roadmap, so that people are aware of the future and plan accordingly."
672,"We will: (cid:1) provide a non adversarial and conducive tax environment rationalize and simplify the tax regime overhaul the dispute resolution mechanisms bring on board all State governments in adopting GST, addressing all their concerns provide tax incentives for investments in research and development, geared towards indigenization of technology and innovation Foreign Direct Investment Barring the multi-brand retail sector, FDI will be allowed in sectors wherever needed for job and asset creation, infrastructure and acquisition of niche technology and specialized expertise."
673,"BJP is committed to protecting the interest of small and medium retailers, SMEs and those employed by them."
674,"The FIPBs (Foreign Investment Promotion Board) functioning shall be made more efficient and investor- friendly Agriculture - Productive, Scientific and Rewarding Agriculture is the engine of India's economic growth and the largest employer, and BJP commits highest priority to agricultural growth, increase in farmer's income and rural development."
675,BJP will: (cid:1) increase public investment in agriculture and rural development.
676,"27 (cid:1) take steps to enhance the profitability in agriculture, by ensuring a minimum of 50% profits over the cost of production, cheaper agriculture inputs and credit; introducing latest technologies for farming and high yielding seeds and linking MGNREGA to agriculture."
677,"(cid:1) Put in place welfare measures for farmers above 60 years in age, small and marginal farmers and farm labours."
678,(cid:1) (cid:1) Introduce and promote low water consuming irrigation techniques and optimum utilization of water resources.
679,Introduce soil assessment based crop planning and setting up mobile soil testing labs.
680,(cid:1) Re-orient pest management and control programmes.
681,(cid:1) implement and incentivize the setting up of the food processing industry that has remained just a plain talk till now.
682,This will lead to better income for farmers and create jobs.
683,"We aim to set up 'agro food processing clusters', with high value, export-quality and vacuum packed food processing facilities, etc."
684,"(cid:1) Focus on the quality, productivity and trade of spices."
685,"(cid:1) Set up the 'Organic Farming and Fertilizer Corporation of India', to promote organic farming and fertilizers, and provide incentives and support for marketing organic produce."
686,"(cid:1) (cid:1) Introduce rotation farming for herbal products, based on geographical mapping, to enhance the income of farmers."
687,Implement a farm insurance scheme to take care of crop loss due to unforeseen natural calamities.
688,(cid:1) Strengthen and expand rural credit facilities.
689,"(cid:1) Promote horticulture, floriculture, pisciculture, bee-keeping and poultry for generating jobs and income for rural India (cid:1) Promote fish farming and aqua culture."
690,Measures would be taken for the welfare of fisherman (cid:1) Create Cluster based storage systems (e.g.
691,"Rice cluster, Wheat Cluster, Veg - Fruit cluster, Spices cluster)."
692,(cid:1) Introduce the concept of consumer friendly farmers' market to reduce wastages and increase incomes and risk coverage.
693,(cid:1) Reform the APMC act.
694,(cid:1) Work with the states to set up seed culture labs in each district and regional agriculture innovation labs to conserve agro-biodiversity and to identify and preserve rare indigenous varieties.
695,(cid:1) Explore setting up of regional Kisan TV channels.
696,(cid:1) Give high priority to poverty alleviation in rural areas.
697,"Genetically Modified (GM) foods will not be allowed without full scientific evaluation on its long-term effects on soil, production and biological impact on consumers."
698,Land acquisition is a contentious issue due to the opacity of the land acquisition process.
699,"BJP will adopt a 'National Land Use Policy', which will look at the scientific acquisition of non-cultivable land, and its development; protect the interest of farmers and keep in mind the food production goals and economic goals of the country."
700,"It's implementation would be monitored by the National Land Use Authority, which will work with the State Land Use Authorities to regulate and facilitate land management."
701,The power and functions of the National Land Use Authority would be similar to those of other regulatory 28 bodies.
702,"Industry - Modern, Competitive and Caring We should no longer remain a market for the global industry."
703,"Rather, we should become a Global Manufacturing Hub."
704,We have to encourage our industry to innovate and collaborate internationally.
705,We have to encourage industry to produce efficiently and cost-effectively.
706,Economic freedom implies that Government will not get in the way of the freedom of individuals to start and operate legitimate businesses.
707,"Increased economic freedom will break open the economic space to new entrants, especially in the form of small and medium-enterprises, creating jobs and prosperity."
708,"Particularly: (cid:1) We will ensure that a conducive, enabling environment is created making 'doing business' in India easy."
709,"(cid:1) We will focus on cutting the red tape, simplifying the procedures and removing the bottle- necks."
710,"(cid:1) We will ensure logistics infrastructure, including stable power."
711,(cid:1) Our attempt will be to move towards a single-window system of clearances both at the centre and also at the State level through a Hub-spoke model.
712,(cid:1) We will put in place a mechanism that will ensure that the Central and state governments work in close coordination and synergy while giving clearances to mega projects.
713,(cid:1) Decision-making on environment clearances will be made transparent as well as time-bound.
714,(cid:1) We will set up World class Investment and Industrial regions as Global Hubs of Manufacturing.
715,(cid:1) We will set up a task force to review and revive our MSME sector (Micro and Small Medium scale Enterprises); enabling it with better access to formal credit and technology for modernization.
716,(cid:1) Frame the environment laws in a manner that provides no scope for confusion and will lead to speedy clearance of proposals without delay.
717,"Manufacturing A strong manufacturing sector will not only bridge the demand-supply gap leading to price stabilization, but also create millions of jobs and increase incomes for the working class."
718,"Above all, it will increase the revenue for government and lead to import substitution to bring down the import bill."
719,We will make India a hub for cost-competitive labour-intensive mass manufacturing.
720,"To give boost to manufacturing, BJP will: (cid:1) Accord high priority to the growth of manufacturing, so that we can create enough jobs in the country."
721,This sector must grow fast to ensure employment and asset creation.
722,(cid:1) Take steps for Interest rate rationalization and have a clear tax policy to remove uncertainty and create investor confidence.
723,"(cid:1) Take all steps; like removing red-tapism involved in approvals, to make it easy to do business, invest in logistics infrastructure, ensure power supply and undertake labour reforms, besides other steps to create a conducive environment for investors."
724,(cid:1) Increase the public spending on R&D and Incentivize R&D investments by the industry to increase the competitiveness of the manufacturing sector.
725,(cid:1) We will facilitate setting up of software and hardware manufacturing units.
726,29 (cid:1) Encourage Indian companies to go global and we will support Indian companies in this endeavor.
727,We believe that Indian entrepreneurs have the capability to take on global markets.
728,(cid:1) Set up trade facilitation to ensure easier customs clearances and visas for business travel.
729,"(cid:1) Initiate a Government - Industry Dialogue, a channel for regular interface with the industry."
730,"MSMEs (Micro, small and medium enterprises) BJP considers that the role of SME sector is crucial for the economic development of our country."
731,"The sector needs to be developed by providing international linkages for exports, availability of credit through a dedicated SME bank, supply chain efficiencies, adoption of IT, support in R&D and innovation, and a policy support for enhancing the mandate to purchase from SME for large scale projects."
732,Overall goal is to enhance the competitiveness of the SME sector leading to a larger contribution to our economic growth and employment generation.
733,Cooperative Sector Every effort will be made to encourage the cooperative sector.
734,"BJP commits to review the existing laws with regards to the cooperative sector, and will amend the multi-state cooperative act to remove lacunae and anomalies."
735,Handicrafts We will move up the value chain of the sector driven by a focus on Quality.
736,"(cid:1) Market linkages - both national and international (cid:1) Access to credit and information and skills upgradation (cid:1) Value addition will be encouraged through avenues like - branding, packaging and technology."
737,"Artisans Schemes will be drawn for skills upgradation and enhancement of business opportunities for artisans like smiths, weavers, carpenters, hair-dressers, shoe-smiths, and potters."
738,Services - Driven by Quality and Efficiency Business and Trade The modern era is an era of exchange.
739,Over-regulation needs to be addressed to stop the harassment of the businessmen and traders.
740,"At the same time, we have to set up transparent systems, which ensure credibility of our goods and services."
741,"At the same time, the bottlenecks in transporting and exporting them have to be removed."
742,"Also, the flow of information about our tradable items has to be made available to the rest of the world."
743,(cid:1) Focus on Zero defect products.
744,(cid:1) Build world class Ports; connecting them with roads and rail to the hinterland so as to drive the maritime trade of the country.
745,(cid:1) Air Cargo facilities will be enhanced throughout the country.
746,(cid:1) An Export Promotion Mission will be established integrating all stakeholders.
747,(cid:1) Current accounts deficit will be brought down aggressively by focusing on exports and reducing the dependency on imports.
748,Value addition on our products will be the biggest task.
749,(cid:1) We shall work with the State governments to usher in the GST in an appropriate timeframe.
750,"For implementing the same, a robust IT network system will be put in place."
751,(cid:1) We will embark on the path of IPRs and Patents in a big way.
752,"30 (cid:1) Take all necessary steps to protect the interest of retailers, small traders and small vendors and equip them with the latest techniques and methods to modernize them and make them competitive."
753,(cid:1) Commit to ensure that the retailers and SMEs don't have to spend time and money for seeking multiple licenses to start the business.
754,There will a system in place to avoid harassment of small traders.
755,(cid:1) Ensure easy availability of institutional credit.
756,(cid:1) Review obsolete and multiple laws to reduce and simplify them.
757,(cid:1) Remove ambiguity in rules to make way for prompt decisions without any scope for discretion.
758,(cid:1) Telecom revolution has touched length and breadth of the country but there is significant scope and necessity to improve the quality of voice and data to fully leverage the potential.
759,Tourism - Untapped Potential BJP recognizes the role tourism and hospitality can play as a foreign exchange earner and its ability to create millions of jobs every year.
760,"Tourism plays a key role in socio-economic progress through creation of jobs, enterprise, infrastructure development, and foreign exchange earnings."
761,"BJP realizes that the tourism sector needs a clear plan for growth, and BJP commits to initiate a mission mode project to create 50 tourist circuits that are affordable and built around themes like: a.)"
762,"Archaeological and Heritage, b.)"
763,"Cultural and Spiritual, c.) Himalayan, d.) Desert, e.) Coastal, f.) Medical (Ayurveda and Modern Medicine), etc."
764,This will lead to creation of infrastructure and employment around each tourist circuit and help in boosting revenue generation.
765,Specialized course in tourism will be started for capacity development.
766,Safety and Security of tourists would be accorded due priority.
767,Labour Force - The Pillar of Our Growth BJP recognizes the fact that the labour is the key to the revival of the economy and so are the laws governing them.
768,"We believe in promoting a harmonious relationship between labour and the industry, with both playing an important contributory role in economic growth and development."
769,We will ensure that the interests of labour in the unorganized sector are protected.
770,"For the organized labour, we propose to encourage industry owners and labour to embrace the concept of 'Industry Family'."
771,"This concept, in which industry owners and labours bond as a family, is guided by the principles of efficiency, skill development and upgradation, productivity, appropriate wages and perquisites, and security towards this end."
772,"We will: (cid:1) issue identity cards to the unorganized sector labourers, and arrangements will be made to provide them good quality health and education services."
773,"Also, their skills will be upgraded through appropriate training programs."
774,(cid:1) (cid:1) (cid:1) extend access to modern financial services to labour - including considering the option of setting up a dedicated Workers Bank.
775,"bring together all stakeholders to review our Labour laws which are outdated, complicated and even contradictory."
776,strengthen the Pension and Health Insurance safety nets for all kinds of labourers.
777,"Housing - No Longer a Mirage We will roll out a massive Low cost Housing programme to ensure that by the time the nation 31 completes 75 years of its Independence, every family will have a pucca house of its own."
778,"It will be an innovatively designed scheme that dovetails various existing programmes and also encourages the housing sector by appropriate policy interventions and credit availability including interest subventions, where necessary."
779,"Our proposed programme will further ensure that these houses are equipped with the basic facilities of toilet, piped water supply, electricity and proper Access."
780,To do this we will amongst others: (cid:1) Prioritize all our resources towards this goal.
781,(cid:1) Leverage on land as a resource in urban areas and demand for unskilled labour in the rural areas.
782,"(cid:1) Innovatively structure the programme to converge and dovetail various existing programmes, while adding the missing links."
783,"(cid:1) Simultaneously encourage the overall housing sector, through appropriate policy interventions and credit availability and interest subvention schemes."
784,Physical Infrastructure - Better than the Best India should no longer be limited by its infrastructure.
785,"In fact, we have to create robust infrastructure, which drives growth."
786,"For this purpose, we have to devote ourselves for a decade."
787,We have to think big.
788,"Also, looking to the expansion in our population as well as social and economic activities, we have to build our infrastructure in a futuristic way."
789,"Growth of this sector means the growth of cement, steel, electricity and many other associated industries and directly leads to massive job creation."
790,"To achieve this, we will take following steps."
791,(cid:1) Work on the Freight Corridors and attendant Industrial Corridors will be expedited.
792,This will result in the faster movement of people and goods.
793,(cid:1) Remote states like those in the Northeast and Jammu and Kashmir will be connected with the rest of India through world class highways and rail lines.
794,"(cid:1) National Highway construction projects will be expedited, especially Border and Coastal highways."
795,(cid:1) Every village will be connected through all-weather roads.
796,"(cid:1) We shall modernize existing and operational Airports, and build new ones especially connecting smaller towns and all tourism circuits."
797,"In addition, there is a potential for inland air transportation to various remote and local locations in the country."
798,Such air strips will be developed so that low cost air travelling becomes possible within the country.
799,(cid:1) We will evolve an economic model of Port-led development.
800,India is blessed with a long coastline.
801,"We will modernize existing ports on one hand, and develop new ones on the other - stringing together our Sagar Mala project."
802,(cid:1) Public Private Partnership would be encouraged to tap into private sector resources as well as expertise.
803,An institutional framework would be established for the same; while regulators would be given greater autonomy as well as accountability.
804,Next Generation Infrastructure We will: (cid:1) set up Gas Grids to make gas available to households and industry.
805,(cid:1) (cid:1) set up a National Optical-Fibre Network up to the village level; and Wi-Fi zones in public areas.
806,harness our advanced satellite technology and expertise for development.
807,32 Transport The BJP realizes the importance of travel for the vibrancy of the economy and social unity.
808,"BJP will: (cid:1) Create a public transport system, which can reduce the dependence on personal vehicles for transport, thereby, reducing cost, time to travel as well as ecological cost."
809,"(cid:1) Launch an Integrated Public transport project which will include roadways, railways and waterways."
810,(cid:1) Develop waterways for passenger and cargo transport.
811,(cid:1) Develop National logistics network for faster movement of goods.
812,Railway Indian Railways is the lifeline of the country.
813,"It will be modernized, strengthened and upgraded to serve passengers as well as the country's economy."
814,"This will be done in a planned manner focusing on national development, rather than political exigency."
815,(cid:1) Hinterland will be connected to the ports through strategic new Rail networks.
816,(cid:1) Agri Rail network will be established - with Train Wagons designed to cater to the specific needs of perishable Agricultural products like milk and vegetables as well as light weight wagons for salt movement.
817,(cid:1) Tourist Rail - including Pilgrimage Rail.
818,"(cid:1) Railways Modernization, inducting of state-of-the-art technology."
819,(cid:1) Special focus on developing skilled human resources to meet future demand.
820,"(cid:1) Prioritize Safety and invest in long required overhaul of stressed infrastructure, strict norms and warning systems."
821,(cid:1) Modernize and equip all stations with requisite infrastructure and public utilities.
822,(cid:1) Convert all unmanned crossings into manned crossings in a phased manner.
823,"(cid:1) Initiate R&D for indigenous railways, coach design and signals."
824,(cid:1) We will launch Diamond Quadrilateral project - of High Speed Train network (bullet train).
825,"Water - Make It Reach to All Homes, Farms and Factories Trends indicate that India would be a 'water stressed' state by 2050, and the gap between the demand and supply would be 50%."
826,BJP recognizes the seriousness of the issue.
827,"Also, most importantly, potable drinking water is not available to the entire population despite more than six decades of independence."
828,"Water is a dwindling resource, with the threat of water scarcity looming large."
829,We will address this in a comprehensive manner across multiple dimensions.
830,BJP remains committed to giving high priority to water security.
831,(cid:1) Launch the 'Pradhan Mantri Gram Sinchayee Yojana' with a motto of 'har khet ko paani'.
832,We will launch multi-pronged 'water strategy' for reducing farmer's dependence on monsoon.
833,Increase irrigated land by completing the long pending irrigation projects on priority.
834,(cid:1) We will nurture ground water recharge harnessing rain water to reduce dependence on ground water.
835,"(cid:1) Encourage efficient use, water conservation, recycling and rain water harvesting."
836,(cid:1) Sewage treatment plants to prevent the pollution of rivers.
837,(cid:1) Desalination plants for drinking water supply in coastal cities.
838,33 (cid:1) Inter-linking of rivers based on feasibility.
839,"(cid:1) Examination of ground water to eliminate toxic chemicals, particularly arsenic and fluorides."
840,To ensure drinking water security to all.
841,We will: (cid:1) Encourage setting up of drinking water supply grid in water scarce areas.
842,"(cid:1) Promote decentralized, demand-driven, community-managed water resource management, water supply and environmental sanitation."
843,(cid:1) Facilitate piped water to all households.
844,"Energy - Generate More, Use Rationally, Waste Less BJP realizes the need to focus on generation and distribution of power as a national security issue, so that the growth is not negatively impacted due to supply issues in the energy sector."
845,The overarching goal of energy security is to ensure affordable energy for various consumer segments.
846,"Steps will be taken to avoid over- dependence on any one fuel and ensure supplier diversity, to avoid reliance on one supplier, country and developing indigenous capacities to meet the emerging needs."
847,BJP will: (cid:1) Come out with a responsible and comprehensive 'National Energy Policy'.
848,"(cid:1) Focus on development of energy infrastructure, human resource development and upgradation of technology."
849,"(cid:1) Take steps to maximize the potential of oil, gas, hydel power, ocean, wind, coal and nuclear sources."
850,BJP considers energy efficiency and conservation crucial to energy security.
851,(cid:1) Set up small-hydro power generation projects to harness the hydropower that is not being used at the moment.
852,Small projects can be set up with local support and without displacement of the local population.
853,"(cid:1) Take Steps to increase the domestic coal exploration and production, to bridge the demand and supply gap."
854,Oil and gas explorations would also be expedited in the country.
855,This will also help to reduce the import bill.
856,(cid:1) Give a thrust to renewable sources of energy as an important component of India's energy mix.
857,(cid:1) Expand and strengthen the national solar mission.
858,Science and Technology - India Innovates and India Leads India has been a knowledge economy and has been a leader in science and technology from the ancient times.
859,India now needs policies and programs to reclaim its global leadership position in science and technology.
860,"BJP recognizes the need to create an ecosystem for fundamental research and innovation, keeping the objective of science with a human face in the service of the common man."
861,"Science and technology has enormous potential to bridge the disparities between the urban and rural India, rich and poor."
862,"Scientific education and technology needs to be encouraged, promoted, practiced and leveraged with renewed vision and vigour."
863,"BJP recognizes the central role of science and technology in raising the quality of life of the people of the country, particularly of the disadvantaged sections of society in creating wealth for all, in making India globally competitive, in utilizing natural resources in a sustainable manner, in protecting the environment and ensuring national security."
864,"We will also encourage and incentivize private sector investments - both domestic and foreign, in science and technology and in high-end research aimed 34 towards innovation."
865,"We will focus on the following: (cid:1) ensuring food, agricultural, nutritional and environmental, wealth, health and energy security of the people on a sustainable basis, using science and technology."
866,"(cid:1) mounting a direct and sustained effort on the alleviation of poverty, enhancing livelihood security, removal of hunger and malnutrition, reduction of drudgery and regional imbalances, both rural and urban, and generation of employment, by using scientific and technological capabilities along with our traditional knowledge pool."
867,"(cid:1) (cid:1) (cid:1) (cid:1) (cid:1) (cid:1) (cid:1) (cid:1) (cid:1) (cid:1) (cid:1) (cid:1) (cid:1) encouraging research and innovation in areas of relevance for the economy and society, particularly by promoting close and productive interaction between private and public institutions."
868,"Sectors such as agriculture (particularly soil, water management, human and animal nutrition and fisheries), water, health, education, industry, energy including renewable energy, communication and transportation would be accorded highest priority."
869,"Leveraging of technologies such as information technology, biotechnology and material sciences would be done with special importance."
870,"encouraging research and application to meet the challenges of climate change and for forecasting, prevention and mitigation of natural hazards, particularly floods, cyclones, earthquakes, drought and landslides."
871,"promoting international science and technology cooperation towards achieving the goals of national development and security, and making it a key element of our international relations."
872,"devise schemes, programs and opportunities to encourage the youth to take scientific research and innovation as a career."
873,"provide work environment and professional opportunities in fundamental scientific research, to make research careers more appealing, so that the nation can harness the best of brains for scientific research leading to enhancing the national productivity and competitiveness and reverse brain drain."
874,"build world class, regional centres of excellence of scientific research in the field of nanotechnology, material sciences, thorium technology and brain research."
875,"create an ecosystem for multi-country and inter-disciplinary collaborative research, and establish an Intellectual Property Rights Regime which maximizes the incentive for generation and protection of intellectual property for all type of inventors."
876,achieving synergy between industry and scientific research.
877,Autonomous technology transfer organizations will be created as associate organizations of universities and national laboratories to transfer the know-how generated by them to industry.
878,Industry will be encouraged to adopt or support educational and research institutions to help direct science and technology endeavours towards tangible industrial goals.
879,promotion of innovation by creating a comprehensive national system of innovation.
880,"indigenous knowledge, based on our long and rich tradition will be further developed and harnessed for the purpose of wealth and employment generation to promote science popularization schemes extensively."
881,bring the changes in secondary education to focus on application of science.
882,set an institute of Big data and Analytics for studying the impact of big data across sectors for 35 predictive science.
883,(cid:1) to do research for the eradication of tropical diseases.
884,(cid:1) Establish institutes of Technology for Rural Development.
885,(cid:1) establish a Central University dedicated to Himalayan Technology.
886,"(cid:1) promote research and application of nuclear science in medicines, industry and agriculture."
887,"We believe science and technology should be used to build a new and resurgent India that continues to maintain its strong democratic and spiritual traditions, that remains secure not only militarily but also socially and economically."
888,Our science and technology policy will be framed and implemented so as to be in harmony with our worldview of the large human family.
889,We will ensure that science and technology truly uplifts the Indian people and indeed all humanity.
890,"Flora, Fauna and Environment - Safeguarding Our Tomorrow The present generation has to make this world a better place to live."
891,"A better place not only for us, but for our future generations as well."
892,"We have to nurture the environment, institutions, people, resources and amenities."
893,"We have to combine the past, the present and the future."
894,We have to have a holistic view of human life for sustainable development.
895,We have to develop the assets and amenities for ourselves in a manner that leaves an equally good or even better environment for the future generations.
896,"We will put sustainability at the centre of our thoughts and actions, working on the principle that inclusive growth cannot be limited by the barriers of time and space - it has to be built on the foundations of the past, leverage on the opportunities of the present, and preserve and enhance its resources for the future."
897,We will take Climate Change mitigation initiatives with all seriousness and work with the global community and institutions in this regard.
898,We will: (cid:1) Encourage Cleaner production.
899,(cid:1) Cleaner fuels will be promoted so as to bring down the pollution levels particularly in the cities.
900,(cid:1) The concept of pro-active 'Carbon Credit' will be promoted.
901,(cid:1) Ecological Audit of projects and pollution indexing of cities and townships will be done on scientific basis.
902,(cid:1) Pollution control mechanisms will be set up on priority basis.
903,"(cid:1) In addition to protecting the existing forests and wildlife reserves, the wastelands of the country will be used for social forestry."
904,(cid:1) Guidelines for Green buildings and energy efficient work places will be brought out.
905,(cid:1) R&D and Human Resource Development in Environment Technology will be promoted.
906,(cid:1) Set up fool proof mechanisms for protection and preservation of wild life.
907,"(cid:1) Encourage citizen's participation in reforestation, agro-forestry and social forestry, through targeted programmes."
908,"(cid:1) Encourage and incentivize innovative garbage disposal and waste management practices, especially recycling techniques."
909,"The Himalayas BJP is committed to serious endeavors for creating a global awareness regarding the conservation of 36 Himalayas and will take the following steps: (cid:1) Launch 'National Mission on Himalayas' as a unique programme of inter-governmental partnership, in coordinated policy making and capacity building across states and sectors."
910,(cid:1) Create a 'Himalayan Sustainability Fund'.
911,(cid:1) Create a Central University dedicated to the Himalayan Technology.
912,(cid:1) Give due Importance to the programmes devised to arrest the melting of Himalayan glaciers from which most of the rivers in North India originate.
913,"Natural & National Resources - Use When Required, Protect Where Necessary Indian belief has been best encapsulated in Gandhiji's words that ""there is enough for everyone's need - but not for everyone's greed""."
914,Need is not the issue.
915,Greed is.
916,A country's progress depends upon its resources and how they are harnessed and protected.
917,Those in power have to realize they are just trustees of the resources of the nation.
918,The resources are neither meant for them nor for their masters.
919,"If we bring this basic shift in thinking of the Government, which Mahatma Gandhi also advocated, all problems will be resolved."
920,"In recent years, it has been noticed that country's tangible and intangible resources have been looted with impunity."
921,"The adverse result is being felt on two sides: Firstly, the proceeds of the resources have not gone to the public exchequer."
922,"Secondly, because of this culture of usurping, the same resources are not available for public purposes."
923,The management of natural resources is marred with either misappropriation or misallocation.
924,This has to be set right.
925,"(cid:1) We will set in place national policies on critical natural resources like coal, minerals, spectrum, etc."
926,- spelling out in black and white how much should be utilized at what time and pace; how this should be strategically phased out to ensure sustainability; who should be allotted what responsibility of extraction and at what cost.
927,(cid:1) State Governments will be taken into confidence for harnessing of these resources.
928,(cid:1) We will implement auction of precious resources through efficient mechanisms including e- auction.
929,"(cid:1) Resource mapping, exploration and management will be undertaken through the use of technology."
930,"(cid:1) Value addition will be encouraged in all resources, instead of just marketing."
931,"Secure Indians - Zero Tolerance on Terrorism, Extremism and Crime Comprehensive national security is not just about borders, but in its broad terms includes military security; economic security; cyber security; energy, food and water and health security; and social cohesion and harmony."
932,"To effectively address the issues of national security, we need to address the issues of - human resources, science and technology, system of governance and money."
933,National security cannot be compartmentalized based on one of issues but needs a clear roadmap to address it.
934,"Over the past decade, lack of a strong and visionary leadership, coupled with multiple power centres, has failed to address the issue of national security, leading to a chaotic situation and denting India's image in the international arena."
935,India has a sensitive neighbourhood and there are internal security issues.
936,"There have been intrusions inside the LAC (Line of actual control), loss of squadrons of combat aircraft by the air force, witnessing of a series of accidents by the Navy, leading to a loss in its combating capability built over many decades, communal riots, Maoist attacks, increase in incidence of Pakistan backed terror groups in 37 India, illegal immigration across the eastern border, and racists' attacks in the national capital."
937,All these are indications of surrendering of India's interest.
938,This calls for a review and overhauling of the current system.
939,"With the financial situation worsening, the issue of national security can acquire a horrifying dimension."
940,"BJP recognizes the importance of identifying a clear roadmap to address the issue head-on, with radical systemic changes."
941,"Internal Security BJP will: (cid:1) Revive the anti-terror mechanism that has been dismantled by the Congress, strengthen the role of NIA and put a system in place for swift and fair trial of terror related cases."
942,(cid:1) Reform the National Security Council to make it the hub of all sector-related assessments.
943,It will be accountable for real-time intelligence dissemination.
944,Digital and Cyber security will be a thrust area.
945,(cid:1) Insulate intelligence agencies from political intervention and interference.
946,(cid:1) Completely revamp the intelligence gathering system by modernizing the intelligence department.
947,(cid:1) Provide the State governments with all assistance to modernize their respective police forces and equip them with the latest technology.
948,This will be taken up on a mission mode approach.
949,"(cid:1) Strengthen and expand the Civil Defence and Home Guards mechanism to create a group of citizens for community defence, self-defence and disaster management."
950,(cid:1) Encourage and strengthen NCC training at the college and University level.
951,"(cid:1) Chalk a national plan in consultation and participation of the state Governments, to address the challenges posed by the Maoist's insurgency."
952,Talks with the insurgent groups will be conditional and within the framework of the constitution.
953,(cid:1) Take urgent steps for the safety of the migrant workers and communities from the Northeast and other states.
954,"External Security - Its Boundary, Beauty and Bounty BJP will: (cid:1) Address the issue of reforms with regards to defence equipment, support services, organizational reforms and other related matters."
955,"(cid:1) Address the increasing shortage of commissioned and non-commissioned staff in the defence forces on a priority basis, in a time bound manner."
956,"(cid:1) Implement one rank, one pension."
957,(cid:1) Build a War Memorial to recognize and honour the gallantry of our soldiers.
958,(cid:1) Take measures to make Short Service Commission more attractive.
959,"(cid:1) Set up the National Maritime Authority which will be equipped with the best of infrastructure, and will focus on coastal security."
960,"(cid:1) Modernize armed forces, and increase the R&D in defence, with a goal of developing indigenous defence technologies and fast tracking of defence purchases."
961,(cid:1) Deal with cross border terrorism with a firm hand.
962,(cid:1) Review and improve the border management.
963,Punitive measures will be introduced to check illegal 38 immigration.
964,(cid:1) Set up four dedicated defence universities to meet the shortage of manpower.
965,"(cid:1) Appoint a Veterans Commission to address the grievances of veterans, including reforming ECHS and re-employment of ex-servicemen."
966,(cid:1) Ensure greater participation of Armed Forces in the decision-making process of the Ministry of Defence.
967,"(cid:1) Implement measures to improve the efficiency of Armed Forces Tribunals, and minimize appeals by the Government."
968,(cid:1) Ensure that servicemen can register and vote from their place of posting.
969,(cid:1) Initiate the process of digitization of defence land in cantonment and in other places.
970,"Defence Production With its skilled human resources and technical talent, India can emerge as a global platform for defence hardware manufacture and software production."
971,"BJP will strengthen the Defence Research and Development Organization (DRDO); encourage private sector participation and investment, including FDI in selected defence industries."
972,(cid:1) Technology transfer in defence manufacturing will be encouraged to the maximum.
973,(cid:1) We will find solutions to the problems hampering the growth of the defence sector.
974,"(cid:1) We will encourage domestic industry to have a larger share in design and production of military hardware and platforms for both domestic use and exports, in a competitive environment."
975,Independent Strategic Nuclear Programme BJP believes that the strategic gains acquired by India during the Atal Bihari Vajpayee regime on the nuclear programme have been frittered away by the Congress.
976,"Our emphasis was, and remains on, beginning of a new thrust on framing policies that would serve India's national interest in the 21st century."
977,"We will follow a two-pronged independent nuclear programme, unencumbered by foreign pressure and influence, for civilian and military purposes, especially as nuclear power is a major contributor to India's energy sector."
978,"BJP will: (cid:1) Study in detail India's nuclear doctrine, and revise and update it, to make it relevant to challenges of current times."
979,(cid:1) Maintain a credible minimum deterrent that is in tune with changing geostatic realities.
980,(cid:1) Invest in India's indigenous Thorium Technology Programme.
981,"Foreign Relations - Nation First, Universal Brotherhood BJP believes a resurgent India must get its rightful place in the comity of nations and international institutions."
982,"The vision is to fundamentally reboot and reorient the foreign policy goals, content and process, in a manner that locates India's global strategic engagement in a new paradigm and on a wider canvass, that is not just limited to political diplomacy, but also includes our economic, scientific, cultural, political and security interests, both regional and global, on the principles of equality and mutuality, so that it leads to an economically stronger India, and its voice is heard in the international fora."
983,"BJP believes that political stability, progress and peace in the region are essential for south Asia's growth and development."
984,The Congress-led UPA has failed to establish enduring friendly and cooperative 39 relations with India's neighbours.
985,India's relations with traditional allies have turned cold.
986,India and its neighbours have drifted apart.
987,"Instead of clarity, we have seen confusion."
988,The absence of statecraft has never been felt so acutely as today.
989,"India is seen to be floundering, whereas it should have been engaging with the world with confidence."
990,The collapse of the Indian economy has contributed to the sorry state of foreign affairs in no small measure.
991,"We will build a strong, self-reliant and self-confident India, regaining its rightful place in the comity of nations."
992,"In this, we will be firstly guided by our centuries old tradition of olq/kSo dqVqEcde~."
993,"At the same time, our foreign policy will be based on best National interests."
994,We will create a web of allies to mutually further our interests.
995,We will leverage all our resources and people to play a greater role on the international high table.
996,India has long failed to duly appreciate the full extent and gamut of its soft power potential.
997,"There is a need to integrate our soft power avenues into our external interchange, particularly, harnessing and focusing on the spiritual, cultural and philosophical dimensions of it."
998,"India has always played a major role in world affairs, offering a lot to the World."
999,This has been its tradition since time immemorial.
1000,"The magnetic power of India has always been in its ancient wisdom and heritage, elucidating principles like harmony and equity."
