,0
2258,Inadequate budgetary support is a major reason for this.
2259,"The inordinate delays in the LCA, nuclear submarine and guided   Election Manifestoes • 197 missiles, and other programmes are matters of particular concern."
2260,Our scientists and technologists are second to none and it is lack of political will and clarity on strategic issues that is the main cause of the delay.
2261,"Defence production performance, too, has not been up to the mark."
2262,The performance of defence production units need to be monitored more closely and brought up to acceptable commercial and international standards.
2263,A National Commission will study and analyze the trends in defence technologies and appropriately advise the Government on the development and induction of advanced weapons.
2264,External Security THE frenetic pace of military expansion and modernization by some of our neighbors and the growing pressure and power of foreign navies in the Indian Ocean compel us to take the state of our defence preparedness very seriously.
2265,We also cannot remain oblivious to the new developments in weapon technology and the induction of very advanced conventional weapons systems in the region by some power.
2266,These must be neutralized.
2267,"We are, therefore, committed to: Establish a National Security Council to constantly analyze security, political and economic threats and render continuous advice to the Government."
2268,"This Council will undertake India’s first-ever Strategic Defence Review to study and analyze the security environment and make appropriate recommendations to cover all aspects of defence requirements and organization; Re-evaluate the country’s nuclear policy and exercise the option to induct nuclear weapons; Expedite the development of the Agni series of ballistic missiles with a view to increasing their range and accuracy; Increase the radius of power projection by inducting appropriate force multipliers such as battlefield surveillance systems and air-to-air refueling; Enhance the traditional and technical capabilities of our external intelligence agencies and also to increase the interaction and co-ordination with user departments; and, Place para-military forces in sensitive border areas under the full control of the Indian Army."
2269,"198 • Party Document Vol-1 Jai Jawan THE country is justly proud of its soldiers who constantly brave the elements, endure extreme hardships and risk their lives to defend the nation."
2270,Service in the armed forces must be made attractive for young people and must be considered a honour.
2271,"Consequently: The BJP Government will take measures to make employment in the armed forces more rewarding and secure for soldiers greater respect of society; The BJP Government will suitably improve living and service conditions and expeditiously rectify existing anomalies; The BJP Government will recognize the services and sacrifices of retired personnel and attend to their problems immediately; The BJP Government will increase the benefits and compensation to widows and dependents of service personnel who die in action; The BJP Government will be committed to increasing avenues of lateral induction into other security forces and other Government departments/undertakings/agencies for retired officers and jawans; and, The BJP Government will appoint a committee to examine the question of retirement age at different levels in the armed forces and make appropriate recommendation to this effect."
2272,"Internal Security THE BJP will give utmost attention to security-sensitive areas in the North, the North-East and the South."
2273,The BJP Government will review the role and performance of the police organizations and take urgent steps to revitalize them.
2274,We recognize the need for the permanent cadre officers in CPO’s to have greater avenues for advancement.
2275,"The BJP Government will ensure far greater co-ordination between the armed forces, police organizations and the administration in areas beset with insurgency and terrorism."
2276,Armed insurgents and foreign mercenaries will be eliminated.
2277,Our security forces will   Election Manifestoes • 199 be given a free hand to deal with armed insurgency and terrorism.
2278,The BJP Government will revamp the intelligence agencies to enhance their effectiveness and ensure greater coordination with security and police forces.
2279,Central and State Police Forces will be reorganized and modernized while simultaneously improving working and living conditions of their personnel.
2280,Jammu and Kashmir WE welcome the restoration of an elected Government in the State.
2281,The BJP Government will take suitable measures for establishing a durable peace in the State to promote progress and prosperity.
2282,"Repeated massacres of Hindus in Kashmir show that unless the State Government takes the business of curbing militancy seriously, durable peace will be hard to achieve."
2283,The BJP Government will strive for a more structured coordination between the Central forces and the State Government.
2284,North-East THE conditions in the North-Eastern States continue to be disturbed.
2285,The situation in Assam in particular has worsened in the last few years.
2286,It is the Congress Party’s manipulative and corrupt politics that have contributed most to this.
2287,"Poor governance, corrupt and callous administration, the flow of narcotics and foreign interference have together contributed to the rapid deterioration of the law and order situation."
2288,The unchecked and unabated illegal infiltration from Bangladesh has been the single largest causative factor in destabilizing the region.
2289,The spread of heroin addiction and HIV infection in some States is cause for utmost concern.
2290,The BJP will give socio-economic problems of this region high priority as lack of development has helped anti-national and separatist elements in their attempt to foment disaffection.
2291,We believe development is one of the effective antidotes against such attempts.
2292,The distance between this region and Delhi has further heightened their sense of alienation.
2293,Nothing has been done in the past 50 years to bridge this physical and emotional distance.
2294,The BJP commits itself to forging new and strong economic and   200 • Party Document Vol-1 emotional bonds between the North-East and the rest of India.
2295,"Therefore, we propose to do the following in the North-East: Draw up and implement a comprehensive development programme, focusing on basic communications infrastructure like roads, railways, bridges and air link; Harness the immense hydro-electric potential in the region both for rapid development of these States as well as for augmenting the power supply of eastern States, thus enabling the North-East region to mobilise additional resources; Put into place effective checks and balances to prevent seepage of development funds which should reach the people of the region and not be pocketed by a corrupt few."
2296,Strengthen the North-Eastern Council to effectively oversee and speed up the social and economic development of the region.
2297,"The security apparatus will be strengthened to check infiltration, stem the flow of narcotics and weapons and eliminate insurgents; Provide all citizens in the region with identity cards; It will strengthen the North-Eastern Council to effectively oversee and speed up the social and economic development of the region; Repeal the Illegal Migrants Determination by Tribunal Act (IMDTA) and strengthen existing immigration laws and rules; and, Enact new laws and rules to make illegal infiltration difficult and deny the extension of benefits of citizenship to such entrants."
2298,Illegal Infiltration THE Congress and United Front Governments for their own narrow and selfish reasons have been deliberately negligent of this problem.
2299,The total number of illegal infiltrators from Bangladesh is officially ascertained at over 1.7 crore.
2300,The adverse impact of this on our economy and social and political order poses problems of grave magnitude.
2301,This cannot be allowed to continue.
2302,Our Government will:   Election Manifestoes • 201 Take more stringent measures to intercept illegal infiltrators and turn them back.
2303,Fencing of the border wherever possible will be urgently taken up.
2304,"Border patrolling will be intensified; Initiate steps to detect illegal infiltrators and delete their names from electoral rolls; and, Maintain a national register of citizens."
2305,The BJP has the vision and the political will to transform India into a prosperous and powerful nation in the initial decades of the next century.
2306,A strong and secure India is an essential requisite for this.
2307,   202 • Party Document Vol-1 Our Social Philosophy Rooted in Integral Humanism THE Bharatiya Janata Party’s social agenda flows from its ideology of Integral Humanism.
2308,"Our ideology rules out contradictions between society and its very components, as also between society and the individual."
2309,"Our concern for the last man in the last row is as deep as that for the first man in the first row, if not more."
2310,"The BJP’s concept of social justice, therefore, does not seek to create rifts and schisms between various sections of society, but aims at removing social and economic disparities that have resulted in denial of a share in power, impoverishment and erosion of human dignity."
2311,"An ideal society is not one that is compartmentalized in segments, but is an integral whole, harmonious and conflict-free."
2312,"Hence, we subscribe to Samajik Samarasata (social harmony) and Samajik Nyaya (social justice) and strive to avoid social strife."
2313,"Equal Rights for all in Satta (power), Sampatti (prosperity) and Samman (dignity) The BJP will actively promote a casteless socio-economic order that will effectively provide access to equal opportunity for all citizens, irrespective of their caste, creed, religion and gender."
2314,"The BJP will, if necessary through legislation, dismantle practices, customs, beliefs, usages and institutions, which in any manner hurt the dignity of an individual."
2315,The BJP will ensure that the place of an individual in society is not determined on the basis of his/her birth.
2316,"Election Manifestoes • 203 Untouchability: A Crime Against Humanity The BJP will remove the last vestiges of untouchability, which we believe is an unpardonable crime against humanity."
2317,The BJP will strive to inculcate an ethos of equality in social and inter-personal relationships.
2318,"A befitting National Memorial in honour of Dr. Babasaheb Ambedkar, who dedicated his life to the cause of social justice, will be erected at Chaityabhoomi in Mumbai on the lines of national memorials like Raj Ghat, Shanti Van and Vijay Ghat."
2319,Our Commitment to the Welfare of Scheduled Castes and Scheduled Tribes NEARLY four-and-a-half decades of Congress rule and the recent UF regime have failed to empower the Scheduled Castes and the Scheduled Tribes.
2320,"While thousands of crores have been spent, ostensibly for their welfare, Scheduled Castes and Scheduled Tribes face increasing impoverishment and marginalization."
2321,Eighty per cent of members belonging to these sections of Indian society have been pushed below the poverty line.
2322,"The BJP is committed to the social, economic and political empowerment of the Scheduled Castes and Scheduled Tribes, so that the wrongs of the past are corrected in a time-bound manner for a better future."
2323,"To fulfill our commitment, we will be guided by a policy whose highlights are as follows: Existing institutions and Constitutional safeguards for Scheduled Castes and Scheduled Tribes will be strengthened and made operationally more effective."
2324,"The provision of special facilities and preferential opportunities, including reservations, will be implemented in a manner so as to benefit the broadest cross-section and largest number of SCs and STs."
2325,The reservations policy will be backed up with a statute and all backlogs will be cleared within a specified time- frame.
2326,Special tribunals will be set up under CAT to expeditiously deal with complaints of non-implementation of the reservations policy and related grievances.
2327,All cases of atrocities against members of the Scheduled   204 • Party Document Vol-1 Castes and Scheduled Tribes will be promptly inquired into and the guilty punished through special courts.
2328,A comprehensive development package will be introduced for the economic empowerment of Scheduled Castes and Scheduled Tribes.
2329,"The highlights of this package will include: (a) Setting up of a credit agency on the lines of NABARD to meet individual and institutional credit needs; (b) Vocational training, skill upgradation and financial assistance to encourage greater participation in cottage and rural industries and other means of self- employment; (c) Food-for-education schemes to raise literacy levels; (d) A comprehensive national programme of minor irrigation facilities for irrigable land held by SCs and STs; (e) Endowing every landless rural family of the SCs and STs with land and ensuring sustenance level of income through requisite facilities; (f) Amending the existing forest policy to provide Vanvasis their rightful share of minor forest produce; (g) Processing claims of Vanvasis and Girijans for pattas in forest and hill areas promptly; and, (h) Separate development plans for tribals living in the plains."
2330,The specified allocation for the Special Component Plan (17 per cent) for Scheduled Castes and the Tribal Sub-Plan (8 per cent) for Scheduled Tribes within the total Plan allocation will be strictly followed both at the Centre and in the States.
2331,Every effort will be made to ensure that allocated funds do not lapse and are spent as per Plan provisions.
2332,The pernicious practice of carrying night soil will be eliminated and all those engaged in scavenging rehabilitated.
2333,"Allotment of pattas for land, home site and homes in the names of wives/widows/ daughters."
2334,These will be properly drawn up and handed over to actual beneficiaries; Unifying the Banjaras under a common category and ensuring that they are benefited by the Minimum Needs Programme;   Election Manifestoes • 205 Necessary steps to stop the exploitation of tribals by contractors and to free them from indebtedness.
2335,"We will consider enacting a law whereby the outstanding debts of those tribals who have paid back the principal amount and 50 per cent of the capital as interest, will be written off; Stringent action to prevent tribal land alienation through conversion of tribal land for industrial and other purposes; A National Policy for the ‘total rehabilitation’ of families displaced by development projects."
2336,"The policy will include social, economic, educational, environmental, occupational and cultural aspects; An engineering and a medical college will be set up in the national capital in honour of Maharishi Valmiki and Babasaheb Ambedkar."
2337,"Fifty per cent seats in these institutions will be reserved for students from Scheduled Castes, Scheduled Tribes and OBCs; Panchayat institutions in scheduled areas and tribal areas will be made effective and functional in the light of Bhuria Committee’s recommendations; Claims for inclusion into the ST list by erstwhile ‘criminal’ tribes and others will be entrusted to a commission for recommendations."
2338,Our Commitment to the Welfare of Socially and Educationally Backward Classes THE BJP is committed to ensuring social and economic justice to the Other Backward Classes.
2339,This is integral to our concept of Social Harmony (Samajik Samarasata).
2340,We reject the divisive and casteist politics of our adversaries that have neither economically empowered the bulk of the OBCs nor reduced their educational backwardness.
2341,"We propose to: Continue with the current reservations policy for the Other Backward Classes till they are socially and educationally integrated with the rest of society; Provide training, financial support and management facilities for upgradation of skills in traditional industries and professions of OBCs; Take corrective and remedial measures in view of recent   206 • Party Document Vol-1 macro-economic policy decisions that have rendered several sections of people belonging to the OBCs jobless; and, Make the National Backward Classes Finance Development Corporation fully operational."
2342,"Our Commitment to Minorities: Towards Equal Opportunity and Prosperity THE BJP’s concept of Positive Secularism is: Justice for All, Appeasement of None."
2343,"In the name of ‘secularism’, the Congress and the United Front parties have shamelessly pandered to communalism and indulged in ‘vote-bank politics’."
2344,"As a result, members of the minority communities have been reduced to nothing more than numbers to be played with at the time of elections."
2345,"While these parties have gained, the minorities have lost—as also has India."
2346,"The minorities have been cynically used for the purpose of garnering votes these past 50 years, but their socio-economic problems have remained unattended."
2347,"The true meaning of ‘secularism’, equal respect for all faith—sarva panth samadar—has been perverted by the pseudo-secularists into appeasement of regressive elements."
2348,The coming election provides a window of opportunity to the minorities to take a fresh look at the options that are available to them.
2349,They should not go blindly with the so-called ‘secular’ parties that have done nothing to solve their real socio-economic problems.
2350,"Instead, they should make a clean break with the past and support the BJP."
2351,"The patron-client relationship advocated by others is different from what we offer—equal rights, equal opportunities, equal privileges and equal responsibilities."
2352,"Above all, we have proved in the States where the BJP is in power that we can maintain communal peace and harmony; we can ensure security of life and property; and, we can protect the honour and dignity of the minority communities."
2353,"In keeping with this commitment, we will: Provide all minority communities with equal opportunities for prosperity; Encourage access to education which is the key to social and economic progress; Give all incentives to artisans, especially those involved in traditional arts and crafts;   Election Manifestoes • 207 Initiate special self-employment schemes and the requisite training programmes; Launch community programmes for raising the level of awareness among women members of the minority communities and providing them with education; Amend Article 30 of the Constitution suitably to remove any scope of discrimination against any religious community in matters of education; Entrust the responsibilities of the Minorities Commission to the Human Rights Commission, thus providing greater protection to members of minority communities; Set up special courts to try cases of communal violence and, if necessary, amend existing laws to provide for exemplary punishment to those inciting or taking part in communal or sectarian violence."
2354,"The BJP’s commitment is to create a riot-free India; Protect wakf properties from being usurped by unscrupulous individuals and help wakf boards to develop these properties for the welfare of poor Muslim families; and, Ban job advertisements which require applicants to declare their religion."
2355,Our Commitment to Kashmiri Pandits SEPARATIST and sectarian militancy in Jammu and Kashmir during the late ’80s and right up to the mid ’90s resulted in mass migration from the Valley and other areas in Kashmir.
2356,"More than 300,000 people, including 250,000 Kashmiri Pandits and Pandits, and Punjabi and Dogra Hindus, apart from Muslims, were forced to flee their home and hearth in the Valley by terrorists and fundamentalists."
2357,The BJP promises immediate action to help those displaced from the Kashmir Valley and other parts of the State.
2358,"Towards this end, we propose to: Work with the Jammu and Kashmir Government to evolve a feasible scheme for the phased return of the displaced people, especially the Pandits, to their ancient land; Provide all assistance to the Jammu and Kashmir Government in order to ensure that the displaced people receive adequate financial assistance, health care, housing,   208 • Party Document Vol-1 education and employment facilities till such time they are able to return to their land; Evolve a rehabilitation package, including adequate assistance to rebuild houses that have been destroyed, that will be an incentive for returning to the Valley; and, Ensure that their security is in no way imperiled after they have returned to the land from which they were forced out against their will."
2359,"Our Commitment to Human Rights THE BJP believes that upholding human dignity, ensuring justice for all and protecting citizens from the tyranny of the State are integral to India’s ancient traditions and together form the cornerstone of civil society."
2360,A just State is one that is kind but also firm in dealing with those who seek to undermine the foundations of a civil society.
2361,"We will: Make the National Human Rights Commission a more effective body by providing it with more powers, additional resources and better infrastructural support; Publicize the findings of the National Human Rights Commission and take action against those found guilty on the basis of irrefutable evidence; Inculcate among security forces a greater appreciation of the need to safeguard innocent citizens from being harassed in insurgency-affected areas; and, Include the study of human, civil and democratic rights in school and college curriculum."
2362,Prevent foreign interference in the internal affairs of our country under the guise of monitoring human rights violations.
2363,Non-Resident Indians THE BJP believes that Mother India has a special responsibility towards her children abroad.
2364,"We will depart from the current policy of disinterest and disregard for Non-Resident Indians and actively pursue a policy that will nourish the umbilical link between all people of Indian origin, wherever they may be, with their motherland."
2365,"We propose to: Create conditions conducive to the return of talented Non-Resident Indians so that they can fulfill their desire   Election Manifestoes • 209 to serve their motherland; Strengthen the economic, social, cultural, emotional and spiritual links between Mother India and her children abroad; Re-examine difficulties in granting dual citizenship to Non-Resident Indians; Mobilize Non-Resident Indians to effectively lobby India’s case with the Governments and business establishments of their host country as well as in international fora."
2366,"In this context, it would be instructive to study the role of Jews and Chinese in the USA in mobilizing opinion favorable to their countries; Encourage Indians living abroad to project their national identity even while retaining their respective regional and linguistic identities; Introduce fresh incentives for Non-Resident Indians to invest in their motherland, like China has done with the Chinese people living abroad; Play an active role in ensuring job and social security for Non-Resident Indians working in the Gulf and South- East Asian countries with special emphasis on preventing exploitation and providing legal assistance; and, Revitalize the ties between Mother India and people of Indian origin living in countries like Guyana, West Indies, Fiji, Mauritius and South Africa."
2367,   210 • Party Document Vol-1 Nari Shakti Empowerment of Women THE BJP believes that true human development cannot take place without the empowerment of women.
2368,It is not enough to talk about removing discrimination against women and establishing gender equality.
2369,"We need to create new mechanisms for the social, political and economic advancement of women as also to generate social awareness on gender issues."
2370,"One such mechanism is empowerment, including empowerment through enactment of laws."
2371,Yet another mechanism is capacity-building through education and skill acquisition.
2372,The BJP pledges itself to legal and policy level initiatives to remove discrimination against women and to ensure that their rights and dignity are not trampled upon.
2373,Special emphasis will be laid on the rights of the girl child.
2374,"To harness the full potential of Nari Shakti, the BJP will: Provide free education to women up to graduation, including professional studies like medicine and engineering; Immediately seek the passage of the Bill reserving 33 per cent seats for women in all elected bodies, including the Lok Sabha and State Assemblies; Actively promote the legal and economic rights of women which must be equal to those of men and not subject to the debilitating clauses of personal laws; Entrust the Law Commission to formulate a Uniform Civil Code based on the progressive practices from all traditions."
2375,This Code will: (a) Give women property rights; (b) Ensure women’s right to adopt; (c) Guarantee women equal guardianship rights;   Election Manifestoes • 211 (d) Remove discriminatory clauses in divorce laws; (e) Put an end to polygamy; (f) Make registration of all marriages mandatory.
2376,"Create conditions in society and workplace to ensure equal opportunities in matters of employment and promotion; Enact and enforce an anti-sexual harassment code; Enforce the principle of equal wages for equal work, both in the organized as well as unorganized sector; Encourage the introduction of part-time and take-home job schemes for working mothers; Promote a health-care system, especially in rural areas, that will focus on the non-reproductive health needs of women; Provide assistance to single and working mothers and introduce a forward-looking housing policy for their benefit; Work with State Governments to establish adequate number of working women’s hostels and short-stay homes for destitute women; Make women partners in the management of community assets and properties in rural areas; Enroll the help of panchayats to set up latrines for women in rural areas; Expand the scope of the existing micro-credit system through an enlarged corpus to which both the Union and State Governments, apart from banks, will make liberal contributions; Encourage the setting up of cooperative societies in rural and urban areas to be managed by women for the benefit of women entrepreneurs; Introduce skill-based training programmes and self- employment schemes which are area-specific and job- specific; Design special functional literacy programmes for women who have been denied access to education; Amend laws that deal with molestation, rape and dowry, to provide for in-camera trial, swift justice and tough deterrent punishment as well as rehabilitation of the victims of these crimes;   212 • Party Document Vol-1 Amend the Prevention of Immoral Traffic Act to make clients as culpable as commercial sex-workers; Strictly enforce age of consent laws and launch a vigorous campaign against child prostitution by making it a cognizable offense; Establish family courts in residential areas for speedy disposal of family dispute; Mention of mother’s name will be made mandatory on all official documents, starting from a child’s birth certificate to a person’s death certificate; Set up special courts in every district for the expeditious trial of all civil and criminal cases in which women are the accused; Rapidly induct more women in the police force and appoint women to senior positions as well as increase the number of ‘Crimes Against Women Cells’ so that no police station area is left uncovered by the year 2003; Enact and strictly implement a special law to deal with domestic violence against women; Promote a social agenda designed to discourage negative influences and end discrimination against the girl child in any form; Strictly enforce the existing laws that prohibit unethical practices like pre-natal sex-determination tests, female foeticide and infanticide; Invest in the girl child’s health, nutrition and education, from infancy through adolescence, by formulating appropriate programmes and incentive schemes; Universalize primary and secondary education to narrow the gender gap; Prevent media’s projection of women in any manner that demeans them or hurts their dignity; and, Set up a national-level apex women’s development bank on the lines of NABARD and SIDBI."
2377,There is need for setting up a dedicated development bank to cater to the financing needs of women entrepreneurs and the vast number of self-employed women.
2378,   Election Manifestoes • 213 Our Population Policy Making it a People’s Movement THE BJP views India’s runaway population growth with all the concern it deserves.
2379,"Expected to hit the one billion mark by the year 2001, India’s population is set to overtake that of China unless the growth rate is checked and then reversed."
2380,The danger of a runaway population growth is there for all to see: A rapidly expanding population means a slower rate at which development can be effected.
2381,"While India was one of the first countries in the world to recognize the need to control the growth of its population in order to ensure a better distribution of the fruits of development, successive Union Governments have failed in the implementation of this important programme."
2382,Excesses during the Emergency have given way to complacence and dangerous negligence.
2383,"The BJP will put population-related issues, including family planning, firmly back on the national agenda."
2384,"The BJP believes that the country’s runaway population growth can be arrested and rolled back through increased awareness, facilitating access to family planning measures, persuasive Government policies and rapid development."
2385,It is an universally acknowledged fact that ‘development is the best contraceptive.’ But we realize that Government alone cannot fulfill this gigantic task.
2386,The Government’s efforts must be supplemented by a vigorous people’s movement.
2387,"In addition, the BJP proposes to: Formulate a National Population Policy by acting on the reports of the National Development Council and the Swaminathan Committee."
2388,"This Policy will seek to bring the population growth close to stabilization by the year 2010; Provide incentives to those who opt for the ‘two-child’   214 • Party Document Vol-1 norm and high incentives to those who embrace the ‘single- child’ norm; Take all measures for reducing infant mortality rates and improving child health; Promote women’s education, employment and empowerment since these can be effective means of population control as they will allow women a decisive role in regard to their reproductive health and family planning; Introduce disincentives which will apply to all sections of society in order to discourage large, unsustainable families; Ensure universal access to family planning information and quality contraceptive facilities by involving non- government organizations and promote awareness among the people, especially women, through counseling, educational programmes and widest use of modern multimedia capabilities; Introduce family planning methods and facilities that will allow women greater freedom of choice without imperiling their health as well as support research relating to these methods; Encourage women to seek reproductive health services as well as launch a special campaign to educate local communities about negative practices; Offer a special incentive in the form of a fixed deposit that will mature in 21 years for those couples who have only a girl child or those who adopt a girl child under a ‘Dattak Putri Yojana‘; Make family planning an integral part of our development policies to ensure widest applicability of these incentives and disincentives and provide motivation for a small family norm; and, Ensure that the legal age of marriage is strictly implemented."
2389,"   Election Manifestoes • 215 Our Policy for India’s Youth Yuva Shakti for Rashtra Shakti OUR youth are the strength of the family, village, locality and the community."
2390,They are also the biceps or triceps of the nation.
2391,"They are the most idealistic, inspired and energetic section of our nation."
2392,"But in the absence of a driving national vision and a credible national leadership, their energy has remained dormant or got misdirected."
2393,"Today, the youth of India see the BJP with great hope and we see them with equally great hope as the inheritors of India in the 21st century."
2394,"The BJP recognizes their immense creative potential to effect positive social, cultural and political changes."
2395,We pledge to create a conducive environment and a supportive policy framework for the full realization of this potential.
2396,"Towards this end, we will unveil a National Youth Policy, for the implementation of which our Government will set aside substantial budgetary resources."
2397,A permanent National Youth Commission will be set up to monitor the implementation.
2398,Promotion of a Robust Sports and Physical Culture SPORTS has been neglected since Independence and the blame must be shared by both the Government and society.
2399,"Also neglected is the development of a hardy physical culture, which alone provides the necessary basis on which a nation can promote excellence in sports."
2400,"It is a national shame that India, the second most populous country in the world, almost never finds a place in the medals tally in the Olympic Games."
2401,"It is a sad commentary on our sports culture that, in a country of nearly one billion people, we have not more than 2,000 top-ranking sportsmen and women."
2402,"216 • Party Document Vol-1 To promote Indian sports to attain international recognition and to develop a sports ethos in India, the BJP will: Make physical education and sports coaching compulsory up to the +2 stage."
2403,Make a substantial budgetary allocation for instituting methods to identify and train sports talent.
2404,"Look for sports talent outside the educational institutions, particularly in villages and in coastal areas."
2405,"Promote traditional Indian sports and, in association with neighboring countries, make them international sports."
2406,The functioning of sports bodies will be immediately freed from all bureaucratic and political interference.
2407,"A yearly Rural Sports Meet and (depending on the concentration of tribal population) a Tribal Sports Meet will be held in each village, taluka, district and State."
2408,"With regard to India’s participation in the Olympics and other international games, a well-conceived, long-term policy will be evolved to achieve success."
2409,Bharat Punarnirman Vahini THE BJP Government will unveil a nationwide scheme to tap the spirit of voluntary service among the youth and channel it for the realization of twin goals: Self-growth and Nation-building.
2410,"The scheme envisages the setting up of a Bharat Punarnirman Vahini, whose youthful voluntary members will devote one year of their life for national reconstruction."
2411,"They will take part in diverse activities such as rural reconstruction, water maintenance, social forestry, public health, environment protection, social harmony, adult literacy and preservation of traditional knowledge systems."
2412,"Initially, this scheme will be taken up on an experimental basis in a few pilot districts from different parts of the country."
2413,"   Election Manifestoes • 217 Family and Society Preserving Integrity of the Family IN the Indian view of life, an individual is not an independent or sovereign being, but an integral member of the family, community, the nation and the human race."
2414,"The basic institution that anchors the individual in society and the nation, as also links him to the past and the future, is the family."
2415,The BJP believes that the integrity of the family institution is the main guarantor of India’s civilizational continuity.
2416,"Hence, the importance of protection and nurturing of family values cannot be overstated in the context of nation-building."
2417,"If the family is the brick, society is the edifice."
2418,"Our Charter for Children: No Child Shall Go To Sleep Hungry THE BJP believes that children are born—and have the right—to be happy; they have the right to food, shelter and clothes; they have the right to education."
2419,But the facts as they exist paint a dismal picture.
2420,India has a high infant mortality rate.
2421,Many children suffer from malnutrition and hunger.
2422,The majority of them have no access to education.
2423,"Deprived of their childhood, millions of children have to work to feed themselves and contribute to the family income."
2424,Constitutional provisions and legal safeguards have been followed more in the breach than in practice.
2425,There are more children working in factories and fields than in schools; there are more children living in deprivation than in secure homes.
2426,"The BJP, in keeping with the Convention on the Rights of the Child, will ensure that the ‘best interests’ of India’s children are taken into account in all situations."
2427,"Children’s rights are the foundation on which better societies can be built and, therefore, we will implement the Convention on the Rights of the Child in both letter and spirit."
2428,"218 • Party Document Vol-1 Towards this end, we will protect: Children’s right to survive and develop to their full potential; Children’s right to the highest attainable standard of health care through compulsory health check and by strengthening the ICDS; Children’s right to be registered immediately after birth; Children’s right to protection from all forms of sexual exploitation and sexual abuse; Children’s right to play; Children’s right to education; and, Children’s right to shelter."
2429,"As we step into the next millennium, child labour must be left behind, consigned to history as completely as those other forms of slavery that it so closely resembles."
2430,We will amend the present Child labour (Prohibition and Regulation) Act to remove the distinction between hazardous and non-hazardous processes.
2431,"We will achieve the goal of wiping out the scourge of child labour in factories and fields through: Regular and persistent inspections by labour departments at the Centre and in the States; Special annual campaigns to detect child employment; Identity cards which will be mandatory for all young workers; Welfare benefits, especially social assistance to poor families, aimed at ensuring a minimum income and thus removing the need to rely on their children’s labour; Free and compulsory primary education."
2432,No nation has the moral authority to claim prosperity if its children are hungry.
2433,"The BJP promises that by the year 2000, no child who attends primary school will go to sleep hungry."
2434,We will devise a suitable scheme with full community participation to keep this solemn promise.
2435,Caring for our Disabled AS many as fifty million Indians are denied the chance to participate in the nation-building process because of their physical and other disabilities.
2436,"Rather than recognize the contributory potential of these differently abled men   Election Manifestoes • 219 and women, they are socially, economically and politically marginalized."
2437,"Successive Congress Governments, as well as the UF regime which made cynical use of the slogan of ‘social justice’, have done nothing to empower the disabled."
2438,Budgetary allocation to help the disabled amounts to less than pittance.
2439,"Parliament passed a Bill for the welfare of the disabled, but it is yet to be implemented in both letter and spirit."
2440,The BJP will adopt a holistic approach towards the disabled so that they are able to contribute their mite to the nation-building process instead of being condemned to the margins of society.
2441,"Towards this end, the BJP will: Conduct a special census to collect accurate data about the number of disabled people and the nature of their disability in order to formulate an effective policy; Emphasize on empowerment and development of the abilities of the disabled into specific skills; Ensure access to public services and public places, to begin with in metropolitan cities; Provide employment in suitable categories of Government service through a pro-active ‘equal opportunities’ programme; Offer incentives to the private sector to introduce a similar ‘equal opportunities’ scheme in suitable job categories; and, Encourage State Governments to set up centres for counseling and skill acquisition."
2442,Caring for our Senior Citizens INDIAN family and social traditions have always held elders in high esteem.
2443,"A person who attains the status of an ‘elder’ and a ‘senior citizen’ is looked upon as a repository of experience, values and wisdom, which need to be transmitted to the younger generation."
2444,"Sadly, the alien nature of socio-economic development in India in the past fifty years has brought the institution of family under great pressure."
2445,One of the worst victims of this process are our senior citizens.
2446,"Our Government, in line with the BJP’s philosophy, will take all possible measures to alleviate the difficulties and hardships suffered by our senior citizens."
2447,220 • Party Document Vol-1 We will also support and encourage all societal efforts to restore the traditional respect and regard for the elders.
2448,"A person who retires after long years of service does not, by the very act of retiring, lose his ability to contribute in his field of expertise."
2449,"Our Government will prepare a decentralized database of such skilled and knowledgeable individuals, so that both Governmental and non- governmental agencies can use their services."
2450,"Organizations of senior citizens will be encouraged to participate in consultative, advisory and, wherever possible, managerial capacities in the implementation of suitable Governmental programmes."
2451,   Election Manifestoes • 221 Our Policy on Environment Ecological Security for Sustainable Development THE BJP believes in the traditional Indian position that Nature is sacred.
2452,The Atharva Veda sets out the principle that Nature is the mother of humans and that humans owe a responsibility to maintain the ecological balance.
2453,The BJP will ensure institutional measures to bring about ecological security so that all developmental programmes are in conformity with the principles of sustainable development.
2454,"It is essential to ensure production with lower inputs of energy, water, chemicals and at lower costs."
2455,"This will call for significant scientific research, new technologies and implementation strategies."
2456,"To deal with these critical problems, the BJP Government will: Introduce a National Environment Policy incorporating a healthy balance between development needs and preservation of natural resources."
2457,The interests of States and consultation with them will be fully ensured.
2458,"To implement the policy, the Ministry of Environment and Forests will be recast as the Ministry for Ecological Security; Formulate a programme for developing sustainable cities with special emphasis on urban planning, safe drinking water, waste management and lowering the use of natural resources like water through recycling and reduced usage intensity."
2459,"Implement better management and harnessing of river waters as well as sources of ground water; Control land, air and water pollution by industry and urban centres."
2460,"Municipal sewage treatment plants will be made obligatory;   222 • Party Document Vol-1 Revive the faith of the people that Nature is sacred and make environment studies part of school, college and university curricula."
